"Id" "Elements" "Year" "Month" "Day1" "Day2" "Day3" "Day4" "Day5" "Day6" "Day7" "Day8" "Day9" "Day10" "Day11" "Day12" "Day13" "Day14" "Day15" "Day16" "Day17" "Day18" "Day19" "Day20" "Day21" "Day22" "Day23" "Day24" "Day25" "Day26" "Day27" "Day28" "Day29" "Day30" "Day31"
"SYE00147766" "TMIN" "1928" "9" "201" "158" "148" "158" NA "201" "144" "142" "123" "120" "180" "150" "142" "132" "135" "145" "150" NA NA NA "140" NA "170" "160" NA "140" "144" "140" "175" "185" NA
"SYE00147766" "TMIN" "1928" "10" "144" "150" "154" "200" "168" "90" "80" "72" "84" "122" "144" "90" "141" "80" "106" "96" "80" "124" "86" "61" "88" "83" "71" "57" "50" "72" "56" "99" "72" "91" "113"
"SYE00147766" "TMIN" "1928" "11" "150" "100" "100" "90" "70" "60" "100" "110" "80" "70" "60" "70" "70" "60" "90" "110" "50" "30" "40" "70" "120" "100" "100" "80" "50" "30" "50" "50" "30" "70" NA
"SYE00147766" "TMIN" "1928" "12" "62" "110" "126" "50" "30" "90" "78" "50" "10" "8" "30" "30" "10" "50" "56" "32" "30" "60" "68" "4" "52" "12" "20" "20" "35" "50" "70" "57" "20" "58" "93"
"SYE00147766" "TMIN" "1929" "1" "120" "30" "20" "30" "8" "2" "48" "60" "50" "10" "40" "0" "50" "50" "52" "-10" "10" "0" "10" "50" "2" "0" "0" "30" "-20" "-22" "-18" "-4" "-2" "8" "40"
"SYE00147766" "TMIN" "1929" "2" "40" "50" "44" "30" "40" "40" "35" "50" "0" "50" "50" "20" "0" "20" "10" "30" "50" "60" "40" "60" "55" "60" "50" "60" "60" "30" "40" NA NA NA NA
"SYE00147766" "TMIN" "1929" "3" NA "30" "60" "56" "65" "33" "100" "53" "67" "45" "46" "42" "36" "80" "69" "50" "18" "49" "30" "29" "28" "-12" "2" "28" "28" "9" "42" "82" "43" "40" "60"
"SYE00147766" "TMIN" "1929" "4" "32" "24" "0" "32" "130" "112" "46" "21" "86" "84" "20" "13" "36" "60" "51" "100" "24" "34" "86" "55" "80" "63" "66" "58" "81" "85" "84" "65" "74" "124" NA
"SYE00147766" "TMIN" "1929" "5" "56" "85" "94" "88" "126" "128" "144" "72" "50" "91" "80" "100" "98" "120" "147" "82" "112" "70" "110" "173" "125" "126" "154" "154" "110" "113" "158" "128" "130" "113" "109"
"SYE00147766" "TMIN" "1929" "6" "108" "95" "102" "90" "107" "112" "184" "155" "163" "118" "160" "180" "166" "120" "96" "112" "108" "134" "144" "134" "140" "185" "178" "184" "174" "108" "140" "135" "154" "141" NA
"SYE00147766" "TMIN" "1929" "10" NA NA NA NA NA NA NA NA NA NA NA NA NA NA "80" "80" "80" "70" "80" "80" "85" "90" "90" "70" "80" "110" "110" "120" "130" "135" "100"
"SYE00147766" "TMIN" "1929" "11" "75" "75" "70" "65" "50" "80" "40" "56" "40" "50" "60" "60" "60" "130" "60" "36" "62" "51" "51" "80" "82" "153" "141" "54" "30" "48" "118" "98" "120" "102" NA
"SYE00147766" "TMIN" "1929" "12" "82" "70" "42" "30" "61" "87" "90" "40" "40" "77" "48" "69" "98" "48" "72" "61" "73" "10" "9" "8" "2" "2" "50" "70" "54" "2" "51" "6" "1" "19" "13"
"SYE00147766" "TMIN" "1930" "1" "-13" "10" "14" "4" "30" "24" "55" "41" "40" "-20" "-12" "43" "-1" "50" "38" "37" "39" "40" "49" "20" "37" "27" "-1" "43" "7" "-8" "-2" "-28" "3" "44" "71"
"SYE00147766" "TMIN" "1930" "2" "61" "33" "8" "53" "58" "61" "6" "50" "41" "29" "76" "61" "82" "67" "32" "53" "39" "44" "91" "31" "78" "44" "68" "23" "41" "40" "9" "36" NA NA NA
"SYE00147766" "TMIN" "1930" "3" "21" "2" "-27" "-4" "8" "-8" "28" "31" "7" "60" "19" "41" "42" "63" "83" "53" "31" "43" "56" "20" "49" "48" "53" "43" "36" "19" "39" "71" "41" "79" "19"
"SYE00147766" "TMIN" "1930" "4" "4" "71" "37" "49" "76" "38" NA NA NA NA NA NA NA "49" "78" "161" "43" "67" "197" "120" "24" "78" "108" "80" "112" "111" "124" "114" "72" "88" NA
"SYE00147766" "TMIN" "1930" "5" "123" "73" "114" "201" "102" "78" "49" "43" "50" "68" "139" "147" "104" "69" "119" "50" "66" "69" "138" "120" "82" "55" "51" "68" "98" "128" "107" "108" "122" "127" "78"
