year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1961,6.10652173913043,10.3076086956522,6.80769230769231,2.95222222222222
1962,3.90434782608696,9.64220760869565,6.44505494505494,2.72888888888889
1963,5.12608695652174,10.4358695652174,7.03742747252747,0.17314
1964,5.50141956521739,10.9836956521739,7.54945054945055,2.98681318681319
1965,5.15326086956522,10.3423913043478,6.7857,1.72086555555556
1966,5.37282608695652,10.8380434782609,6.57582417582418,4.05333333333333
1967,4.88804347826087,10.9119565217391,6.57291978021978,3.25
1968,4.1,10.4423913043478,8.84835164835165,2.36263736263736
1969,4.19880434782609,10.729347826087,7.09278241758242,1.76632555555556
1970,4.71739130434783,11.1760869565217,8.01428571428571,2.16222222222222
1971,4.8195652173913,10.3034836956522,8.16153846153846,3.79555555555556
1972,5.00434782608696,9.34083260869565,5.29283516483517,3.09152637362637
1973,4.33865217391304,10.9671304347826,6.86108571428571,3.06364888888889
1974,4.54064782608696,10.1956923913043,5.68455384615385,4.32480111111111
1975,4.34673913043478,11.6119565217391,7.36483516483517,4.03000222222222
1976,5.2945652173913,11.6644217391304,6.52307692307692,2.86923076923077
1977,5.56413043478261,10.5380434782609,6.61864175824176,3.13134666666667
1978,4.8493097826087,10.5760869565217,8.57590659340659,1.97886111111111
1979,3.76895217391304,10.5511054347826,7.07184615384615,0.248618888888889
1980,4.53853586956522,10.8787413043478,7.39190879120879,2.46172087912088
1981,5.61071847826087,11.13525,6.44409120879121,1.59942111111111
1982,4.53816413043478,11.3967358695652,7.74560989010989,2.38001111111111
1983,4.19407934782609,12.2470945652174,7.89607032967033,3.51077555555556
1984,4.87994673913043,11.7605891304348,7.15020659340659,2.61318681318681
1985,4.98117282608696,10.3836956521739,7.04423736263736,2.28444444444444
1986,4.09881195652174,10.6391304347826,6.61915714285714,1.63149222222222
1987,4.93858369565217,11.4760869565217,7.34615384615385,3.25222222222222
1988,5.78913043478261,10.5064804347826,7.21130659340659,4.10123186813187
1989,5.63747282608696,11.6497184782609,8.35180549450549,3.85732
1990,6.34891304347826,12.1663043478261,7.63516483516483,3.58491444444444
1991,6.35572826086957,11.795652173913,7.42195274725275,3.04043111111111
1992,6.09239130434783,11.1380434782609,6.34615384615385,3.2033
1993,5.83586956521739,10.439872826087,5.88241758241758,3.81877444444444
1994,5.15108695652174,10.7934782608696,7.73076923076923,3.13777777777778
1995,5.26370543478261,12.6203152173913,8.33422637362637,3.13749
1996,4.58398913043478,11.0967391304348,7.17366923076923,2.63956043956044
1997,6.53369565217391,12.0010869565217,8.84513626373626,3.44968111111111
1998,6.45217391304348,11.4650673913043,8.0536032967033,4.18555555555556
1999,6.74565217391304,11.5673913043478,7.83956043956044,2.99333333333333
2000,5.47897173913043,11.5858695652174,6.77871868131868,3.50549450549451
2001,5.2087597826087,11.3271739130435,8.32432087912088,1.75625888888889
2002,5.85217391304348,10.3657445652174,7.97163186813187,4.45225333333333
2003,5.91304347826087,11.3588608695652,7.29563186813187,3.02653333333333
2004,5.94749130434783,12.3642956521739,8.18791208791209,3.60117802197802
2005,5.75741956521739,11.9445652173913,8.44615384615385,3.81878444444444
2006,6.32391304347826,12.805972826087,9.36483516483517,4.04322888888889
2007,6.92934782608696,12.1271739130435,8.75494505494506,4.36351777777778
2008,6.53804347826087,12.2786336956522,7.50412967032967,3.56263736263736
2009,6.44168043478261,12.5054347826087,8.46896483516484,2.18494777777778
2010,4.86926739130435,11.4054369565217,7.90798901098901,1.30005777777778
2011,5.26601739130435,10.9054369565217,7.32557142857143,2.12245
2012,4.64645217391304,10.82935,7.01787912087912,2.69590879120879
2013,4.86847826086956,12.5509739130435,8.3967032967033,3.35116666666667
2014,7.02608695652174,12.6478260869565,8.47472527472527,3.30444444444444
2015,5.69782608695652,11.4619565217391,8.65384615384615,4.01111111111111
2016,5.95869565217391,12.904347826087,8.00549450549451,3.83956043956044
2017,7,7,7,6.13333333333333
