year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1961,21.7923913043478,22.6447836956522,20.8131868131868,15.6877777777778
1962,21.8471967391304,24.1923913043478,21.0530054945055,15.0157044444444
1963,22.2268489130435,22.8673913043478,21.7076923076923,17.1211111111111
1964,21.654347826087,22.3492293478261,20.8120879120879,13.4307692307692
1965,22.0304347826087,22.4097826086957,21.0989010989011,16.1633333333333
1966,22.5858695652174,23.1934782608696,21.889010989011,16.3644444444444
1967,21.0391304347826,22.5097826086957,20.1263736263736,15.8744444444444
1968,20.5565217391304,22.3902173913043,20.1681318681319,15.1596505494506
1969,22.2804347826087,23.079347826087,21.2285714285714,16.5622222222222
1970,22.1065217391304,23.5673913043478,21.5362637362637,16.12
1971,21.0978260869565,22.4010869565217,20.9472527472527,14.8622222222222
1972,22.7065217391304,23.15,22.0879120879121,15.6967032967033
1973,22.770652173913,23.4413043478261,21.1659340659341,16.9855555555556
1974,22.5271739130435,21.8271739130435,21.2923076923077,15.4066666666667
1975,21.4565217391304,22.3239130434783,21.2813186813187,16.0344444444444
1976,22.754347826087,22.4934782608696,21.6043956043956,16.3395604395604
1977,21.6728260869565,23.0554347826087,21.0692307692308,15.59
1978,21.170652173913,23.1184782608696,20.1813186813187,13.4488888888889
1979,23.0260869565217,23.1097826086957,22.2549450549451,17.3388888888889
1980,22.3641304347826,23.1108695652174,21.6483516483516,14.3505494505495
1981,21.3369565217391,23.870652173913,20.5956043956044,14.39
1982,20.7847826086957,23.8728260869565,19.7626373626374,13.0788888888889
1983,19.9611706521739,23.7961336956522,20.9868131868132,12.4933333333333
1984,21.2510869565217,24.4760869565217,20.7769230769231,14.343956043956
1985,21.5510869565217,23.1326086956522,20.4351648351648,14.8522222222222
1986,20.5097826086957,23.5978260869565,20.189010989011,13.53
1987,20.975,23.3119,21.0571428571429,15.73
1988,22.0032608695652,22.6847826086957,19.7450549450549,13.8923076923077
1989,20.0391304347826,21.9521739130435,20.278021978022,10.9022222222222
1990,20.2771739130435,23.3804347826087,20.743956043956,17.9955555555556
1991,20.2959576086957,22.7579445652174,20.0537197802198,13.1256922222222
1992,20.9647108695652,22.3976239130435,20.2550197802198,13.1461736263736
1993,21.4947902173913,22.7184782608696,20.6692725274725,14.3819988888889
1994,21.3413043478261,22.5214217391304,19.7217604395604,14.02715
1995,21.6766739130435,22.3054347826087,20.7989010989011,14.9269277777778
1996,21.4858695652174,22.4826086956522,20.7769230769231,14.5538461538462
1997,21.3119565217391,22.9521739130435,20.5815769230769,14.96
1998,21.9826597826087,23.3772434782609,21.5443142857143,14.9986544444444
1999,21.6586641304348,23.2263869565217,20.7770197802198,16.0359155555556
2000,21.7837054347826,23.5111336956522,20.1768747252747,15.3980835164835
2001,22.3240097826087,23.405252173913,20.4664846153846,14.4058822222222
2002,21.7787695652174,22.7289326086957,20.8648868131868,13.8251711111111
2003,22.108325,22.7586630434783,21.0011659340659,14.5555877777778
2004,21.4452989130435,23.1049239130435,21.1727120879121,15.6381384615385
2005,21.6942510869565,22.799672826087,21.1565252747253,15.9531777777778
2006,21.3276315217391,23.1776,20.3785527472527,14.6549444444444
2007,21.9216130434783,22.4641076086957,20.9318978021978,14.3265066666667
2008,21.7713065217391,23.177397826087,20.1848010989011,15.0847417582418
2009,22.2093760869565,23.2916054347826,20.8979120879121,15.6176811111111
2010,22.1352076086957,23.0941282608696,20.7904637362637,15.9075344444444
2011,20.8616760869565,22.8695543478261,20.0159065934066,14.3301611111111
2012,21.3212152173913,22.900777173913,20.1575945054945,14.7135461538462
2013,21.2070652173913,22.8540532608696,20.3324945054945,14.7947888888889
2014,21.7671858695652,22.5065217391304,20.4582417582418,14.0822222222222
2015,21,21,21,16.8166666666667
