year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1956,14.6608695652174,22.5565217391304,15.2373626373626,7.56153846153846
1957,14.0260869565217,22.2184782608696,18.6901098901099,5.81333333333333
1958,14.4391304347826,23.1739130434783,16.0989010989011,6.55111111111111
1959,15.2934782608696,22.1847826086957,14.9252747252747,4.18444444444444
1960,14.2228260869565,22.3652173913043,16.4516483516484,6.56043956043956
1961,13.6065217391304,23.0119565217391,13.9010989010989,6.11222222222222
1962,16.4695652173913,23.6847826086957,16.8197802197802,6.04
1963,16.2413043478261,23.6478260869565,17.5450549450549,6.63333333333333
1964,15.9358695652174,23.65,17.5813186813187,6.80659340659341
1965,17.0663043478261,24.5739130434783,17.1307692307692,6.95666666666667
1966,15.870652173913,23.9434782608696,16.9659340659341,7.24555555555555
1967,16.0771739130435,23.595652173913,16.910989010989,6.44555555555556
1968,16.6858695652174,24.3347826086957,16.7901098901099,7.25714285714286
1969,16.5989130434783,23.6065217391304,16.932967032967,7.51222222222222
1970,16.870652173913,23.9217391304348,16.8230769230769,6.89
1971,15.9032608695652,23.7804347826087,17.0758241758242,7.21222222222222
1972,16.4684782608696,23.7586956521739,16.9659340659341,7.85054945054945
1973,15.3358695652174,23.4913043478261,16.4637362637363,7.07666666666667
1974,15.8880434782609,22.7869565217391,16.8,6.74777777777778
1975,16.0217391304348,22.5391304347826,16.367032967033,7.08222222222222
1976,16.1413043478261,23.1478260869565,16.943956043956,7.04615384615385
1977,15.7097826086957,23.3086956521739,15.7637362637363,7.01555555555556
1978,17.2836956521739,22.695652173913,15.8351648351648,6.98
1979,16.7510869565217,23.545652173913,16.2879120879121,6.27
1980,17.4967391304348,24.1695652173913,17.1703296703297,5.9989010989011
1981,17.3695652173913,24.0760869565217,16.8153846153846,6.46222222222222
1982,16.3076086956522,23.6934782608696,17.010989010989,7.02666666666667
1983,15.6847826086957,24.0826086956522,16.6472527472527,7.38888888888889
1984,16.8054347826087,22.054347826087,16.5142857142857,6.86483516483517
1985,17.645652173913,23.9097826086957,16.9967032967033,8.19444444444444
1986,16.4880434782609,24.3684782608696,16.6901098901099,7.18111111111111
1987,16.7880434782609,24.2239130434783,17.1956043956044,7.54111111111111
1988,17.3489130434783,24.4891304347826,15.867032967033,7.18461538461538
1989,16.704347826087,24.2945652173913,16.9604395604396,5.96444444444444
1990,17.579347826087,24.4,18.3043956043956,8.67888888888889
1991,17.4489130434783,24.8282608695652,17.0626373626374,7.88111111111111
1992,17.0489130434783,24.9228260869565,17.4813186813187,7.13076923076923
1993,17.0260869565217,24.4380434782609,19.2703296703297,7.90333333333333
1994,17.0076086956522,24.2826086956522,17.6142857142857,7.55888888888889
1995,17.220652173913,25.4902173913043,17.9571428571429,7.02333333333333
1996,17.8010869565217,24.2130434782609,17.689010989011,8.07252747252747
1997,17.2326086956522,25.6695652173913,17.9065934065934,7.68111111111111
1998,17.6413043478261,25.2673913043478,18.5769230769231,8.05222222222222
1999,16.7967391304348,24.9847826086957,18.4868131868132,8.10222222222222
2000,17.0315217391304,24.6826086956522,17.5967032967033,7.98351648351648
2001,17.5445652173913,25.1195652173913,17.7285714285714,7.29666666666667
2002,16.5010869565217,24.4304347826087,17.578021978022,6.80555555555556
2003,15.7369565217391,24.3336956521739,17.2549450549451,6.79333333333333
2004,17.6260869565217,23.8402173913043,17.4021978021978,7.08571428571429
2005,16.95,24.320652173913,17.8615384615385,7.98777777777778
2006,17.3413043478261,24.6978260869565,18.3626373626374,7.95
2007,18.729347826087,25.7521739130435,18.1912087912088,8.28111111111111
2008,18.1402173913043,25.9945652173913,18.7010989010989,8.1032967032967
2009,17.4467391304348,25.1239130434783,19.1538461538462,8.72444444444444
2010,18.9847826086957,26.3771739130435,20.3516483516484,9.93222222222222
2011,16.0152173913043,24.825,17.7945054945055,8.58
2012,17.9065217391304,25.6586956521739,18.4384615384615,7.71208791208791
2013,18.6521739130435,25.1391304347826,18.2989010989011,8.88777777777778
2014,18.2880434782609,25.3163043478261,18.3945054945055,7.90222222222222
2015,17.229347826087,25.0815217391304,18.0571428571429,8.05666666666667
2016,18.0260869565217,24.9228260869565,18.2142857142857,8.3032967032967
