year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1945,23.0597826086957,23.7391304347826,23.710989010989,23.2
1946,23.0586956521739,23.2858695652174,23.8230769230769,22.6044444444444
1947,23.2086956521739,23.7304347826087,23.743956043956,22.6433333333333
1948,22.7847826086957,22.8869565217391,23.1967032967033,22.1131868131868
1949,22.0445652173913,22.6739130434783,23.7845307692308,22.3626733333333
1950,22.8728260869565,23.5445652173913,23.932967032967,23.0444444444444
1951,23.1934782608696,23.179347826087,23.8725274725275,22.8888888888889
1952,23.2347826086957,23.7576086956522,24.089010989011,22.9725274725275
1953,23.05,23.2369565217391,23.3758241758242,22.8777777777778
1954,21.925,22.8608695652174,22.6362637362637,22.0444444444444
1955,22.6902173913043,23.1858695652174,23.3,22.3055555555556
