year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1950,22.4760869565217,21.7521739130435,21.2813186813187,22.2933333333333
1951,22.9336956521739,21.954347826087,21.5989010989011,22.2133333333333
1952,22.9826086956522,21.9163043478261,21.8153846153846,23.0351648351648
1953,22.7989130434783,21.7065217391304,21.4461538461538,22.1311111111111
1954,22.654347826087,21.6402173913043,21.6626373626374,22.0244444444444
1955,22.845652173913,21.4521739130435,21.3681318681319,22.2644444444444
1956,22.7608695652174,21.495652173913,21.5527472527473,22.0846153846154
1957,22.8141304347826,21.8576086956522,21.2593406593407,22.8655555555556
1958,23.2728260869565,21.9086956521739,20.9901098901099,22.6411111111111
1959,23.029347826087,21.775,21.456043956044,22.8233333333333
1960,22.5108695652174,21.7902173913043,21.6098901098901,22.5659340659341
1961,22.9489130434783,21.829347826087,21.643956043956,22.6155555555556
1962,22.8891304347826,21.9858695652174,21.5120879120879,22.6577777777778
1963,22.6826086956522,22.120652173913,21.9857142857143,22.5944444444444
1964,22.945652173913,21.9228260869565,21.5065934065934,22.521978021978
1965,22.854347826087,21.845652173913,21.6659340659341,22.4
1966,23,22.2282608695652,21.8714285714286,22.7944444444444
1967,22.4141304347826,21.5858695652174,20.8912087912088,22.6422222222222
1968,22.1836956521739,21.65,21.6956043956044,22.2032967032967
1969,23.3913043478261,21.8913043478261,21.3571428571429,22.5566666666667
1970,22.775,21.8717391304348,21.1307692307692,22.6311111111111
1971,22.6195652173913,21.6173913043478,21.278021978022,22.0011111111111
1972,22.7445652173913,22.0358695652174,22.0758241758242,22.410989010989
1973,23.1684782608696,22.175,22.1802197802198,22.7711111111111
1974,22.5315217391304,21.7467391304348,21.6373626373626,22.4033333333333
1975,22.8521739130435,21.8641304347826,21.3538461538462,22.3433333333333
1976,22.795652173913,21.6586956521739,20.9461538461538,22.4472527472527
1977,23.3108695652174,22.045652173913,22.0307692307692,22.99
1978,22.9282608695652,21.8967391304348,21.7263736263736,22.51
1979,22.9641304347826,22.1663043478261,21.8637362637363,23.1977777777778
1980,23.1673913043478,22.2304347826087,22.0274725274725,22.6582417582418
1981,22.8369565217391,22.0663043478261,22.2956043956044,23.0055555555556
1982,23.3967391304348,22.3804347826087,22.0263736263736,22.9466666666667
1983,24.2076086956522,22.9532608695652,21.9923076923077,23.0722222222222
1984,23.2391304347826,22.3760869565217,22.3065934065934,23.0043956043956
1985,23.3923913043478,22.1304347826087,22.1406593406593,22.9411111111111
1986,23.6054347826087,22.4641304347826,22.1230769230769,23.4877777777778
1987,23.6119565217391,22.9521739130435,22.621978021978,24.2477777777778
1988,23.6858695652174,22.6891304347826,22.389010989011,23.5472527472527
1989,23.6510869565217,22.5184782608696,22.4681318681319,23.2033333333333
1990,23.9021739130435,22.5597826086957,22.5043956043956,23.2611111111111
1991,23.9434782608696,22.9423913043478,21.7846153846154,23.6044444444444
1992,23.654347826087,22.2260869565217,21.7241758241758,23.0923076923077
1993,23.4032608695652,22.2760869565217,22.2241758241758,22.99
1994,23.1978260869565,22.2597826086957,22.1769230769231,23.1
1995,23.4663043478261,22.7586956521739,22.4637362637363,22.9766666666667
1996,23.6021739130435,22.5902173913043,22.4637362637363,23.0879120879121
1997,23.1619565217391,22.3184782608696,22.5054945054945,23.2322222222222
1998,24.2902173913043,23.0402173913043,22.9032967032967,23.8566666666667
1999,23.1565217391304,22.3282608695652,22.3538461538462,23.1
2000,23.4152173913043,22.229347826087,22.4901098901099,22.9747252747253
2001,23.3739130434783,22.2478260869565,22.2175824175824,23.1755555555556
2002,23.4369565217391,22.5076086956522,22.156043956044,23.2433333333333
2003,23.3771739130435,22.5347826086957,22.3879120879121,23.2677777777778
2004,23.4880434782609,22.4097826086957,22.3659340659341,22.8626373626374
2005,23.4554347826087,22.320652173913,22.4758241758242,22.9544444444444
2006,23.5304347826087,22.654347826087,22.4142857142857,23.16
2007,23.6304347826087,22.65,22.478021978022,23.2366666666667
2008,23.2652173913043,22.4934782608696,22.2153846153846,23.0131868131868
2009,23.5934782608696,22.6032608695652,22.2769230769231,23.2911111111111
2010,24.0586956521739,22.8163043478261,22.3978021978022,23.3622222222222
2011,23.5630434782609,22.604347826087,22.4186813186813,22.9522222222222
2012,23.4771739130435,22.4891304347826,22.1373626373626,22.8626373626374
2013,23.7445652173913,22.5304347826087,22.2142857142857,23.1422222222222
2014,23.6804347826087,22.2695652173913,22.2054945054945,23.1911111111111
2015,23.504347826087,22.8086956521739,22.489010989011,23.2655555555556
2016,23.3152173913043,22.2380434782609,22.1538461538462,23.2769230769231
2017,23.5054347826087,22.6434782608696,22.6,22.9188888888889
