year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1951,8.57608695652174,18.9347826086957,10.3956043956044,1.71111111111111
1952,9.6304347826087,18.7826086956522,9.51648351648352,1.64835164835165
1953,9.27173913043478,18.945652173913,10.7472527472527,2.22222222222222
1954,9.63628804347826,19.3913043478261,10.5604395604396,2.41111111111111
1955,9.8695652173913,19.9021739130435,10.010989010989,1.36666666666667
1956,8.47826086956522,18.945652173913,8.78021978021978,0.967032967032967
1957,7.36789347826087,17.6413043478261,10.0879120879121,0.677777777777778
1958,9.25,18.2282608695652,9.3956043956044,1.35555555555556
1959,8.94565217391304,18.7608695652174,9.82417582417582,-0.911111111111111
1960,7.54347826086957,18.1413043478261,8.65934065934066,1.01098901098901
1961,8.20652173913043,18.304347826087,9.47252747252747,0.933333333333333
1962,8.02173913043478,17.695652173913,7.97802197802198,0.877777777777778
1963,7.64130434782609,18.4347826086957,8.48351648351648,0.477777777777778
1964,8.33695652173913,18.3478260869565,6.63736263736264,-1.9010989010989
1965,7.93478260869565,16.9239130434783,8.93406593406593,-0.522222222222222
1966,8.23913043478261,17.5217391304348,7.97802197802198,0.766666666666667
1967,6.82608695652174,17.7065217391304,8.9010989010989,-0.855555555555556
1968,6.69147173913044,16.5685619565217,7.52747252747253,-0.89010989010989
1969,8.26086956521739,17.1304347826087,7.98901098901099,0.633333333333333
1970,8.46739130434783,18.7065217391304,7.50549450549451,-0.4
1971,8.96739130434783,18.4782608695652,7.67032967032967,-0.166666666666667
1972,7.69565217391304,16.7717391304348,7.98393846153846,-1.63736263736264
1973,8.03260869565217,17.25,7.16483516483517,-0.977777777777778
1974,9.44565217391304,18.0434782608696,7.65934065934066,0.566666666666667
1975,8.25,18.9347826086957,8.3956043956044,0.566666666666667
1976,8.10869565217391,19,9.48351648351648,1.32967032967033
1977,10.0869565217391,19.6086956521739,9.97802197802198,1.45555555555556
1978,8.48913043478261,18.8913043478261,9.43956043956044,1.07521333333333
1979,9.12375,19.1086956521739,8.76923076923077,0.970083333333333
1980,9.30434782608696,18.8913043478261,9.28571428571429,0.912087912087912
1981,9.1304347826087,18.6195652173913,8.31868131868132,1.51111111111111
1982,10.3304347826087,18.5815217391304,9.23846153846154,-0.0422222222222222
1983,8.52934782608696,18.8021739130435,8.1989010989011,0.0277777777777778
1984,9.52173913043478,19.5728260869565,9.18131868131868,0.113186813186813
1985,9.02877391304348,19.7663043478261,10.1021978021978,1.93444444444444
1986,10.1554347826087,19.454347826087,10.5813186813187,0.722222222222222
1987,10.4923913043478,19.9826086956522,11.1153846153846,1.42666666666667
1988,10.5228260869565,20.1586956521739,10.8202879120879,1.47362637362637
1989,9.26630434782609,20.2054347826087,10.9945054945055,0.14
1990,10.104347826087,20.3032608695652,10.8087912087912,1.59888888888889
1991,10.4989130434783,19.9282608695652,10.5307692307692,2.84444444444444
1992,7.575,18.7782608695652,8.89010989010989,0.159340659340659
1993,9.33152173913043,19.7619565217391,11.7714285714286,1.88777777777778
1994,10.9880434782609,22.0032608695652,11.9406593406593,1.36
1995,9.96413043478261,21.0760869565217,11.8571428571429,2.79444444444444
1996,11.3695652173913,20.7934782608696,11.8703296703297,2.47582417582418
1997,9.77826086956522,22.3913043478261,12.3857142857143,2.02555555555556
1998,10.9630434782609,22.2434782608696,12.6923076923077,2.54666666666667
1999,11.5782608695652,21.9195652173913,12.7087912087912,3.39777777777778
2000,11.9173913043478,21.245652173913,11.9626373626374,2.68136703296703
2001,11.8630434782609,21.4782608695652,11.6153846153846,2.97222222222222
2002,10.8130434782609,20.7195652173913,12.0802197802198,2.33777777777778
2003,11,21.904347826087,11.1472527472527,2.56222222222222
2004,9.90434782608696,19.2478260869565,10.0175824175824,2.15164835164835
2005,9.56521739130435,19.5217391304348,9.92747252747253,1.88497
2006,9.53260869565217,19.2168902173913,9.89010989010989,0.8
2007,9.82340760869565,20.1304347826087,9.53846153846154,0.493162222222222
2008,10.610425,19.7065217391304,10.7354186813187,-0.373626373626374
2009,10.3586956521739,19.8369565217391,10.4878813186813,1.22512555555556
2010,10.092952173913,19.1997336956522,10.1444318681319,2.36572555555556
2011,9.92317173913044,19.103702173913,9.87664065934066,1.12054888888889
2012,9.28396847826087,18.3110967391304,10.7451527472527,1.68150879120879
2013,9.21152717391304,18.2713152173913,9.99781868131868,2.93715777777778
2014,10.1531217391304,17.9538543478261,9.70833296703297,3.00511555555556
2015,10.9779695652174,18.4072467391304,11.5658208791209,3.40316666666667
2016,10.1303641304348,18.6492652173913,10.9490208791209,3.55982857142857
2017,11.3376510869565,12.4360423913043,10,5.62679555555555
