year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1968,24.4619565217391,25.1902173913043,24.5131868131868,24.1274725274725
1969,24.9141304347826,24.125,23.921978021978,24.4155555555556
1970,24.7065217391304,24.9902173913043,24.656043956044,24.2133333333333
1971,24.0880434782609,24.0847826086957,24.2691967032967,23.9088888888889
1972,23.9869565217391,25.175,24.5736263736264,23.8593406593407
1973,24.632425,24.6239130434783,24.7362637362637,24.3766666666667
1974,24.0836956521739,24.4619565217391,24.7043956043956,23.7211111111111
1975,24.4515565217391,24.6391304347826,24.567032967033,24.0479366666667
1976,24.0097826086957,24.8478260869565,24.2505494505494,23.7637362637363
1977,24.5163043478261,24.3076086956522,24.6725274725275,24.17
1978,24.3597826086957,24.5141304347826,24.5450549450549,24.3977777777778
1979,24.329347826087,24.795652173913,24.5461538461538,24.3844444444444
1980,24.5641304347826,24.2866543478261,24.5538461538462,24.2164835164835
1981,24.8423913043478,24.4,24.5230769230769,24.1544444444444
1982,24.3336956521739,24.6402173913043,24.0483516483516,23.8944444444444
1983,24.7260869565217,24.4934782608696,24.4659340659341,24.4741355555556
1984,24.9195652173913,24.2673913043478,24.3318681318681,24.5065934065934
1985,24.6347826086957,24.3228260869565,23.956278021978,24.0475455555556
1986,24.1163043478261,24.8967391304348,24.2824175824176,24.1166666666667
1987,24.4478260869565,24.6858695652174,24.7516483516483,24.5588888888889
1988,24.9510869565217,24.625,24.810989010989,24.3120879120879
1989,24.2989130434783,24.4923913043478,24.5197802197802,24.1088888888889
1990,24.5652173913043,24.3391304347826,24.6461538461538,24.47
1991,24.8684782608696,24.5195652173913,24.4945054945055,24.3977777777778
1992,24.7391304347826,24.7021739130435,24.7923076923077,24.2879120879121
1993,24.4467391304348,24.9403108695652,24.9505494505495,24.4555555555556
1994,24.6673913043478,24.4326086956522,24.8824175824176,24.5877777777778
1995,24.7130434782609,25.2152173913043,24.7604395604396,24.3266666666667
1996,24.5239130434783,24.8423913043478,24.7362637362637,24.4516483516484
1997,24.6974869565217,24.7088880434783,24.5863791208791,24.4585366666667
1998,25.7641304347826,25.3454684782609,25.4857142857143,24.9914033333333
1999,25.8239163043478,24.3391304347826,25.5142857142857,25.0277777777778
2000,25.3423913043478,24.9304347826087,25.1076923076923,25.3769230769231
2001,24.9152173913043,25.1630434782609,25.1108230769231,24.8943377777778
2002,24.9693543478261,25.0310630434783,24.7355703296703,25.2711166666667
2003,24.9341880434783,24.6338717391304,24.4,24.6819422222222
