year,tmax_spr,tmax_sum,tmax_aut,tmax_win
1961,4.4,4.4,4.2978021978022,1.87111111111111
1962,2.83369565217391,10.2554347826087,6.56703296703297,-0.376666666666667
1963,4.20760869565217,11.1097826086957,6.11978021978022,0.0788888888888889
1964,2.79565217391304,10.1902173913043,4.44945054945055,-2.02967032967033
1965,3.19673913043478,10.9728260869565,5.48351648351648,-2.41333333333333
1966,3.3804347826087,10.4923913043478,5.14395604395604,-1.68222222222222
1967,2.75326086956522,10.8489130434783,6.27692307692308,-0.974444444444444
1968,3.81630434782609,10.0467391304348,5.14175824175824,-3.28901098901099
1969,3.41521739130435,11.2130434782609,6.76813186813187,-1.45555555555556
1970,3.39239130434783,10.5141304347826,3.72417582417582,-2.21
1971,2.51195652173913,10.1836956521739,4.58901098901099,-4.02777777777778
1972,2.53586956521739,9.84347826086957,4.52527472527473,-4.72747252747253
1973,2.99673913043478,9.4,3.32637362637363,-1.34111111111111
1974,3.02391304347826,9.53586956521739,5.17802197802198,-0.995555555555556
1975,2.58369565217391,9.91086956521739,4.5010989010989,-2.93555555555556
1976,2.25760869565217,8.55652173913044,5.23406593406593,-0.845054945054945
1977,3.76847826086957,10.6217391304348,3.58351648351648,-2.35222222222222
1978,3.375,10.6576086956522,4.24725274725275,-2.82222222222222
1979,2.52717391304348,9.72826086956522,4.56043956043956,-3.19222222222222
1980,2.84239130434783,9.83152173913043,6.12637362637363,-3.6043956043956
1981,4.44021739130435,11.7065217391304,5.81868131868132,-0.2
1982,1.67934782608696,10.5652173913043,4.54945054945055,-3.31111111111111
1983,4.34239130434783,11.0869565217391,5.39230769230769,-2.08444444444444
1984,4.35,10.304347826087,3.2032967032967,-1.3978021978022
1985,3.15760869565217,9.84673913043478,5.75164835164835,0.693333333333333
