"date","Year","Month","Day","value"
1912-02-01,1912,2,1,-318
1912-02-02,1912,2,2,-158
1912-02-03,1912,2,3,-78
1912-02-04,1912,2,4,-118
1912-02-05,1912,2,5,-128
1912-02-06,1912,2,6,-318
1912-02-07,1912,2,7,-158
1912-02-08,1912,2,8,-98
1912-02-09,1912,2,9,-168
1912-02-10,1912,2,10,-148
1912-02-11,1912,2,11,-148
1912-02-12,1912,2,12,-168
1912-02-13,1912,2,13,-168
1912-02-14,1912,2,14,-98
1912-02-15,1912,2,15,-18
1912-02-16,1912,2,16,-18
1912-02-17,1912,2,17,-88
1912-02-18,1912,2,18,-208
1912-02-19,1912,2,19,-78
1912-02-20,1912,2,20,-258
1912-02-21,1912,2,21,-118
1912-02-22,1912,2,22,-298
1912-02-23,1912,2,23,-8
1912-02-24,1912,2,24,-268
1912-02-25,1912,2,25,-108
1912-02-26,1912,2,26,-268
1912-02-27,1912,2,27,-358
1912-02-28,1912,2,28,-206
1912-02-29,1912,2,29,-222
1912-03-01,1912,3,1,-69
1912-03-02,1912,3,2,11
1912-03-03,1912,3,3,-19
1912-03-04,1912,3,4,-169
1912-03-05,1912,3,5,-29
1912-03-06,1912,3,6,-319
1912-03-07,1912,3,7,-29
1912-03-08,1912,3,8,-189
1912-03-09,1912,3,9,-211
1912-03-10,1912,3,10,-119
1912-03-11,1912,3,11,-159
1912-03-12,1912,3,12,-109
1912-03-13,1912,3,13,-79
1912-03-14,1912,3,14,-289
1912-03-15,1912,3,15,-89
1912-03-16,1912,3,16,-99
1912-03-17,1912,3,17,-179
1912-03-18,1912,3,18,-29
1912-03-19,1912,3,19,-29
1912-03-20,1912,3,20,-39
1912-03-21,1912,3,21,-139
1912-03-22,1912,3,22,-109
1912-03-23,1912,3,23,-9
1912-03-24,1912,3,24,-19
1912-03-25,1912,3,25,-9
1912-03-26,1912,3,26,-69
1912-03-27,1912,3,27,-29
1912-03-28,1912,3,28,-69
1912-03-29,1912,3,29,-9
1912-03-30,1912,3,30,-199
1912-03-31,1912,3,31,-159
1912-04-01,1912,4,1,-61
1912-04-02,1912,4,2,-51
1912-04-03,1912,4,3,-61
1912-04-04,1912,4,4,59
1912-04-05,1912,4,5,-131
1912-04-06,1912,4,6,-11
1912-04-07,1912,4,7,-1
1912-04-08,1912,4,8,9
