"date","Year","Month","Day","value"
1949-01-01,1949,1,1,206
1949-01-02,1949,1,2,217
1949-01-03,1949,1,3,211
1949-01-04,1949,1,4,194
1949-01-05,1949,1,5,211
1949-01-06,1949,1,6,211
1949-01-07,1949,1,7,189
1949-01-08,1949,1,8,183
1949-01-09,1949,1,9,183
1949-01-10,1949,1,10,189
1949-01-11,1949,1,11,167
1949-01-12,1949,1,12,178
1949-01-13,1949,1,13,222
1949-01-14,1949,1,14,211
1949-01-15,1949,1,15,217
1949-01-16,1949,1,16,211
1949-01-17,1949,1,17,183
1949-01-18,1949,1,18,178
1949-01-19,1949,1,19,189
1949-01-20,1949,1,20,183
1949-01-21,1949,1,21,189
1949-01-22,1949,1,22,228
1949-01-23,1949,1,23,211
1949-01-24,1949,1,24,211
1949-01-25,1949,1,25,200
1949-01-26,1949,1,26,211
1949-01-27,1949,1,27,211
1949-01-28,1949,1,28,222
1949-01-29,1949,1,29,200
1949-01-30,1949,1,30,200
1949-01-31,1949,1,31,183
1949-02-01,1949,2,1,189
1949-02-02,1949,2,2,178
1949-02-03,1949,2,3,200
1949-02-04,1949,2,4,206
1949-02-05,1949,2,5,189
1949-02-06,1949,2,6,183
1949-02-07,1949,2,7,189
1949-02-08,1949,2,8,211
1949-02-09,1949,2,9,211
1949-02-10,1949,2,10,228
1949-02-11,1949,2,11,222
1949-02-12,1949,2,12,206
1949-02-13,1949,2,13,211
1949-02-14,1949,2,14,217
1949-02-15,1949,2,15,217
1949-02-16,1949,2,16,189
1949-02-17,1949,2,17,178
1949-02-18,1949,2,18,200
1949-02-19,1949,2,19,189
1949-02-20,1949,2,20,211
1949-02-21,1949,2,21,222
1949-02-22,1949,2,22,200
1949-02-23,1949,2,23,200
1949-02-24,1949,2,24,200
1949-02-25,1949,2,25,206
1949-02-26,1949,2,26,194
1949-02-27,1949,2,27,189
1949-02-28,1949,2,28,217
1949-03-01,1949,3,1,217
1949-03-02,1949,3,2,217
1949-03-03,1949,3,3,211
1949-03-04,1949,3,4,217
1949-03-05,1949,3,5,222
1949-03-06,1949,3,6,222
1949-03-07,1949,3,7,217
1949-03-08,1949,3,8,211
1949-03-09,1949,3,9,217
1949-03-10,1949,3,10,217
1949-03-11,1949,3,11,211
1949-03-12,1949,3,12,206
1949-03-13,1949,3,13,211
1949-03-14,1949,3,14,233
1949-03-15,1949,3,15,233
1949-03-16,1949,3,16,233
1949-03-17,1949,3,17,222
1949-03-18,1949,3,18,222
1949-03-19,1949,3,19,217
1949-03-20,1949,3,20,222
1949-03-21,1949,3,21,200
1949-03-22,1949,3,22,211
1949-03-23,1949,3,23,222
1949-03-24,1949,3,24,233
1949-03-25,1949,3,25,239
1949-03-26,1949,3,26,211
1949-03-27,1949,3,27,239
1949-03-28,1949,3,28,211
1949-03-29,1949,3,29,217
1949-03-30,1949,3,30,217
1949-03-31,1949,3,31,206
1949-04-01,1949,4,1,211
1949-04-02,1949,4,2,222
1949-04-03,1949,4,3,211
1949-04-04,1949,4,4,211
1949-04-05,1949,4,5,228
1949-04-06,1949,4,6,244
1949-04-07,1949,4,7,239
1949-04-08,1949,4,8,222
1949-04-09,1949,4,9,222
1949-04-10,1949,4,10,228
1949-04-11,1949,4,11,250
1949-04-12,1949,4,12,250
1949-04-13,1949,4,13,233
1949-04-14,1949,4,14,256
1949-04-15,1949,4,15,244
1949-04-16,1949,4,16,250
1949-04-17,1949,4,17,233
1949-04-18,1949,4,18,228
1949-04-19,1949,4,19,222
1949-04-20,1949,4,20,239
1949-04-21,1949,4,21,233
1949-04-22,1949,4,22,211
1949-04-23,1949,4,23,222
1949-04-24,1949,4,24,244
1949-04-25,1949,4,25,233
1949-04-26,1949,4,26,233
1949-04-27,1949,4,27,244
1949-04-28,1949,4,28,233
1949-04-29,1949,4,29,233
1949-04-30,1949,4,30,244
1949-05-01,1949,5,1,256
1949-05-02,1949,5,2,250
1949-05-03,1949,5,3,250
1949-05-04,1949,5,4,239
1949-05-05,1949,5,5,250
1949-05-06,1949,5,6,239
1949-05-07,1949,5,7,233
1949-05-08,1949,5,8,239
1949-05-09,1949,5,9,233
1949-05-10,1949,5,10,239
1949-05-11,1949,5,11,233
1949-05-12,1949,5,12,228
1949-05-13,1949,5,13,250
1949-05-14,1949,5,14,233
1949-05-15,1949,5,15,244
1949-05-16,1949,5,16,250
1949-05-17,1949,5,17,233
1949-05-18,1949,5,18,239
1949-05-19,1949,5,19,239
1949-05-20,1949,5,20,256
1949-05-21,1949,5,21,261
1949-05-22,1949,5,22,244
1949-05-23,1949,5,23,256
1949-05-24,1949,5,24,256
1949-05-25,1949,5,25,244
1949-05-26,1949,5,26,244
1949-05-27,1949,5,27,250
1949-05-28,1949,5,28,250
1949-05-29,1949,5,29,239
1949-05-30,1949,5,30,239
1949-05-31,1949,5,31,244
1949-06-01,1949,6,1,250
1949-06-02,1949,6,2,217
1949-06-03,1949,6,3,239
1949-06-04,1949,6,4,244
1949-06-05,1949,6,5,244
1949-06-06,1949,6,6,244
1949-06-07,1949,6,7,256
1949-06-08,1949,6,8,244
1949-06-09,1949,6,9,239
1949-06-10,1949,6,10,222
1949-06-11,1949,6,11,239
1949-06-12,1949,6,12,239
1949-06-13,1949,6,13,250
1949-06-14,1949,6,14,228
1949-06-15,1949,6,15,233
1949-06-16,1949,6,16,228
1949-06-17,1949,6,17,222
1949-06-18,1949,6,18,239
1949-06-19,1949,6,19,239
1949-06-20,1949,6,20,233
1949-06-21,1949,6,21,228
1949-06-22,1949,6,22,222
1949-06-23,1949,6,23,222
1949-06-24,1949,6,24,239
1949-06-25,1949,6,25,239
1949-06-26,1949,6,26,239
1949-06-27,1949,6,27,228
1949-06-28,1949,6,28,222
1949-06-29,1949,6,29,239
1949-06-30,1949,6,30,239
1949-07-01,1949,7,1,239
1949-07-02,1949,7,2,233
1949-07-03,1949,7,3,239
1949-07-04,1949,7,4,239
1949-07-05,1949,7,5,239
1949-07-06,1949,7,6,244
1949-07-07,1949,7,7,244
1949-07-08,1949,7,8,239
1949-07-09,1949,7,9,228
1949-07-10,1949,7,10,228
1949-07-11,1949,7,11,222
1949-07-12,1949,7,12,233
1949-07-13,1949,7,13,233
1949-07-14,1949,7,14,228
1949-07-15,1949,7,15,222
1949-07-16,1949,7,16,233
1949-07-17,1949,7,17,233
1949-07-18,1949,7,18,228
1949-07-19,1949,7,19,239
1949-07-20,1949,7,20,228
1949-07-21,1949,7,21,222
1949-07-22,1949,7,22,233
1949-07-23,1949,7,23,233
1949-07-24,1949,7,24,222
1949-07-25,1949,7,25,222
1949-07-26,1949,7,26,217
1949-07-27,1949,7,27,217
1949-07-28,1949,7,28,217
1949-07-29,1949,7,29,222
1949-07-30,1949,7,30,239
1949-07-31,1949,7,31,233
1949-08-01,1949,8,1,239
1949-08-02,1949,8,2,239
1949-08-03,1949,8,3,228
1949-08-04,1949,8,4,233
1949-08-05,1949,8,5,228
1949-08-06,1949,8,6,233
1949-08-07,1949,8,7,239
1949-08-08,1949,8,8,228
1949-08-09,1949,8,9,233
1949-08-10,1949,8,10,233
1949-08-11,1949,8,11,228
1949-08-12,1949,8,12,233
