"date","Year","Month","Day","value"
1945-03-01,1945,3,1,233
1945-03-02,1945,3,2,222
1945-03-03,1945,3,3,228
1945-03-04,1945,3,4,222
1945-03-05,1945,3,5,244
1945-03-06,1945,3,6,217
1945-03-07,1945,3,7,233
1945-03-08,1945,3,8,233
1945-03-09,1945,3,9,233
1945-03-10,1945,3,10,250
1945-03-11,1945,3,11,244
1945-03-12,1945,3,12,239
1945-03-13,1945,3,13,228
1945-03-14,1945,3,14,239
1945-03-15,1945,3,15,217
1945-03-16,1945,3,16,222
1945-03-17,1945,3,17,222
1945-03-18,1945,3,18,233
1945-03-19,1945,3,19,239
1945-03-20,1945,3,20,222
1945-03-21,1945,3,21,228
1945-03-22,1945,3,22,222
1945-03-23,1945,3,23,211
1945-03-24,1945,3,24,228
1945-03-25,1945,3,25,233
1945-03-26,1945,3,26,239
1945-03-27,1945,3,27,222
1945-03-28,1945,3,28,244
1945-03-29,1945,3,29,228
1945-03-30,1945,3,30,222
1945-03-31,1945,3,31,228
1945-04-01,1945,4,1,228
1945-04-02,1945,4,2,222
1945-04-03,1945,4,3,228
1945-04-04,1945,4,4,233
1945-04-05,1945,4,5,233
1945-04-06,1945,4,6,222
1945-04-07,1945,4,7,233
1945-04-08,1945,4,8,222
1945-04-09,1945,4,9,233
1945-04-10,1945,4,10,233
1945-04-11,1945,4,11,239
1945-04-12,1945,4,12,228
1945-04-13,1945,4,13,233
1945-04-14,1945,4,14,222
1945-04-15,1945,4,15,222
1945-04-16,1945,4,16,222
1945-04-17,1945,4,17,228
1945-04-18,1945,4,18,233
1945-04-19,1945,4,19,233
1945-04-20,1945,4,20,233
1945-04-21,1945,4,21,233
1945-04-22,1945,4,22,239
1945-04-23,1945,4,23,239
1945-04-24,1945,4,24,228
1945-04-25,1945,4,25,217
1945-04-26,1945,4,26,222
1945-04-27,1945,4,27,222
1945-04-28,1945,4,28,222
1945-04-29,1945,4,29,239
1945-04-30,1945,4,30,228
1945-05-01,1945,5,1,211
1945-05-02,1945,5,2,222
1945-05-03,1945,5,3,217
1945-05-04,1945,5,4,222
1945-05-05,1945,5,5,228
