"date","Year","Month","Day","value"
1940-06-01,1940,6,1,235
1940-06-02,1940,6,2,215
1940-06-03,1940,6,3,225
1940-06-04,1940,6,4,225
1940-06-05,1940,6,5,225
1940-06-06,1940,6,6,215
1940-06-07,1940,6,7,230
1940-06-08,1940,6,8,236
1940-06-09,1940,6,9,226
1940-06-10,1940,6,10,216
1940-06-11,1940,6,11,237
1940-06-12,1940,6,12,232
1940-06-13,1940,6,13,245
1940-06-14,1940,6,14,234
1940-06-15,1940,6,15,245
1940-06-16,1940,6,16,243
1940-06-17,1940,6,17,234
1940-06-18,1940,6,18,224
1940-06-19,1940,6,19,225
1940-06-20,1940,6,20,243
1940-06-21,1940,6,21,256
1940-06-22,1940,6,22,223
1940-06-23,1940,6,23,218
1940-06-24,1940,6,24,236
1940-06-25,1940,6,25,243
1940-06-26,1940,6,26,228
1940-06-27,1940,6,27,242
1940-06-28,1940,6,28,255
1940-06-29,1940,6,29,252
1940-06-30,1940,6,30,249
1940-07-01,1940,7,1,228
1940-07-02,1940,7,2,241
1940-07-03,1940,7,3,238
1940-07-04,1940,7,4,232
1940-07-05,1940,7,5,222
1940-07-06,1940,7,6,244
1940-07-07,1940,7,7,244
1940-07-08,1940,7,8,230
1940-07-09,1940,7,9,226
1940-07-10,1940,7,10,227
1940-07-11,1940,7,11,248
1940-07-12,1940,7,12,244
1940-07-13,1940,7,13,246
1940-07-14,1940,7,14,241
1940-07-15,1940,7,15,229
1940-07-16,1940,7,16,229
1940-07-17,1940,7,17,260
1940-07-18,1940,7,18,250
1940-07-19,1940,7,19,250
1940-07-20,1940,7,20,236
1940-07-21,1940,7,21,236
1940-07-22,1940,7,22,241
1940-07-23,1940,7,23,250
1940-07-24,1940,7,24,237
1940-07-25,1940,7,25,243
1940-07-26,1940,7,26,231
1940-07-27,1940,7,27,231
1940-07-28,1940,7,28,231
1940-07-29,1940,7,29,231
1940-07-30,1940,7,30,233
1940-07-31,1940,7,31,238
1940-08-01,1940,8,1,224.954
1940-08-02,1940,8,2,232.954
1940-08-03,1940,8,3,225.954
1940-08-04,1940,8,4,219.954
1940-08-05,1940,8,5,221.954
1940-08-06,1940,8,6,221.954
1940-08-07,1940,8,7,219.954
1940-08-08,1940,8,8,229.954
1940-08-09,1940,8,9,224.954
1940-08-10,1940,8,10,211.954
1940-08-11,1940,8,11,235.954
1940-08-12,1940,8,12,243.954
1940-08-13,1940,8,13,232.954
1940-08-14,1940,8,14,235.954
1940-08-15,1940,8,15,234.954
1940-08-16,1940,8,16,207.954
1940-08-17,1940,8,17,247.954
1940-08-18,1940,8,18,203.954
1940-08-19,1940,8,19,231.354
1940-08-20,1940,8,20,234.954
1940-08-21,1940,8,21,235.954
1940-08-22,1940,8,22,219.954
1940-08-23,1940,8,23,239.954
1940-08-24,1940,8,24,244.954
1940-08-25,1940,8,25,239.954
1940-08-26,1940,8,26,229.954
1940-08-27,1940,8,27,245.954
1940-08-28,1940,8,28,245.954
1940-08-29,1940,8,29,233.954
1940-08-30,1940,8,30,221.954
1940-08-31,1940,8,31,247.954
1940-09-01,1940,9,1,244.915
1940-09-02,1940,9,2,222.915
1940-09-03,1940,9,3,231.915
1940-09-04,1940,9,4,219.915
1940-09-05,1940,9,5,239.915
1940-09-06,1940,9,6,223.915
1940-09-07,1940,9,7,216.915
1940-09-08,1940,9,8,223.015
1940-09-09,1940,9,9,235.915
1940-09-10,1940,9,10,221.915
1940-09-11,1940,9,11,216.915
1940-09-12,1940,9,12,239.615
1940-09-13,1940,9,13,224.915
1940-09-14,1940,9,14,209.215
1940-09-15,1940,9,15,211.915
1940-09-16,1940,9,16,219.915
1940-09-17,1940,9,17,234.915
1940-09-18,1940,9,18,239.915
1940-09-19,1940,9,19,222.915
1940-09-20,1940,9,20,220
1940-09-21,1940,9,21,228
1940-09-22,1940,9,22,253
1940-09-23,1940,9,23,247
1940-09-24,1940,9,24,240
1940-09-25,1940,9,25,220
1940-09-26,1940,9,26,213
1940-09-27,1940,9,27,218
1940-09-28,1940,9,28,221.915
1940-09-29,1940,9,29,230
1940-09-30,1940,9,30,240.915
1940-10-01,1940,10,1,222
1940-10-02,1940,10,2,220
1940-10-03,1940,10,3,224
1940-10-04,1940,10,4,224
1940-10-05,1940,10,5,220
1940-10-06,1940,10,6,220
1940-10-07,1940,10,7,210
1940-10-08,1940,10,8,210
1940-10-09,1940,10,9,210
1940-10-10,1940,10,10,222
1940-10-11,1940,10,11,227
1940-10-12,1940,10,12,190
1940-10-13,1940,10,13,234
1940-10-14,1940,10,14,230
1940-10-15,1940,10,15,230
1940-10-16,1940,10,16,230
1940-10-17,1940,10,17,230
1940-10-18,1940,10,18,208.548
1940-10-19,1940,10,19,208.548
1940-10-20,1940,10,20,218.548
1940-10-21,1940,10,21,200
1940-10-22,1940,10,22,207
1940-10-23,1940,10,23,214
1940-10-24,1940,10,24,220
1940-10-25,1940,10,25,220
1940-10-26,1940,10,26,220
