"date","Year","Month","Day","value"
1930-10-01,1930,10,1,17
1930-10-02,1930,10,2,0
1930-10-03,1930,10,3,-28
1930-10-04,1930,10,4,-44
1930-10-05,1930,10,5,-33
1930-10-06,1930,10,6,-56
1930-10-07,1930,10,7,-67
1930-10-08,1930,10,8,-94
1930-10-09,1930,10,9,-94
1930-10-10,1930,10,10,-89
1930-10-11,1930,10,11,-44
1930-10-12,1930,10,12,-67
1930-10-13,1930,10,13,-67
1930-10-14,1930,10,14,-89
1930-10-15,1930,10,15,-133
1930-10-16,1930,10,16,-111
1930-10-17,1930,10,17,-128
1930-10-18,1930,10,18,-100
1930-10-19,1930,10,19,-150
1930-10-20,1930,10,20,-94
1930-10-21,1930,10,21,-94
1930-10-22,1930,10,22,-89
1930-10-23,1930,10,23,-161
1930-10-24,1930,10,24,-156
1930-10-25,1930,10,25,-122
1930-10-26,1930,10,26,-211
1930-10-27,1930,10,27,-194
1930-10-28,1930,10,28,-111
1930-10-29,1930,10,29,-150
1930-10-30,1930,10,30,-106
1930-10-31,1930,10,31,-150
1930-11-01,1930,11,1,-233
1930-11-02,1930,11,2,-222
1930-11-03,1930,11,3,-233
1930-11-04,1930,11,4,-233
1930-11-05,1930,11,5,-244
1930-11-06,1930,11,6,-233
1930-11-07,1930,11,7,-178
1930-11-08,1930,11,8,-244
1930-11-09,1930,11,9,-206
1930-11-10,1930,11,10,-100
1930-11-11,1930,11,11,-156
1930-11-12,1930,11,12,-217
1930-11-13,1930,11,13,-272
1930-11-14,1930,11,14,-322
1930-11-15,1930,11,15,-194
1930-11-16,1930,11,16,-267
1930-11-17,1930,11,17,-267
1930-11-18,1930,11,18,-233
1930-11-19,1930,11,19,-228
1930-11-20,1930,11,20,-233
1930-11-21,1930,11,21,-211
1930-11-22,1930,11,22,-211
1930-11-23,1930,11,23,-233
1930-11-24,1930,11,24,-278
1930-11-25,1930,11,25,-289
1930-11-26,1930,11,26,-278
1930-11-27,1930,11,27,-228
1930-11-28,1930,11,28,-267
1930-11-29,1930,11,29,-272
1930-11-30,1930,11,30,-289
1930-12-01,1930,12,1,-256
1930-12-02,1930,12,2,-306
1930-12-03,1930,12,3,-328
1930-12-04,1930,12,4,-333
1930-12-05,1930,12,5,-178
1930-12-06,1930,12,6,-189
1930-12-07,1930,12,7,-178
1930-12-08,1930,12,8,-200
1930-12-09,1930,12,9,-217
1930-12-10,1930,12,10,-222
1930-12-11,1930,12,11,-311
1930-12-12,1930,12,12,-261
1930-12-13,1930,12,13,-272
1930-12-14,1930,12,14,-94
1930-12-15,1930,12,15,-178
1930-12-16,1930,12,16,-217
1930-12-17,1930,12,17,-222
1930-12-18,1930,12,18,-178
1930-12-19,1930,12,19,-206
1930-12-20,1930,12,20,-300
1930-12-21,1930,12,21,-372
1930-12-22,1930,12,22,-400
1930-12-23,1930,12,23,-411
1930-12-24,1930,12,24,-378
1930-12-25,1930,12,25,-400
1930-12-26,1930,12,26,-378
1930-12-27,1930,12,27,-289
1930-12-28,1930,12,28,-317
1930-12-29,1930,12,29,-400
1930-12-30,1930,12,30,-378
1930-12-31,1930,12,31,-389
1931-01-01,1931,1,1,-367
1931-01-02,1931,1,2,-422
1931-01-03,1931,1,3,-433
1931-01-04,1931,1,4,-367
1931-01-05,1931,1,5,-256
1931-01-06,1931,1,6,-261
1931-01-07,1931,1,7,-289
1931-01-08,1931,1,8,-300
1931-01-09,1931,1,9,-289
1931-01-10,1931,1,10,-294
1931-01-11,1931,1,11,-289
1931-01-12,1931,1,12,-311
1931-01-13,1931,1,13,-178
1931-01-14,1931,1,14,-183
1931-01-15,1931,1,15,-233
1931-01-16,1931,1,16,-300
1931-01-17,1931,1,17,-289
1931-01-18,1931,1,18,-339
1931-01-19,1931,1,19,-322
1931-01-20,1931,1,20,-367
1931-01-21,1931,1,21,-389
1931-01-22,1931,1,22,-356
1931-01-23,1931,1,23,-400
1931-01-24,1931,1,24,-417
1931-01-25,1931,1,25,-328
1931-01-26,1931,1,26,-311
1931-01-27,1931,1,27,-367
1931-01-28,1931,1,28,-417
1931-01-29,1931,1,29,-344
1931-01-30,1931,1,30,-356
1931-01-31,1931,1,31,-278
1931-02-01,1931,2,1,-289
1931-02-02,1931,2,2,-256
1931-02-03,1931,2,3,-294
1931-02-04,1931,2,4,-311
1931-02-05,1931,2,5,-411
1931-02-06,1931,2,6,-344
1931-02-07,1931,2,7,-411
1931-02-08,1931,2,8,-378
1931-02-09,1931,2,9,-400
1931-02-10,1931,2,10,-378
1931-02-11,1931,2,11,-372
1931-02-12,1931,2,12,-344
1931-02-13,1931,2,13,-250
1931-02-14,1931,2,14,-278
1931-02-15,1931,2,15,-261
1931-02-16,1931,2,16,-278
1931-02-17,1931,2,17,-256
1931-02-18,1931,2,18,-300
1931-02-19,1931,2,19,-367
1931-02-20,1931,2,20,-367
1931-02-21,1931,2,21,-339
1931-02-22,1931,2,22,-311
1931-02-23,1931,2,23,-256
1931-02-24,1931,2,24,-356
1931-02-25,1931,2,25,-389
1931-02-26,1931,2,26,-378
1931-02-27,1931,2,27,-411
1931-02-28,1931,2,28,-311
1931-03-01,1931,3,1,-206
1931-03-02,1931,3,2,-211
1931-03-03,1931,3,3,-267
1931-03-04,1931,3,4,-311
1931-03-05,1931,3,5,-328
1931-03-06,1931,3,6,-378
1931-03-07,1931,3,7,-378
1931-03-08,1931,3,8,-300
1931-03-09,1931,3,9,-356
1931-03-10,1931,3,10,-356
1931-03-11,1931,3,11,-467
1931-03-12,1931,3,12,-444
1931-03-13,1931,3,13,-450
1931-03-14,1931,3,14,-378
1931-03-15,1931,3,15,-317
1931-03-16,1931,3,16,-356
1931-03-17,1931,3,17,-433
1931-03-18,1931,3,18,-400
1931-03-19,1931,3,19,-383
1931-03-20,1931,3,20,-389
1931-03-21,1931,3,21,-411
1931-03-22,1931,3,22,-389
1931-03-23,1931,3,23,-344
1931-03-24,1931,3,24,-389
1931-03-25,1931,3,25,-361
1931-03-26,1931,3,26,-217
1931-03-27,1931,3,27,-167
1931-03-28,1931,3,28,-189
1931-03-29,1931,3,29,-261
1931-03-30,1931,3,30,-306
1931-03-31,1931,3,31,-422
1931-04-01,1931,4,1,-378
1931-04-02,1931,4,2,-311
1931-04-03,1931,4,3,-256
1931-04-04,1931,4,4,-344
1931-04-05,1931,4,5,-367
1931-04-06,1931,4,6,-378
1931-04-07,1931,4,7,-389
1931-04-08,1931,4,8,-333
1931-04-09,1931,4,9,-322
1931-04-10,1931,4,10,-267
1931-04-11,1931,4,11,-300
1931-04-12,1931,4,12,-322
1931-04-13,1931,4,13,-261
1931-04-14,1931,4,14,-189
1931-04-15,1931,4,15,-206
1931-04-16,1931,4,16,-189
1931-04-17,1931,4,17,-178
1931-04-18,1931,4,18,-128
1931-04-19,1931,4,19,-169
1931-04-20,1931,4,20,-222
1931-04-21,1931,4,21,-178
1931-04-22,1931,4,22,-100
1931-04-23,1931,4,23,-33
1931-04-24,1931,4,24,-39
1931-04-25,1931,4,25,-44
1931-04-26,1931,4,26,11
1931-04-27,1931,4,27,-11
1931-04-28,1931,4,28,-39
1931-04-29,1931,4,29,-61
1931-04-30,1931,4,30,-111
1931-05-01,1931,5,1,-150
1931-05-02,1931,5,2,-222
1931-05-03,1931,5,3,-233
1931-05-04,1931,5,4,-189
1931-05-05,1931,5,5,-178
1931-05-06,1931,5,6,-211
1931-05-07,1931,5,7,-178
1931-05-08,1931,5,8,-156
1931-05-09,1931,5,9,-178
1931-05-10,1931,5,10,-189
1931-05-11,1931,5,11,-133
1931-05-12,1931,5,12,-78
1931-05-13,1931,5,13,-133
1931-05-14,1931,5,14,-117
1931-05-15,1931,5,15,-133
1931-05-16,1931,5,16,-78
1931-05-17,1931,5,17,-111
1931-05-18,1931,5,18,-78
1931-05-19,1931,5,19,-122
1931-05-20,1931,5,20,-122
1931-05-21,1931,5,21,-44
1931-05-22,1931,5,22,-61
1931-05-23,1931,5,23,-17
1931-05-24,1931,5,24,-50
1931-05-25,1931,5,25,-44
1931-05-26,1931,5,26,17
1931-05-27,1931,5,27,22
1931-05-28,1931,5,28,22
1931-05-29,1931,5,29,61
1931-05-30,1931,5,30,33
1931-05-31,1931,5,31,11
1931-06-01,1931,6,1,0
1931-06-02,1931,6,2,11
1931-06-03,1931,6,3,0
1931-06-04,1931,6,4,0
1931-06-05,1931,6,5,-17
1931-06-06,1931,6,6,17
1931-06-07,1931,6,7,0
1931-06-08,1931,6,8,0
1931-06-09,1931,6,9,6
1931-06-10,1931,6,10,0
1931-06-11,1931,6,11,6
1931-06-12,1931,6,12,28
1931-06-13,1931,6,13,33
1931-06-14,1931,6,14,0
1931-06-15,1931,6,15,11
1931-06-16,1931,6,16,6
1931-06-17,1931,6,17,11
1931-06-18,1931,6,18,17
1931-06-19,1931,6,19,17
1931-06-20,1931,6,20,0
1931-06-21,1931,6,21,89
1931-06-22,1931,6,22,128
1931-06-23,1931,6,23,67
1931-06-24,1931,6,24,50
1931-06-25,1931,6,25,0
1931-06-26,1931,6,26,56
1931-06-27,1931,6,27,17
1931-06-28,1931,6,28,11
1931-06-29,1931,6,29,22
1931-06-30,1931,6,30,72
1931-07-01,1931,7,1,67
1931-07-02,1931,7,2,67
1931-07-03,1931,7,3,67
1931-07-04,1931,7,4,33
1931-07-05,1931,7,5,67
1931-07-06,1931,7,6,128
1931-07-07,1931,7,7,100
1931-07-08,1931,7,8,44
1931-07-09,1931,7,9,78
1931-07-10,1931,7,10,56
1931-07-11,1931,7,11,67
1931-07-12,1931,7,12,61
1931-07-13,1931,7,13,56
1931-07-14,1931,7,14,117
1931-07-15,1931,7,15,89
1931-07-16,1931,7,16,128
1931-07-17,1931,7,17,106
