"date","Year","Month","Day","value"
1961-08-01,1961,8,1,78
1961-08-02,1961,8,2,111
1961-08-03,1961,8,3,100
1961-08-04,1961,8,4,120
1961-08-05,1961,8,5,139
1961-08-06,1961,8,6,100
1961-08-07,1961,8,7,89
1961-08-08,1961,8,8,89
1961-08-09,1961,8,9,89
1961-08-10,1961,8,10,89
1961-08-11,1961,8,11,78
1961-08-12,1961,8,12,100
1961-08-13,1961,8,13,78
1961-08-14,1961,8,14,100
1961-08-15,1961,8,15,117
1961-08-16,1961,8,16,100
1961-08-17,1961,8,17,139
1961-08-18,1961,8,18,100
1961-08-19,1961,8,19,128
1961-08-20,1961,8,20,100
1961-08-21,1961,8,21,117
1961-08-22,1961,8,22,111
1961-08-23,1961,8,23,94
1961-08-24,1961,8,24,100
1961-08-25,1961,8,25,150
1961-08-26,1961,8,26,100
1961-08-27,1961,8,27,111
1961-08-28,1961,8,28,100
1961-08-29,1961,8,29,111
1961-08-30,1961,8,30,150
1961-08-31,1961,8,31,72
1961-09-01,1961,9,1,100
1961-09-02,1961,9,2,78
1961-09-03,1961,9,3,100
1961-09-04,1961,9,4,50
1961-09-05,1961,9,5,100
1961-09-06,1961,9,6,78
1961-09-07,1961,9,7,100
1961-09-08,1961,9,8,89
1961-09-09,1961,9,9,100
1961-09-10,1961,9,10,106
1961-09-11,1961,9,11,89
1961-09-12,1961,9,12,61
1961-09-13,1961,9,13,100
1961-09-14,1961,9,14,106
1961-09-15,1961,9,15,100
1961-09-16,1961,9,16,111
1961-09-17,1961,9,17,100
1961-09-18,1961,9,18,72
1961-09-19,1961,9,19,100
1961-09-20,1961,9,20,78
1961-09-21,1961,9,21,100
1961-09-22,1961,9,22,78
1961-09-23,1961,9,23,100
1961-09-24,1961,9,24,78
1961-09-25,1961,9,25,100
1961-09-26,1961,9,26,117
1961-09-27,1961,9,27,100
1961-09-28,1961,9,28,122
1961-09-29,1961,9,29,100
1961-09-30,1961,9,30,111
1961-10-01,1961,10,1,100
1961-10-02,1961,10,2,106
1961-10-03,1961,10,3,100
1961-10-04,1961,10,4,78
1961-10-05,1961,10,5,100
1961-10-06,1961,10,6,117
1961-10-07,1961,10,7,100
1961-10-08,1961,10,8,100
1961-10-09,1961,10,9,100
1961-10-10,1961,10,10,78
1961-10-11,1961,10,11,89
1961-10-12,1961,10,12,78
1961-10-13,1961,10,13,100
1961-10-14,1961,10,14,89
1961-10-15,1961,10,15,100
1961-10-16,1961,10,16,50
1961-10-17,1961,10,17,100
1961-10-18,1961,10,18,100
1961-10-19,1961,10,19,100
1961-10-20,1961,10,20,128
1961-10-21,1961,10,21,89
1961-10-22,1961,10,22,100
1961-10-23,1961,10,23,100
1961-10-24,1961,10,24,100
1961-10-25,1961,10,25,100
1961-10-26,1961,10,26,111
1961-10-27,1961,10,27,100
1961-10-28,1961,10,28,100
1961-10-29,1961,10,29,100
1961-10-30,1961,10,30,100
1961-10-31,1961,10,31,100
1961-11-01,1961,11,1,50
1961-11-02,1961,11,2,100
1961-11-03,1961,11,3,39
1961-11-04,1961,11,4,100
1961-11-05,1961,11,5,100
1961-11-06,1961,11,6,100
1961-11-07,1961,11,7,94
1961-11-08,1961,11,8,100
1961-11-09,1961,11,9,100
1961-11-10,1961,11,10,100
1961-11-11,1961,11,11,78
1961-11-12,1961,11,12,100
1961-11-13,1961,11,13,100
1961-11-14,1961,11,14,100
1961-11-15,1961,11,15,122
1961-11-16,1961,11,16,140
