"date","Year","Month","Day","value"
1861-01-01,1861,1,1,45.242
1861-01-02,1861,1,2,55.242
1861-01-03,1861,1,3,55.242
1861-01-04,1861,1,4,15.242
1861-01-05,1861,1,5,25.242
1861-01-06,1861,1,6,25.242
1861-01-07,1861,1,7,11
1861-01-08,1861,1,8,56
1861-01-09,1861,1,9,28
1861-01-10,1861,1,10,50
1861-01-11,1861,1,11,22
1861-01-12,1861,1,12,-6
1861-01-13,1861,1,13,6
1861-01-14,1861,1,14,28
1861-01-15,1861,1,15,-6
1861-01-16,1861,1,16,-6
1861-01-17,1861,1,17,22
1861-01-18,1861,1,18,56
1861-01-19,1861,1,19,78
1861-01-20,1861,1,20,50
1861-01-21,1861,1,21,44
1861-01-22,1861,1,22,50
1861-01-23,1861,1,23,78
1861-01-24,1861,1,24,78
1861-01-25,1861,1,25,78
1861-01-26,1861,1,26,78
1861-01-27,1861,1,27,94
1861-01-28,1861,1,28,83
1861-01-29,1861,1,29,89
1861-01-30,1861,1,30,106
1861-01-31,1861,1,31,78
1861-02-01,1861,2,1,33
1861-02-02,1861,2,2,72
1861-02-03,1861,2,3,61
1861-02-04,1861,2,4,61
1861-02-05,1861,2,5,56
1861-02-06,1861,2,6,33
1861-02-07,1861,2,7,11
1861-02-08,1861,2,8,17
1861-02-09,1861,2,9,-6
1861-02-10,1861,2,10,-22
1861-02-11,1861,2,11,0
1861-02-12,1861,2,12,-33
1861-02-13,1861,2,13,22
1861-02-14,1861,2,14,33
1861-02-15,1861,2,15,28
1861-02-16,1861,2,16,78
1861-02-17,1861,2,17,50
1861-02-18,1861,2,18,61
1861-02-19,1861,2,19,50
1861-02-20,1861,2,20,50
1861-02-21,1861,2,21,56
1861-02-22,1861,2,22,33
1861-02-23,1861,2,23,28
1861-02-24,1861,2,24,33
1861-02-25,1861,2,25,61
1861-02-26,1861,2,26,67
1861-02-27,1861,2,27,44
1861-02-28,1861,2,28,33
1861-03-01,1861,3,1,22
1861-03-02,1861,3,2,56
1861-03-03,1861,3,3,28
1861-03-04,1861,3,4,56
1861-03-05,1861,3,5,83
1861-03-06,1861,3,6,50
1861-03-07,1861,3,7,83
1861-03-08,1861,3,8,39
1861-03-09,1861,3,9,61
1861-03-10,1861,3,10,17
1861-03-11,1861,3,11,50
1861-03-12,1861,3,12,39
1861-03-13,1861,3,13,67
1861-03-14,1861,3,14,33
1861-03-15,1861,3,15,28
1861-03-16,1861,3,16,28
1861-03-17,1861,3,17,17
1861-03-18,1861,3,18,39
1861-03-19,1861,3,19,39
1861-03-20,1861,3,20,6
1861-03-21,1861,3,21,17
1861-03-22,1861,3,22,83
1861-03-23,1861,3,23,28
1861-03-24,1861,3,24,28
1861-03-25,1861,3,25,44
1861-03-26,1861,3,26,44
1861-03-27,1861,3,27,50
1861-03-28,1861,3,28,44
1861-03-29,1861,3,29,39
1861-03-30,1861,3,30,50
1861-03-31,1861,3,31,44
1861-04-01,1861,4,1,56
1861-04-02,1861,4,2,39
1861-04-03,1861,4,3,39
1861-04-04,1861,4,4,61
1861-04-05,1861,4,5,56
1861-04-06,1861,4,6,44
1861-04-07,1861,4,7,56
1861-04-08,1861,4,8,56
1861-04-09,1861,4,9,39
1861-04-10,1861,4,10,33
1861-04-11,1861,4,11,44
1861-04-12,1861,4,12,72
1861-04-13,1861,4,13,61
1861-04-14,1861,4,14,67
1861-04-15,1861,4,15,56
1861-04-16,1861,4,16,50
1861-04-17,1861,4,17,100
1861-04-18,1861,4,18,111
1861-04-19,1861,4,19,72
1861-04-20,1861,4,20,72
1861-04-21,1861,4,21,72
1861-04-22,1861,4,22,61
1861-04-23,1861,4,23,83
1861-04-24,1861,4,24,89
1861-04-25,1861,4,25,67
1861-04-26,1861,4,26,89
1861-04-27,1861,4,27,28
1861-04-28,1861,4,28,50
1861-04-29,1861,4,29,67
1861-04-30,1861,4,30,44
1861-05-01,1861,5,1,94
1861-05-02,1861,5,2,67
1861-05-03,1861,5,3,72
1861-05-04,1861,5,4,39
1861-05-05,1861,5,5,61
1861-05-06,1861,5,6,61
1861-05-07,1861,5,7,61
1861-05-08,1861,5,8,28
1861-05-09,1861,5,9,22
1861-05-10,1861,5,10,11
1861-05-11,1861,5,11,33
1861-05-12,1861,5,12,56
1861-05-13,1861,5,13,94
1861-05-14,1861,5,14,83
1861-05-15,1861,5,15,111
1861-05-16,1861,5,16,100
1861-05-17,1861,5,17,106
1861-05-18,1861,5,18,128
1861-05-19,1861,5,19,94
1861-05-20,1861,5,20,111
1861-05-21,1861,5,21,117
1861-05-22,1861,5,22,117
1861-05-23,1861,5,23,83
1861-05-24,1861,5,24,83
1861-05-25,1861,5,25,83
1861-05-26,1861,5,26,67
1861-05-27,1861,5,27,50
1861-05-28,1861,5,28,83
1861-05-29,1861,5,29,94
1861-05-30,1861,5,30,94
