"date","Year","Month","Day","value"
1949-01-01,1949,1,1,0
1949-01-02,1949,1,2,11
1949-01-03,1949,1,3,-78
1949-01-04,1949,1,4,-106
1949-01-05,1949,1,5,-122
1949-01-06,1949,1,6,-128
1949-01-07,1949,1,7,-128
1949-01-08,1949,1,8,-111
1949-01-09,1949,1,9,-122
1949-01-10,1949,1,10,-56
1949-01-11,1949,1,11,-44
1949-01-12,1949,1,12,-56
1949-01-13,1949,1,13,-39
1949-01-14,1949,1,14,-56
1949-01-15,1949,1,15,-106
1949-01-16,1949,1,16,-128
1949-01-17,1949,1,17,-111
1949-01-18,1949,1,18,-83
1949-01-19,1949,1,19,-122
1949-01-20,1949,1,20,-89
1949-01-21,1949,1,21,-28
1949-01-22,1949,1,22,-17
1949-01-23,1949,1,23,-17
1949-01-24,1949,1,24,-61
1949-01-25,1949,1,25,-33
1949-01-26,1949,1,26,-67
1949-01-27,1949,1,27,-78
1949-01-28,1949,1,28,-50
1949-01-29,1949,1,29,-17
1949-01-30,1949,1,30,0
1949-01-31,1949,1,31,-11
1949-02-01,1949,2,1,-11
1949-02-02,1949,2,2,-11
1949-02-03,1949,2,3,-11
1949-02-04,1949,2,4,-39
1949-02-05,1949,2,5,-67
1949-02-06,1949,2,6,-72
1949-02-07,1949,2,7,-94
1949-02-08,1949,2,8,-72
1949-02-09,1949,2,9,-39
1949-02-10,1949,2,10,-39
1949-02-11,1949,2,11,-22
1949-02-12,1949,2,12,-6
1949-02-13,1949,2,13,-11
1949-02-14,1949,2,14,-67
1949-02-15,1949,2,15,-100
1949-02-16,1949,2,16,-89
1949-02-17,1949,2,17,-39
1949-02-18,1949,2,18,-39
1949-02-19,1949,2,19,-33
1949-02-20,1949,2,20,0
1949-02-21,1949,2,21,-17
1949-02-22,1949,2,22,-6
1949-02-23,1949,2,23,-11
1949-02-24,1949,2,24,17
1949-02-25,1949,2,25,39
1949-02-26,1949,2,26,22
1949-02-27,1949,2,27,-6
1949-02-28,1949,2,28,-33
1949-03-01,1949,3,1,-50
1949-03-02,1949,3,2,-22
1949-03-03,1949,3,3,-61
1949-03-04,1949,3,4,-22
1949-03-05,1949,3,5,-17
1949-03-06,1949,3,6,-44
1949-03-07,1949,3,7,-11
1949-03-08,1949,3,8,-33
1949-03-09,1949,3,9,6
1949-03-10,1949,3,10,-6
1949-03-11,1949,3,11,-39
1949-03-12,1949,3,12,-6
1949-03-13,1949,3,13,17
1949-03-14,1949,3,14,-11
1949-03-15,1949,3,15,6
1949-03-16,1949,3,16,-6
1949-03-17,1949,3,17,33
1949-03-18,1949,3,18,-11
1949-03-19,1949,3,19,-33
1949-03-20,1949,3,20,-11
1949-03-21,1949,3,21,-17
1949-03-22,1949,3,22,-28
1949-03-23,1949,3,23,-28
1949-03-24,1949,3,24,-33
1949-03-25,1949,3,25,-17
1949-03-26,1949,3,26,-22
1949-03-27,1949,3,27,-11
1949-03-28,1949,3,28,-6
1949-03-29,1949,3,29,44
1949-03-30,1949,3,30,11
1949-03-31,1949,3,31,50
1949-04-01,1949,4,1,39
1949-04-02,1949,4,2,44
1949-04-03,1949,4,3,44
1949-04-04,1949,4,4,17
1949-04-05,1949,4,5,33
1949-04-06,1949,4,6,17
1949-04-07,1949,4,7,11
1949-04-08,1949,4,8,11
1949-04-09,1949,4,9,61
1949-04-10,1949,4,10,22
1949-04-11,1949,4,11,11
1949-04-12,1949,4,12,28
1949-04-13,1949,4,13,28
1949-04-14,1949,4,14,22
1949-04-15,1949,4,15,33
1949-04-16,1949,4,16,17
1949-04-17,1949,4,17,44
1949-04-18,1949,4,18,56
1949-04-19,1949,4,19,50
1949-04-20,1949,4,20,78
1949-04-21,1949,4,21,78
1949-04-22,1949,4,22,56
1949-04-23,1949,4,23,100
1949-04-24,1949,4,24,78
1949-04-25,1949,4,25,67
1949-04-26,1949,4,26,100
1949-04-27,1949,4,27,111
1949-04-28,1949,4,28,89
1949-04-29,1949,4,29,61
1949-04-30,1949,4,30,100
1949-05-01,1949,5,1,89
1949-05-02,1949,5,2,89
1949-05-03,1949,5,3,78
1949-05-04,1949,5,4,72
1949-05-05,1949,5,5,111
1949-05-06,1949,5,6,111
1949-05-07,1949,5,7,67
1949-05-08,1949,5,8,89
1949-05-09,1949,5,9,111
1949-05-10,1949,5,10,122
1949-05-11,1949,5,11,161
1949-05-12,1949,5,12,128
1949-05-13,1949,5,13,89
1949-05-14,1949,5,14,78
1949-05-15,1949,5,15,72
1949-05-16,1949,5,16,111
1949-05-17,1949,5,17,122
1949-05-18,1949,5,18,144
1949-05-19,1949,5,19,156
1949-05-20,1949,5,20,150
1949-05-21,1949,5,21,144
1949-05-22,1949,5,22,144
1949-05-23,1949,5,23,133
1949-05-24,1949,5,24,117
1949-05-25,1949,5,25,117
1949-05-26,1949,5,26,117
1949-05-27,1949,5,27,111
1949-05-28,1949,5,28,139
1949-05-29,1949,5,29,161
1949-05-30,1949,5,30,139
1949-05-31,1949,5,31,167
1949-06-01,1949,6,1,144
1949-06-02,1949,6,2,183
1949-06-03,1949,6,3,178
1949-06-04,1949,6,4,172
1949-06-05,1949,6,5,172
1949-06-06,1949,6,6,167
1949-06-07,1949,6,7,128
1949-06-08,1949,6,8,128
1949-06-09,1949,6,9,133
1949-06-10,1949,6,10,128
1949-06-11,1949,6,11,117
1949-06-12,1949,6,12,161
1949-06-13,1949,6,13,172
1949-06-14,1949,6,14,161
1949-06-15,1949,6,15,167
1949-06-16,1949,6,16,139
1949-06-17,1949,6,17,161
1949-06-18,1949,6,18,178
1949-06-19,1949,6,19,178
1949-06-20,1949,6,20,161
1949-06-21,1949,6,21,161
1949-06-22,1949,6,22,167
1949-06-23,1949,6,23,139
1949-06-24,1949,6,24,156
1949-06-25,1949,6,25,167
1949-06-26,1949,6,26,183
1949-06-27,1949,6,27,156
1949-06-28,1949,6,28,167
1949-06-29,1949,6,29,183
1949-06-30,1949,6,30,172
1949-07-01,1949,7,1,172
1949-07-02,1949,7,2,189
1949-07-03,1949,7,3,200
1949-07-04,1949,7,4,211
1949-07-05,1949,7,5,222
1949-07-06,1949,7,6,178
1949-07-07,1949,7,7,189
1949-07-08,1949,7,8,183
1949-07-09,1949,7,9,183
1949-07-10,1949,7,10,178
1949-07-11,1949,7,11,194
1949-07-12,1949,7,12,200
1949-07-13,1949,7,13,206
1949-07-14,1949,7,14,200
1949-07-15,1949,7,15,206
1949-07-16,1949,7,16,222
1949-07-17,1949,7,17,222
1949-07-18,1949,7,18,239
1949-07-19,1949,7,19,222
1949-07-20,1949,7,20,222
1949-07-21,1949,7,21,222
1949-07-22,1949,7,22,239
1949-07-23,1949,7,23,239
1949-07-24,1949,7,24,222
1949-07-25,1949,7,25,239
1949-07-26,1949,7,26,244
1949-07-27,1949,7,27,228
1949-07-28,1949,7,28,222
1949-07-29,1949,7,29,222
1949-07-30,1949,7,30,244
1949-07-31,1949,7,31,222
1949-08-01,1949,8,1,215.142
1949-08-02,1949,8,2,232.988
1949-08-03,1949,8,3,225.056
1949-08-04,1949,8,4,229.022
1949-08-05,1949,8,5,228.03
1949-08-06,1949,8,6,225.056
1949-08-07,1949,8,7,222.082
1949-08-08,1949,8,8,231.005
1949-08-09,1949,8,9,239.928
1949-08-10,1949,8,10,246.868
1949-08-11,1949,8,11,238.936
1949-08-12,1949,8,12,238.936
1949-08-13,1949,8,13,238.936
1949-08-14,1949,8,14,231.996
1949-08-15,1949,8,15,244.885
1949-08-16,1949,8,16,249.842
1949-08-17,1949,8,17,244.885
1949-08-18,1949,8,18,234.971
1949-08-19,1949,8,19,212.168
1949-08-20,1949,8,20,231.005
1949-08-21,1949,8,21,230.013
1949-08-22,1949,8,22,225.056
1949-08-23,1949,8,23,213.159
1949-08-24,1949,8,24,222.082
1949-08-25,1949,8,25,214.15
1949-08-26,1949,8,26,210.185
1949-08-27,1949,8,27,194.322
