"date","Year","Month","Day","value"
1957-06-01,1957,6,1,-26.485
1957-06-02,1957,6,2,-22.59
1957-06-03,1957,6,3,-12.464
1957-06-04,1957,6,4,9.737
1957-06-05,1957,6,5,20.254
1957-06-06,1957,6,6,6.621
1957-06-07,1957,6,7,1.168
1957-06-08,1957,6,8,20.254
1957-06-09,1957,6,9,3.116
1957-06-10,1957,6,10,-11.295
1957-06-11,1957,6,11,23.37
1957-06-12,1957,6,12,8.958
1957-06-13,1957,6,13,40.117
1957-06-14,1957,6,14,52.581
1957-06-15,1957,6,15,26.875
1957-06-16,1957,6,16,-5.063
1957-06-17,1957,6,17,17.917
1957-06-18,1957,6,18,18.696
1957-06-19,1957,6,19,0.779
1957-06-20,1957,6,20,16.358
1957-06-21,1957,6,21,31.938
1957-06-22,1957,6,22,15.58
1957-06-23,1957,6,23,8.179
1957-06-24,1957,6,24,18.306
1957-06-25,1957,6,25,-10.516
1957-06-26,1957,6,26,-10.516
1957-06-27,1957,6,27,-0.389
1957-06-28,1957,6,28,-1.558
1957-06-29,1957,6,29,-10.516
1957-06-30,1957,6,30,-111
1957-07-01,1957,7,1,-78
1957-07-02,1957,7,2,-11
1957-07-03,1957,7,3,39
1957-07-04,1957,7,4,50
1957-07-05,1957,7,5,39
1957-07-06,1957,7,6,28
1957-07-07,1957,7,7,11
1957-07-08,1957,7,8,0
1957-07-09,1957,7,9,-28
1957-07-10,1957,7,10,-28
1957-07-11,1957,7,11,-28
1957-07-12,1957,7,12,-89
1957-07-13,1957,7,13,-28
1957-07-14,1957,7,14,-78
1957-07-15,1957,7,15,-72
1957-07-16,1957,7,16,0
1957-07-17,1957,7,17,-78
1957-07-18,1957,7,18,-89
1957-07-19,1957,7,19,-72
1957-07-20,1957,7,20,-28
1957-07-21,1957,7,21,-39
1957-07-22,1957,7,22,-50
1957-07-23,1957,7,23,0
1957-07-24,1957,7,24,5.453
1957-07-25,1957,7,25,-11
1957-07-26,1957,7,26,-61
1957-07-27,1957,7,27,-28
1957-07-28,1957,7,28,-39
1957-07-29,1957,7,29,-72
1957-07-30,1957,7,30,-161
1957-07-31,1957,7,31,-150
1957-08-01,1957,8,1,-122
1957-08-02,1957,8,2,0
1957-08-03,1957,8,3,22
1957-08-04,1957,8,4,11
1957-08-05,1957,8,5,-11
1957-08-06,1957,8,6,-11
1957-08-07,1957,8,7,0
1957-08-08,1957,8,8,-22
1957-08-09,1957,8,9,-39
1957-08-10,1957,8,10,11
1957-08-11,1957,8,11,-39
1957-08-12,1957,8,12,-22
1957-08-13,1957,8,13,-22
1957-08-14,1957,8,14,-11
1957-08-15,1957,8,15,-22
1957-08-16,1957,8,16,-28
1957-08-17,1957,8,17,-78
1957-08-18,1957,8,18,-11
1957-08-19,1957,8,19,28
1957-08-20,1957,8,20,0
1957-08-21,1957,8,21,-22
1957-08-22,1957,8,22,11
1957-08-23,1957,8,23,-22
1957-08-24,1957,8,24,0
1957-08-25,1957,8,25,22
1957-08-26,1957,8,26,-28
1957-08-27,1957,8,27,11
1957-08-28,1957,8,28,-22
1957-08-29,1957,8,29,0
1957-08-30,1957,8,30,-72
1957-08-31,1957,8,31,0
1957-09-01,1957,9,1,11
1957-09-02,1957,9,2,-39
1957-09-03,1957,9,3,-39
1957-09-04,1957,9,4,11
1957-09-05,1957,9,5,-72
1957-09-06,1957,9,6,-22
1957-09-07,1957,9,7,-72
1957-09-08,1957,9,8,22
1957-09-09,1957,9,9,0
1957-09-10,1957,9,10,-22
1957-09-11,1957,9,11,-72
1957-09-12,1957,9,12,-72
1957-09-13,1957,9,13,-11
1957-09-14,1957,9,14,0
1957-09-15,1957,9,15,11
1957-09-16,1957,9,16,-11
1957-09-17,1957,9,17,-11
1957-09-18,1957,9,18,0
1957-09-19,1957,9,19,11
1957-09-20,1957,9,20,-22
1957-09-21,1957,9,21,-22
1957-09-22,1957,9,22,22
1957-09-23,1957,9,23,0
1957-09-24,1957,9,24,29.061
1957-09-25,1957,9,25,-39
1957-09-26,1957,9,26,0
1957-09-27,1957,9,27,0
1957-09-28,1957,9,28,39
1957-09-29,1957,9,29,39
1957-09-30,1957,9,30,89
1957-10-01,1957,10,1,28
1957-10-02,1957,10,2,22
1957-10-03,1957,10,3,39
1957-10-04,1957,10,4,22
1957-10-05,1957,10,5,22
1957-10-06,1957,10,6,-22
1957-10-07,1957,10,7,-11
1957-10-08,1957,10,8,-22
1957-10-09,1957,10,9,-61
1957-10-10,1957,10,10,-22
1957-10-11,1957,10,11,50
1957-10-12,1957,10,12,-50
1957-10-13,1957,10,13,11
1957-10-14,1957,10,14,39
1957-10-15,1957,10,15,11
1957-10-16,1957,10,16,-22
1957-10-17,1957,10,17,22
1957-10-18,1957,10,18,28
1957-10-19,1957,10,19,28
1957-10-20,1957,10,20,-50
1957-10-21,1957,10,21,-11
1957-10-22,1957,10,22,61
1957-10-23,1957,10,23,28
1957-10-24,1957,10,24,39
1957-10-25,1957,10,25,28
1957-10-26,1957,10,26,22
1957-10-27,1957,10,27,11
1957-10-28,1957,10,28,22
1957-10-29,1957,10,29,-22
1957-10-30,1957,10,30,-28
1957-10-31,1957,10,31,50
1957-11-01,1957,11,1,50
1957-11-02,1957,11,2,50
1957-11-03,1957,11,3,89
1957-11-04,1957,11,4,78
1957-11-05,1957,11,5,28
1957-11-06,1957,11,6,29.061
1957-11-07,1957,11,7,22
1957-11-08,1957,11,8,11
1957-11-09,1957,11,9,50
1957-11-10,1957,11,10,72
1957-11-11,1957,11,11,22
1957-11-12,1957,11,12,11
1957-11-13,1957,11,13,72
1957-11-14,1957,11,14,72
1957-11-15,1957,11,15,72
1957-11-16,1957,11,16,39
1957-11-17,1957,11,17,78
1957-11-18,1957,11,18,-22
1957-11-19,1957,11,19,11
1957-11-20,1957,11,20,39
1957-11-21,1957,11,21,78
1957-11-22,1957,11,22,28
1957-11-23,1957,11,23,61
1957-11-24,1957,11,24,128
1957-11-25,1957,11,25,61
1957-11-26,1957,11,26,28
1957-11-27,1957,11,27,11
1957-11-28,1957,11,28,72
1957-11-29,1957,11,29,39
1957-11-30,1957,11,30,28
1957-12-01,1957,12,1,50
1957-12-02,1957,12,2,78
1957-12-03,1957,12,3,22
1957-12-04,1957,12,4,22
1957-12-05,1957,12,5,78
1957-12-06,1957,12,6,72
1957-12-07,1957,12,7,78
