"date","Year","Month","Day","value"
1961-05-01,1961,5,1,165
1961-05-02,1961,5,2,173
1961-05-03,1961,5,3,200
1961-05-04,1961,5,4,175
1961-05-05,1961,5,5,180
1961-05-06,1961,5,6,135
1961-05-07,1961,5,7,165
1961-05-08,1961,5,8,170
1961-05-09,1961,5,9,170
1961-05-10,1961,5,10,165
1961-05-11,1961,5,11,170
1961-05-12,1961,5,12,155
1961-05-13,1961,5,13,166
1961-05-14,1961,5,14,135
1961-05-15,1961,5,15,160
1961-05-16,1961,5,16,204
1961-05-17,1961,5,17,199
1961-05-18,1961,5,18,220
1961-05-19,1961,5,19,183
1961-05-20,1961,5,20,169
1961-05-21,1961,5,21,188
1961-05-22,1961,5,22,195
1961-05-23,1961,5,23,187
1961-05-24,1961,5,24,182
1961-05-25,1961,5,25,192
1961-05-26,1961,5,26,193
1961-05-27,1961,5,27,176
1961-05-28,1961,5,28,174
1961-05-29,1961,5,29,165
1961-05-30,1961,5,30,165
1961-05-31,1961,5,31,172
1961-06-01,1961,6,1,166
1961-06-02,1961,6,2,164
1961-06-03,1961,6,3,174
1961-06-04,1961,6,4,174
1961-06-05,1961,6,5,173
1961-06-06,1961,6,6,180
1961-06-07,1961,6,7,170
1961-06-08,1961,6,8,160
1961-06-09,1961,6,9,165
1961-06-10,1961,6,10,180
1961-06-11,1961,6,11,180
1961-06-12,1961,6,12,185
1961-06-13,1961,6,13,185
1961-06-14,1961,6,14,200
1961-06-15,1961,6,15,200
1961-06-16,1961,6,16,190
1961-06-17,1961,6,17,200
1961-06-18,1961,6,18,200
1961-06-19,1961,6,19,195
1961-06-20,1961,6,20,195
1961-06-21,1961,6,21,190
1961-06-22,1961,6,22,195
1961-06-23,1961,6,23,200
1961-06-24,1961,6,24,200
1961-06-25,1961,6,25,200
1961-06-26,1961,6,26,200
1961-06-27,1961,6,27,190
1961-06-28,1961,6,28,200
1961-06-29,1961,6,29,210
1961-06-30,1961,6,30,210
1961-07-01,1961,7,1,200
1961-07-02,1961,7,2,205
1961-07-03,1961,7,3,200
1961-07-04,1961,7,4,205
1961-07-05,1961,7,5,205
1961-07-06,1961,7,6,205
1961-07-07,1961,7,7,205
1961-07-08,1961,7,8,200
1961-07-09,1961,7,9,210
1961-07-10,1961,7,10,200
1961-07-11,1961,7,11,215
1961-07-12,1961,7,12,215
1961-07-13,1961,7,13,220
1961-07-14,1961,7,14,195
1961-07-15,1961,7,15,195
1961-07-16,1961,7,16,235
1961-07-17,1961,7,17,215
1961-07-18,1961,7,18,215
1961-07-19,1961,7,19,225
1961-07-20,1961,7,20,220
1961-07-21,1961,7,21,225
1961-07-22,1961,7,22,225
1961-07-23,1961,7,23,225
1961-07-24,1961,7,24,230
1961-07-25,1961,7,25,235
