"date","Year","Month","Day","value"
1951-01-01,1951,1,1,50
1951-01-02,1951,1,2,100.812
1951-01-03,1951,1,3,72
1951-01-04,1951,1,4,39
1951-01-05,1951,1,5,89
1951-01-06,1951,1,6,63.368
1951-01-07,1951,1,7,78
1951-01-08,1951,1,8,38.405
1951-01-09,1951,1,9,78
1951-01-10,1951,1,10,50
1951-01-11,1951,1,11,61
1951-01-12,1951,1,12,61
1951-01-13,1951,1,13,61
1951-01-14,1951,1,14,100
1951-01-15,1951,1,15,61
1951-01-16,1951,1,16,59.527
1951-01-17,1951,1,17,28
1951-01-18,1951,1,18,39
1951-01-19,1951,1,19,61
1951-01-20,1951,1,20,64.328
1951-01-21,1951,1,21,78
1951-01-22,1951,1,22,28
1951-01-23,1951,1,23,39
1951-01-24,1951,1,24,39
1951-01-25,1951,1,25,39
1951-01-26,1951,1,26,28
1951-01-27,1951,1,27,69.128
1951-01-28,1951,1,28,28
1951-01-29,1951,1,29,61
1951-01-30,1951,1,30,61
1951-01-31,1951,1,31,98.892
1951-02-01,1951,2,1,84.49
1951-02-02,1951,2,2,50
1951-02-03,1951,2,3,68.168
1951-02-04,1951,2,4,65.288
1951-02-05,1951,2,5,78
1951-02-06,1951,2,6,78
1951-02-07,1951,2,7,48.966
1951-02-08,1951,2,8,72
1951-02-09,1951,2,9,100
1951-02-10,1951,2,10,61
1951-02-11,1951,2,11,39
1951-02-12,1951,2,12,78
1951-02-13,1951,2,13,61
1951-02-14,1951,2,14,78
1951-02-15,1951,2,15,78
1951-02-16,1951,2,16,50
1951-02-17,1951,2,17,78
1951-02-18,1951,2,18,122
1951-02-19,1951,2,19,61
1951-02-20,1951,2,20,78
1951-02-21,1951,2,21,61
1951-02-22,1951,2,22,72
1951-02-23,1951,2,23,50
1951-02-24,1951,2,24,50
1951-02-25,1951,2,25,72
1951-02-26,1951,2,26,61
1951-02-27,1951,2,27,61
1951-02-28,1951,2,28,78
1951-03-01,1951,3,1,128
1951-03-02,1951,3,2,100
1951-03-03,1951,3,3,96.012
1951-03-04,1951,3,4,70.088
1951-03-05,1951,3,5,72
1951-03-06,1951,3,6,111
1951-03-07,1951,3,7,139
1951-03-08,1951,3,8,128
1951-03-09,1951,3,9,139
1951-03-10,1951,3,10,78.729
1951-03-11,1951,3,11,111
1951-03-12,1951,3,12,111
1951-03-13,1951,3,13,61
1951-03-14,1951,3,14,50
1951-03-15,1951,3,15,111
1951-03-16,1951,3,16,78
1951-03-17,1951,3,17,89
1951-03-18,1951,3,18,116.174
1951-03-19,1951,3,19,111
1951-03-20,1951,3,20,89
1951-03-21,1951,3,21,111
1951-03-22,1951,3,22,128
1951-03-23,1951,3,23,130.576
1951-03-24,1951,3,24,124.815
1951-03-25,1951,3,25,62.407
1951-03-26,1951,3,26,100
1951-03-27,1951,3,27,69.128
1951-03-28,1951,3,28,63.368
1951-03-29,1951,3,29,100
1951-03-30,1951,3,30,100
1951-03-31,1951,3,31,67.208
1951-04-01,1951,4,1,89
1951-04-02,1951,4,2,100
1951-04-03,1951,4,3,161.299
1951-04-04,1951,4,4,166.1
1951-04-05,1951,4,5,161
1951-04-06,1951,4,6,139
1951-04-07,1951,4,7,78
1951-04-08,1951,4,8,78
1951-04-09,1951,4,9,100
1951-04-10,1951,4,10,100
1951-04-11,1951,4,11,89
1951-04-12,1951,4,12,89
1951-04-13,1951,4,13,154.579
1951-04-14,1951,4,14,175.701
1951-04-15,1951,4,15,188.183
1951-04-16,1951,4,16,161
1951-04-17,1951,4,17,117.134
1951-04-18,1951,4,18,150
1951-04-19,1951,4,19,128
1951-04-20,1951,4,20,86.41
1951-04-21,1951,4,21,88.331
1951-04-22,1951,4,22,103.692
1951-04-23,1951,4,23,115.214
1951-04-24,1951,4,24,128
1951-04-25,1951,4,25,139
1951-04-26,1951,4,26,72.969
1951-04-27,1951,4,27,100
1951-04-28,1951,4,28,111
1951-04-29,1951,4,29,122
1951-04-30,1951,4,30,150
1951-05-01,1951,5,1,128
1951-05-02,1951,5,2,128
1951-05-03,1951,5,3,122
1951-05-04,1951,5,4,122
1951-05-05,1951,5,5,150
1951-05-06,1951,5,6,128
1951-05-07,1951,5,7,122
1951-05-08,1951,5,8,172
1951-05-09,1951,5,9,111
1951-05-10,1951,5,10,139
1951-05-11,1951,5,11,200
1951-05-12,1951,5,12,211.225
1951-05-13,1951,5,13,189
1951-05-14,1951,5,14,189
1951-05-15,1951,5,15,178
1951-05-16,1951,5,16,161
1951-05-17,1951,5,17,228
1951-05-18,1951,5,18,189
1951-05-19,1951,5,19,139
1951-05-20,1951,5,20,122
1951-05-21,1951,5,21,172
1951-05-22,1951,5,22,178
1951-05-23,1951,5,23,150
1951-05-24,1951,5,24,122
1951-05-25,1951,5,25,161
1951-05-26,1951,5,26,150
1951-05-27,1951,5,27,178
1951-05-28,1951,5,28,150
1951-05-29,1951,5,29,192.023
1951-05-30,1951,5,30,168.98
1951-05-31,1951,5,31,128
1951-06-01,1951,6,1,172
1951-06-02,1951,6,2,150
1951-06-03,1951,6,3,139
1951-06-04,1951,6,4,189
1951-06-05,1951,6,5,178
1951-06-06,1951,6,6,139
1951-06-07,1951,6,7,161
1951-06-08,1951,6,8,161
1951-06-09,1951,6,9,200
1951-06-10,1951,6,10,161
1951-06-11,1951,6,11,189
1951-06-12,1951,6,12,180.502
1951-06-13,1951,6,13,144.977
1951-06-14,1951,6,14,189
1951-06-15,1951,6,15,178
1951-06-16,1951,6,16,161
1951-06-17,1951,6,17,139.217
1951-06-18,1951,6,18,133.456
1951-06-19,1951,6,19,172
1951-06-20,1951,6,20,150
1951-06-21,1951,6,21,178
1951-06-22,1951,6,22,178
1951-06-23,1951,6,23,189
1951-06-24,1951,6,24,189
1951-06-25,1951,6,25,178
1951-06-26,1951,6,26,189
1951-06-27,1951,6,27,178
1951-06-28,1951,6,28,161
1951-06-29,1951,6,29,139
1951-06-30,1951,6,30,178
1951-07-01,1951,7,1,211
1951-07-02,1951,7,2,172
1951-07-03,1951,7,3,211
1951-07-04,1951,7,4,200
1951-07-05,1951,7,5,168.98
1951-07-06,1951,7,6,189
1951-07-07,1951,7,7,178
1951-07-08,1951,7,8,178
1951-07-09,1951,7,9,161
1951-07-10,1951,7,10,172
1951-07-11,1951,7,11,178
1951-07-12,1951,7,12,222
1951-07-13,1951,7,13,178.581
1951-07-14,1951,7,14,200
1951-07-15,1951,7,15,222
1951-07-16,1951,7,16,189
1951-07-17,1951,7,17,222
1951-07-18,1951,7,18,211
1951-07-19,1951,7,19,189
