"date","Year","Month","Day","value"
1947-01-01,1947,1,1,220
1947-01-02,1947,1,2,210
1947-01-03,1947,1,3,220
1947-01-04,1947,1,4,210
1947-01-05,1947,1,5,210
1947-01-06,1947,1,6,210
1947-01-07,1947,1,7,210
1947-01-08,1947,1,8,210
1947-01-09,1947,1,9,220
1947-01-10,1947,1,10,220
1947-01-11,1947,1,11,240
1947-01-12,1947,1,12,240
1947-01-13,1947,1,13,240
1947-01-14,1947,1,14,250
1947-01-15,1947,1,15,240
1947-01-16,1947,1,16,230
1947-01-17,1947,1,17,220
1947-01-18,1947,1,18,220
1947-01-19,1947,1,19,220
1947-01-20,1947,1,20,230
1947-01-21,1947,1,21,230
1947-01-22,1947,1,22,250
1947-01-23,1947,1,23,240
1947-01-24,1947,1,24,220
1947-01-25,1947,1,25,220
1947-01-26,1947,1,26,240
1947-01-27,1947,1,27,240
1947-01-28,1947,1,28,240
1947-01-29,1947,1,29,230
1947-01-30,1947,1,30,230
1947-01-31,1947,1,31,200
1947-02-01,1947,2,1,240
1947-02-02,1947,2,2,240
1947-02-03,1947,2,3,240
1947-02-04,1947,2,4,240
1947-02-05,1947,2,5,240
1947-02-06,1947,2,6,250
1947-02-07,1947,2,7,240
1947-02-08,1947,2,8,250
1947-02-09,1947,2,9,240
1947-02-10,1947,2,10,240
1947-02-11,1947,2,11,230
1947-02-12,1947,2,12,240
1947-02-13,1947,2,13,230
1947-02-14,1947,2,14,240
1947-02-15,1947,2,15,240
1947-02-16,1947,2,16,240
1947-02-17,1947,2,17,230
1947-02-18,1947,2,18,240
1947-02-19,1947,2,19,240
1947-02-20,1947,2,20,250
1947-02-21,1947,2,21,260
1947-02-22,1947,2,22,250
1947-02-23,1947,2,23,240
1947-02-24,1947,2,24,240
1947-02-25,1947,2,25,250
1947-02-26,1947,2,26,250
1947-02-27,1947,2,27,250
1947-02-28,1947,2,28,250
1947-03-01,1947,3,1,250
1947-03-02,1947,3,2,250
1947-03-03,1947,3,3,250
1947-03-04,1947,3,4,250
1947-03-05,1947,3,5,240
1947-03-06,1947,3,6,240
1947-03-07,1947,3,7,250
1947-03-08,1947,3,8,240
1947-03-09,1947,3,9,240
1947-03-10,1947,3,10,290
1947-03-11,1947,3,11,250
1947-03-12,1947,3,12,250
1947-03-13,1947,3,13,260
1947-03-14,1947,3,14,250
1947-03-15,1947,3,15,250
