"date","Year","Month","Day","value"
1979-11-01,1979,11,1,246
1979-11-02,1979,11,2,226
1979-11-03,1979,11,3,226
1979-11-04,1979,11,4,246
1979-11-05,1979,11,5,236
1979-11-06,1979,11,6,246
1979-11-07,1979,11,7,226
1979-11-08,1979,11,8,256
1979-11-09,1979,11,9,246
1979-11-10,1979,11,10,266
1979-11-11,1979,11,11,246
1979-11-12,1979,11,12,236
1979-11-13,1979,11,13,226
1979-11-14,1979,11,14,226
1979-11-15,1979,11,15,276
1979-11-16,1979,11,16,226
1979-11-17,1979,11,17,246
1979-11-18,1979,11,18,276
1979-11-19,1979,11,19,236
1979-11-20,1979,11,20,236
1979-11-21,1979,11,21,236
1979-11-22,1979,11,22,226
1979-11-23,1979,11,23,226
1979-11-24,1979,11,24,226
1979-11-25,1979,11,25,236
1979-11-26,1979,11,26,234
1979-11-27,1979,11,27,244
1979-11-28,1979,11,28,238
1979-11-29,1979,11,29,233
1979-11-30,1979,11,30,238
1979-12-01,1979,12,1,250
1979-12-02,1979,12,2,246
1979-12-03,1979,12,3,254
1979-12-04,1979,12,4,258
1979-12-05,1979,12,5,217
1979-12-06,1979,12,6,244
1979-12-07,1979,12,7,245
1979-12-08,1979,12,8,237
1979-12-09,1979,12,9,242
1979-12-10,1979,12,10,243
1979-12-11,1979,12,11,235
1979-12-12,1979,12,12,231
1979-12-13,1979,12,13,224
1979-12-14,1979,12,14,247
1979-12-15,1979,12,15,233
1979-12-16,1979,12,16,247
1979-12-17,1979,12,17,238
1979-12-18,1979,12,18,242
1979-12-19,1979,12,19,247
1979-12-20,1979,12,20,229
1979-12-21,1979,12,21,243
1979-12-22,1979,12,22,248
1979-12-23,1979,12,23,244
1979-12-24,1979,12,24,238
1979-12-25,1979,12,25,247
1979-12-26,1979,12,26,251
1979-12-27,1979,12,27,247
1979-12-28,1979,12,28,250
1979-12-29,1979,12,29,228
1979-12-30,1979,12,30,236
1979-12-31,1979,12,31,256
1980-01-01,1980,1,1,234
1980-01-02,1980,1,2,253
1980-01-03,1980,1,3,236
1980-01-04,1980,1,4,288
1980-01-05,1980,1,5,251
1980-01-06,1980,1,6,246
1980-01-07,1980,1,7,244
1980-01-08,1980,1,8,253
1980-01-09,1980,1,9,244
1980-01-10,1980,1,10,245
1980-01-11,1980,1,11,244
1980-01-12,1980,1,12,259
1980-01-13,1980,1,13,250
1980-01-14,1980,1,14,261
1980-01-15,1980,1,15,237
1980-01-16,1980,1,16,247
1980-01-17,1980,1,17,258
1980-01-18,1980,1,18,245
1980-01-19,1980,1,19,242
1980-01-20,1980,1,20,252
1980-01-21,1980,1,21,236
1980-01-22,1980,1,22,240
1980-01-23,1980,1,23,239
1980-01-24,1980,1,24,242
1980-01-25,1980,1,25,247
1980-01-26,1980,1,26,248
1980-01-27,1980,1,27,243
1980-01-28,1980,1,28,233
1980-01-29,1980,1,29,247
1980-01-30,1980,1,30,266
1980-01-31,1980,1,31,274
1980-02-01,1980,2,1,278
1980-02-02,1980,2,2,231
1980-02-03,1980,2,3,236
1980-02-04,1980,2,4,225
1980-02-05,1980,2,5,233
1980-02-06,1980,2,6,235
1980-02-07,1980,2,7,249
1980-02-08,1980,2,8,228
1980-02-09,1980,2,9,240
