"date","Year","Month","Day","value"
1924-01-01,1924,1,1,50
1924-01-02,1924,1,2,20
1924-01-03,1924,1,3,40
1924-01-04,1924,1,4,60
1924-01-05,1924,1,5,30
1924-01-06,1924,1,6,50
1924-01-07,1924,1,7,40
1924-01-08,1924,1,8,60
1924-01-09,1924,1,9,90
1924-01-10,1924,1,10,60
1924-01-11,1924,1,11,30
1924-01-12,1924,1,12,40
1924-01-13,1924,1,13,60
1924-01-14,1924,1,14,80
1924-01-15,1924,1,15,50
1924-01-16,1924,1,16,30
1924-01-17,1924,1,17,30
1924-01-18,1924,1,18,40
1924-01-19,1924,1,19,50
1924-01-20,1924,1,20,50
1924-01-21,1924,1,21,90
1924-01-22,1924,1,22,80
1924-01-23,1924,1,23,90
1924-01-24,1924,1,24,60
1924-01-25,1924,1,25,60
1924-01-26,1924,1,26,40
1924-01-27,1924,1,27,60
1924-01-28,1924,1,28,60
1924-01-29,1924,1,29,20
1924-01-30,1924,1,30,40
1924-01-31,1924,1,31,10
1924-02-01,1924,2,1,20
1924-02-02,1924,2,2,40
1924-02-03,1924,2,3,50
1924-02-04,1924,2,4,70
1924-02-05,1924,2,5,70
1924-02-06,1924,2,6,40
1924-02-07,1924,2,7,50
1924-02-08,1924,2,8,80
1924-02-09,1924,2,9,60
1924-02-10,1924,2,10,20
1924-02-11,1924,2,11,40
1924-02-12,1924,2,12,40
1924-02-13,1924,2,13,60
1924-02-14,1924,2,14,30
1924-02-15,1924,2,15,50
1924-02-16,1924,2,16,50
1924-02-17,1924,2,17,40
1924-02-18,1924,2,18,40
1924-02-19,1924,2,19,60
1924-02-20,1924,2,20,130
1924-02-21,1924,2,21,110
1924-02-22,1924,2,22,110
1924-02-23,1924,2,23,140
1924-02-24,1924,2,24,160
1924-02-25,1924,2,25,60
1924-02-26,1924,2,26,60
1924-02-27,1924,2,27,50
1924-02-28,1924,2,28,60
1924-02-29,1924,2,29,100
1924-03-01,1924,3,1,120
1924-03-02,1924,3,2,60
1924-03-03,1924,3,3,80
1924-03-04,1924,3,4,40
1924-03-05,1924,3,5,90
1924-03-06,1924,3,6,80
1924-03-07,1924,3,7,90
1924-03-08,1924,3,8,120
1924-03-09,1924,3,9,100
1924-03-10,1924,3,10,80
1924-03-11,1924,3,11,60
1924-03-12,1924,3,12,80
1924-03-13,1924,3,13,70
1924-03-14,1924,3,14,90
1924-03-15,1924,3,15,50
1924-03-16,1924,3,16,60
1924-03-17,1924,3,17,130
1924-03-18,1924,3,18,80
1924-03-19,1924,3,19,40
1924-03-20,1924,3,20,90
1924-03-21,1924,3,21,70
1924-03-22,1924,3,22,70
1924-03-23,1924,3,23,110
1924-03-24,1924,3,24,130
1924-03-25,1924,3,25,110
1924-03-26,1924,3,26,80
1924-03-27,1924,3,27,105.324
1924-03-28,1924,3,28,120
1924-03-29,1924,3,29,150
1924-03-30,1924,3,30,100
1924-03-31,1924,3,31,140
1924-04-01,1924,4,1,100
1924-04-02,1924,4,2,80
1924-04-03,1924,4,3,140
1924-04-04,1924,4,4,140
1924-04-05,1924,4,5,120
1924-04-06,1924,4,6,100
1924-04-07,1924,4,7,80
1924-04-08,1924,4,8,80
1924-04-09,1924,4,9,100
1924-04-10,1924,4,10,160
1924-04-11,1924,4,11,120
1924-04-12,1924,4,12,100
1924-04-13,1924,4,13,80
1924-04-14,1924,4,14,110
1924-04-15,1924,4,15,80
1924-04-16,1924,4,16,80
1924-04-17,1924,4,17,80
1924-04-18,1924,4,18,90
1924-04-19,1924,4,19,110
1924-04-20,1924,4,20,130
1924-04-21,1924,4,21,90
1924-04-22,1924,4,22,80
1924-04-23,1924,4,23,120
1924-04-24,1924,4,24,140
1924-04-25,1924,4,25,100
1924-04-26,1924,4,26,120
1924-04-27,1924,4,27,110
1924-04-28,1924,4,28,120
1924-04-29,1924,4,29,120
1924-04-30,1924,4,30,130
1924-05-01,1924,5,1,140
1924-05-02,1924,5,2,110
1924-05-03,1924,5,3,120
1924-05-04,1924,5,4,120
1924-05-05,1924,5,5,100
1924-05-06,1924,5,6,100
1924-05-07,1924,5,7,120
1924-05-08,1924,5,8,140
1924-05-09,1924,5,9,150
1924-05-10,1924,5,10,120
1924-05-11,1924,5,11,110
1924-05-12,1924,5,12,130
1924-05-13,1924,5,13,130
1924-05-14,1924,5,14,130
1924-05-15,1924,5,15,150
1924-05-16,1924,5,16,160
1924-05-17,1924,5,17,140
1924-05-18,1924,5,18,130
1924-05-19,1924,5,19,140
1924-05-20,1924,5,20,140
1924-05-21,1924,5,21,150
1924-05-22,1924,5,22,150
1924-05-23,1924,5,23,140
1924-05-24,1924,5,24,140
1924-05-25,1924,5,25,150
1924-05-26,1924,5,26,150
1924-05-27,1924,5,27,150
1924-05-28,1924,5,28,170
1924-05-29,1924,5,29,150
1924-05-30,1924,5,30,150
1924-05-31,1924,5,31,150
1924-06-01,1924,6,1,160
1924-06-02,1924,6,2,170
1924-06-03,1924,6,3,170
1924-06-04,1924,6,4,170
1924-06-05,1924,6,5,180
1924-06-06,1924,6,6,210
1924-06-07,1924,6,7,180
1924-06-08,1924,6,8,180
1924-06-09,1924,6,9,210
1924-06-10,1924,6,10,180
1924-06-11,1924,6,11,200
1924-06-12,1924,6,12,190
1924-06-13,1924,6,13,180
1924-06-14,1924,6,14,180
1924-06-15,1924,6,15,190
1924-06-16,1924,6,16,220
1924-06-17,1924,6,17,200
1924-06-18,1924,6,18,190
1924-06-19,1924,6,19,190
1924-06-20,1924,6,20,180
1924-06-21,1924,6,21,180
1924-06-22,1924,6,22,180
1924-06-23,1924,6,23,160
1924-06-24,1924,6,24,200
1924-06-25,1924,6,25,180
1924-06-26,1924,6,26,200
1924-06-27,1924,6,27,180
1924-06-28,1924,6,28,180
1924-06-29,1924,6,29,200
1924-06-30,1924,6,30,170
1924-07-01,1924,7,1,190
1924-07-02,1924,7,2,190
1924-07-03,1924,7,3,200
1924-07-04,1924,7,4,180
1924-07-05,1924,7,5,210
1924-07-06,1924,7,6,200
1924-07-07,1924,7,7,190
1924-07-08,1924,7,8,200
1924-07-09,1924,7,9,230
1924-07-10,1924,7,10,230
1924-07-11,1924,7,11,240
1924-07-12,1924,7,12,230
1924-07-13,1924,7,13,200
1924-07-14,1924,7,14,210
1924-07-15,1924,7,15,200
1924-07-16,1924,7,16,180
1924-07-17,1924,7,17,180
1924-07-18,1924,7,18,180
1924-07-19,1924,7,19,190
1924-07-20,1924,7,20,190
1924-07-21,1924,7,21,200
1924-07-22,1924,7,22,200
1924-07-23,1924,7,23,200
1924-07-24,1924,7,24,210
1924-07-25,1924,7,25,210
1924-07-26,1924,7,26,200
1924-07-27,1924,7,27,180
1924-07-28,1924,7,28,200
1924-07-29,1924,7,29,190
1924-07-30,1924,7,30,200
1924-07-31,1924,7,31,200
1924-08-01,1924,8,1,190
1924-08-02,1924,8,2,210
1924-08-03,1924,8,3,210
1924-08-04,1924,8,4,230
1924-08-05,1924,8,5,220
1924-08-06,1924,8,6,230
1924-08-07,1924,8,7,184.316
1924-08-08,1924,8,8,220
1924-08-09,1924,8,9,184.316
1924-08-10,1924,8,10,200
1924-08-11,1924,8,11,200
1924-08-12,1924,8,12,200
1924-08-13,1924,8,13,200
1924-08-14,1924,8,14,200
1924-08-15,1924,8,15,210
1924-08-16,1924,8,16,220
1924-08-17,1924,8,17,200
1924-08-18,1924,8,18,230
1924-08-19,1924,8,19,200
1924-08-20,1924,8,20,200
1924-08-21,1924,8,21,190
1924-08-22,1924,8,22,210
1924-08-23,1924,8,23,230
1924-08-24,1924,8,24,200
1924-08-25,1924,8,25,190
1924-08-26,1924,8,26,210
1924-08-27,1924,8,27,210
1924-08-28,1924,8,28,220
1924-08-29,1924,8,29,180
1924-08-30,1924,8,30,170
1924-08-31,1924,8,31,220
1924-09-01,1924,9,1,180
1924-09-02,1924,9,2,180
1924-09-03,1924,9,3,180
1924-09-04,1924,9,4,180
1924-09-05,1924,9,5,190
1924-09-06,1924,9,6,210
1924-09-07,1924,9,7,190
1924-09-08,1924,9,8,220
1924-09-09,1924,9,9,180
1924-09-10,1924,9,10,210
1924-09-11,1924,9,11,200
1924-09-12,1924,9,12,190
1924-09-13,1924,9,13,190
1924-09-14,1924,9,14,190
1924-09-15,1924,9,15,190
1924-09-16,1924,9,16,220
1924-09-17,1924,9,17,220
1924-09-18,1924,9,18,200
1924-09-19,1924,9,19,190
1924-09-20,1924,9,20,190
1924-09-21,1924,9,21,170
1924-09-22,1924,9,22,190
1924-09-23,1924,9,23,190
1924-09-24,1924,9,24,180
1924-09-25,1924,9,25,160
1924-09-26,1924,9,26,170
1924-09-27,1924,9,27,170
1924-09-28,1924,9,28,180
1924-09-29,1924,9,29,180
1924-09-30,1924,9,30,170
1924-10-01,1924,10,1,170
1924-10-02,1924,10,2,190
1924-10-03,1924,10,3,170
1924-10-04,1924,10,4,170
1924-10-05,1924,10,5,180
1924-10-06,1924,10,6,180
1924-10-07,1924,10,7,160
1924-10-08,1924,10,8,170
1924-10-09,1924,10,9,170
1924-10-10,1924,10,10,190
1924-10-11,1924,10,11,170
1924-10-12,1924,10,12,170
1924-10-13,1924,10,13,160
1924-10-14,1924,10,14,160
1924-10-15,1924,10,15,160
1924-10-16,1924,10,16,150
1924-10-17,1924,10,17,180
1924-10-18,1924,10,18,130
1924-10-19,1924,10,19,110
1924-10-20,1924,10,20,120
1924-10-21,1924,10,21,120
1924-10-22,1924,10,22,150
1924-10-23,1924,10,23,160
1924-10-24,1924,10,24,180
1924-10-25,1924,10,25,140
1924-10-26,1924,10,26,140
1924-10-27,1924,10,27,150
1924-10-28,1924,10,28,150
1924-10-29,1924,10,29,160
1924-10-30,1924,10,30,160
1924-10-31,1924,10,31,150
1924-11-01,1924,11,1,130
1924-11-02,1924,11,2,120
1924-11-03,1924,11,3,140
1924-11-04,1924,11,4,140
1924-11-05,1924,11,5,150
1924-11-06,1924,11,6,160
1924-11-07,1924,11,7,160
1924-11-08,1924,11,8,130
1924-11-09,1924,11,9,130
1924-11-10,1924,11,10,150
1924-11-11,1924,11,11,130
1924-11-12,1924,11,12,140
1924-11-13,1924,11,13,110
1924-11-14,1924,11,14,100
1924-11-15,1924,11,15,100
1924-11-16,1924,11,16,110
1924-11-17,1924,11,17,100
1924-11-18,1924,11,18,90
1924-11-19,1924,11,19,90
1924-11-20,1924,11,20,90
1924-11-21,1924,11,21,130
1924-11-22,1924,11,22,140
1924-11-23,1924,11,23,80
1924-11-24,1924,11,24,90
1924-11-25,1924,11,25,90
1924-11-26,1924,11,26,90
1924-11-27,1924,11,27,80
1924-11-28,1924,11,28,87.77
1924-11-29,1924,11,29,100
1924-11-30,1924,11,30,80
1924-12-01,1924,12,1,70
1924-12-02,1924,12,2,70
1924-12-03,1924,12,3,80
1924-12-04,1924,12,4,70
1924-12-05,1924,12,5,70
1924-12-06,1924,12,6,80
1924-12-07,1924,12,7,90
1924-12-08,1924,12,8,110
1924-12-09,1924,12,9,70
1924-12-10,1924,12,10,90
1924-12-11,1924,12,11,80
1924-12-12,1924,12,12,60
1924-12-13,1924,12,13,50
1924-12-14,1924,12,14,80
1924-12-15,1924,12,15,60
1924-12-16,1924,12,16,90
1924-12-17,1924,12,17,120
1924-12-18,1924,12,18,80
1924-12-19,1924,12,19,100
1924-12-20,1924,12,20,50
1924-12-21,1924,12,21,80
1924-12-22,1924,12,22,70
1924-12-23,1924,12,23,80
1924-12-24,1924,12,24,90
1924-12-25,1924,12,25,100
1924-12-26,1924,12,26,90
1924-12-27,1924,12,27,80
1924-12-28,1924,12,28,50
1924-12-29,1924,12,29,40
1924-12-30,1924,12,30,80
1924-12-31,1924,12,31,60
1925-01-01,1925,1,1,80
1925-01-02,1925,1,2,80
1925-01-03,1925,1,3,80
1925-01-04,1925,1,4,70.216
1925-01-05,1925,1,5,40
1925-01-06,1925,1,6,20
1925-01-07,1925,1,7,30
1925-01-08,1925,1,8,70
1925-01-09,1925,1,9,40
1925-01-10,1925,1,10,40
1925-01-11,1925,1,11,50
1925-01-12,1925,1,12,70
1925-01-13,1925,1,13,50
1925-01-14,1925,1,14,40
1925-01-15,1925,1,15,60
1925-01-16,1925,1,16,30
1925-01-17,1925,1,17,30
1925-01-18,1925,1,18,20
1925-01-19,1925,1,19,30
1925-01-20,1925,1,20,70
1925-01-21,1925,1,21,80
1925-01-22,1925,1,22,30
1925-01-23,1925,1,23,0
1925-01-24,1925,1,24,30
1925-01-25,1925,1,25,40
1925-01-26,1925,1,26,80
1925-01-27,1925,1,27,-10
1925-01-28,1925,1,28,0
1925-01-29,1925,1,29,0
1925-01-30,1925,1,30,20
1925-01-31,1925,1,31,0
1925-02-01,1925,2,1,30
1925-02-02,1925,2,2,60
1925-02-03,1925,2,3,10
1925-02-04,1925,2,4,10
1925-02-05,1925,2,5,20
1925-02-06,1925,2,6,40
1925-02-07,1925,2,7,40
1925-02-08,1925,2,8,10
1925-02-09,1925,2,9,20
1925-02-10,1925,2,10,30
1925-02-11,1925,2,11,30
1925-02-12,1925,2,12,40
1925-02-13,1925,2,13,20
1925-02-14,1925,2,14,20
1925-02-15,1925,2,15,30
1925-02-16,1925,2,16,61.439
1925-02-17,1925,2,17,20
1925-02-18,1925,2,18,20
1925-02-19,1925,2,19,20
1925-02-20,1925,2,20,20
1925-02-21,1925,2,21,50
1925-02-22,1925,2,22,70
1925-02-23,1925,2,23,90
1925-02-24,1925,2,24,120
1925-02-25,1925,2,25,130
1925-02-26,1925,2,26,70
1925-02-27,1925,2,27,20
1925-02-28,1925,2,28,50
1925-03-01,1925,3,1,40
1925-03-02,1925,3,2,40
1925-03-03,1925,3,3,50
1925-03-04,1925,3,4,60
1925-03-05,1925,3,5,60
1925-03-06,1925,3,6,60
1925-03-07,1925,3,7,90
1925-03-08,1925,3,8,110
1925-03-09,1925,3,9,80
1925-03-10,1925,3,10,60
1925-03-11,1925,3,11,70
1925-03-12,1925,3,12,60
1925-03-13,1925,3,13,70
1925-03-14,1925,3,14,70
