"date","Year","Month","Day","value"
1947-09-01,1947,9,1,51
1947-09-02,1947,9,2,81
1947-09-03,1947,9,3,91
1947-09-04,1947,9,4,111
1947-09-05,1947,9,5,51
1947-09-06,1947,9,6,61
1947-09-07,1947,9,7,81
1947-09-08,1947,9,8,51
1947-09-09,1947,9,9,41
1947-09-10,1947,9,10,91
1947-09-11,1947,9,11,81
1947-09-12,1947,9,12,111
1947-09-13,1947,9,13,41
1947-09-14,1947,9,14,121
1947-09-15,1947,9,15,91
1947-09-16,1947,9,16,181
1947-09-17,1947,9,17,-39
1947-09-18,1947,9,18,189
1947-09-19,1947,9,19,111
1947-09-20,1947,9,20,144
1947-09-21,1947,9,21,56
1947-09-22,1947,9,22,11
1947-09-23,1947,9,23,50
1947-09-24,1947,9,24,-17
1947-09-25,1947,9,25,-33
1947-09-26,1947,9,26,-22
1947-09-27,1947,9,27,-22
1947-09-28,1947,9,28,72
1947-09-29,1947,9,29,-28
1947-09-30,1947,9,30,-28
1947-10-01,1947,10,1,28
1947-10-02,1947,10,2,6
1947-10-03,1947,10,3,117
1947-10-04,1947,10,4,144
1947-10-05,1947,10,5,100
1947-10-06,1947,10,6,144
1947-10-07,1947,10,7,111
1947-10-08,1947,10,8,-22
1947-10-09,1947,10,9,-17
1947-10-10,1947,10,10,28
1947-10-11,1947,10,11,44
1947-10-12,1947,10,12,111
1947-10-13,1947,10,13,17
1947-10-14,1947,10,14,89
1947-10-15,1947,10,15,106
1947-10-16,1947,10,16,94
1947-10-17,1947,10,17,128
1947-10-18,1947,10,18,156
1947-10-19,1947,10,19,28
1947-10-20,1947,10,20,56
1947-10-21,1947,10,21,61
1947-10-22,1947,10,22,117
1947-10-23,1947,10,23,-44
1947-10-24,1947,10,24,-17
1947-10-25,1947,10,25,44
1947-10-26,1947,10,26,111
1947-10-27,1947,10,27,111
1947-10-28,1947,10,28,83
1947-10-29,1947,10,29,61
1947-10-30,1947,10,30,-17
1947-10-31,1947,10,31,-39
1947-11-01,1947,11,1,-28
1947-11-02,1947,11,2,61
1947-11-03,1947,11,3,56
1947-11-04,1947,11,4,83
1947-11-05,1947,11,5,67
1947-11-06,1947,11,6,33
1947-11-07,1947,11,7,-11
1947-11-08,1947,11,8,-17
1947-11-09,1947,11,9,-22
1947-11-10,1947,11,10,-11
1947-11-11,1947,11,11,-6
1947-11-12,1947,11,12,-11
1947-11-13,1947,11,13,-78
1947-11-14,1947,11,14,-56
1947-11-15,1947,11,15,-50
1947-11-16,1947,11,16,-33
1947-11-17,1947,11,17,-89
1947-11-18,1947,11,18,-22
1947-11-19,1947,11,19,-22
1947-11-20,1947,11,20,-94
1947-11-21,1947,11,21,-44
1947-11-22,1947,11,22,-39
1947-11-23,1947,11,23,-28
1947-11-24,1947,11,24,-33
1947-11-25,1947,11,25,-61
1947-11-26,1947,11,26,-117
1947-11-27,1947,11,27,-67
1947-11-28,1947,11,28,-161
1947-11-29,1947,11,29,-111
1947-11-30,1947,11,30,-50
1947-12-01,1947,12,1,-33
1947-12-02,1947,12,2,-78
1947-12-03,1947,12,3,-128
1947-12-04,1947,12,4,-100
1947-12-05,1947,12,5,-94
1947-12-06,1947,12,6,-67
1947-12-07,1947,12,7,-61
1947-12-08,1947,12,8,-56
1947-12-09,1947,12,9,-194
1947-12-10,1947,12,10,-133
1947-12-11,1947,12,11,-111
1947-12-12,1947,12,12,-122
1947-12-13,1947,12,13,-122
1947-12-14,1947,12,14,-39
1947-12-15,1947,12,15,0
1947-12-16,1947,12,16,-67
1947-12-17,1947,12,17,-106
1947-12-18,1947,12,18,-250
1947-12-19,1947,12,19,-239
1947-12-20,1947,12,20,-178
1947-12-21,1947,12,21,-67
1947-12-22,1947,12,22,-78
1947-12-23,1947,12,23,-222
1947-12-24,1947,12,24,-156
1947-12-25,1947,12,25,-111
1947-12-26,1947,12,26,-100
1947-12-27,1947,12,27,-122
1947-12-28,1947,12,28,-189
1947-12-29,1947,12,29,-200
1947-12-30,1947,12,30,-144
1947-12-31,1947,12,31,-133
1948-01-01,1948,1,1,-122
1948-01-02,1948,1,2,-144
1948-01-03,1948,1,3,-133
1948-01-04,1948,1,4,-150
1948-01-05,1948,1,5,-167
