"","Year","Month","Day","value"
"1",1961,7,1,-99.9
"103",1961,7,2,-99.9
"205",1961,7,3,-99.9
"307",1961,7,4,-99.9
"409",1961,7,5,-99.9
"511",1961,7,6,-99.9
"613",1961,7,7,-99.9
"715",1961,7,8,-99.9
"817",1961,7,9,189
"919",1961,7,10,-99.9
"1021",1961,7,11,-99.9
"1123",1961,7,12,-99.9
"1225",1961,7,13,-99.9
"1327",1961,7,14,-99.9
"1429",1961,7,15,-99.9
"1531",1961,7,16,-99.9
"1633",1961,7,17,-99.9
"1735",1961,7,18,-99.9
"1837",1961,7,19,-99.9
"1939",1961,7,20,-99.9
"2041",1961,7,21,-99.9
"2143",1961,7,22,-99.9
"2245",1961,7,23,-99.9
"2347",1961,7,24,-99.9
"2449",1961,7,25,-99.9
"2551",1961,7,26,-99.9
"2653",1961,7,27,-99.9
"2755",1961,7,28,-99.9
"2857",1961,7,29,-99.9
"2950",1961,7,30,-99.9
"3040",1961,7,31,-99.9
"2",1961,9,1,-99.9
"104",1961,9,2,-99.9
"206",1961,9,3,-99.9
"308",1961,9,4,-99.9
"410",1961,9,5,-99.9
"512",1961,9,6,-99.9
"614",1961,9,7,-99.9
"716",1961,9,8,-99.9
"818",1961,9,9,-99.9
"920",1961,9,10,-99.9
"1022",1961,9,11,-99.9
"1124",1961,9,12,-99.9
"1226",1961,9,13,-99.9
"1328",1961,9,14,-99.9
"1430",1961,9,15,-99.9
"1532",1961,9,16,-99.9
"1634",1961,9,17,-99.9
"1736",1961,9,18,-99.9
"1838",1961,9,19,-99.9
"1940",1961,9,20,-99.9
"2042",1961,9,21,-99.9
"2144",1961,9,22,-99.9
"2246",1961,9,23,-99.9
"2348",1961,9,24,-99.9
"2450",1961,9,25,-99.9
"2552",1961,9,26,-99.9
"2654",1961,9,27,-99.9
"2756",1961,9,28,-99.9
"2858",1961,9,29,-99.9
"2951",1961,9,30,139
"3",1962,2,1,-99.9
"105",1962,2,2,-99.9
"207",1962,2,3,78
"309",1962,2,4,-99.9
"411",1962,2,5,-99.9
"513",1962,2,6,-99.9
"615",1962,2,7,-99.9
"717",1962,2,8,-99.9
"819",1962,2,9,-99.9
"921",1962,2,10,-99.9
"1023",1962,2,11,22
"1125",1962,2,12,-99.9
"1227",1962,2,13,-99.9
"1329",1962,2,14,-99.9
"1431",1962,2,15,-99.9
"1533",1962,2,16,-99.9
"1635",1962,2,17,-99.9
"1737",1962,2,18,-99.9
"1839",1962,2,19,-99.9
"1941",1962,2,20,-99.9
"2043",1962,2,21,-99.9
"2145",1962,2,22,11
"2247",1962,2,23,-99.9
"2349",1962,2,24,-99.9
"2451",1962,2,25,-99.9
"2553",1962,2,26,-99.9
"2655",1962,2,27,50
"2757",1962,2,28,-99.9
"4",1962,4,1,-99.9
"106",1962,4,2,-99.9
"208",1962,4,3,-99.9
"310",1962,4,4,-99.9
"412",1962,4,5,-99.9
"514",1962,4,6,-99.9
"616",1962,4,7,-99.9
"718",1962,4,8,-99.9
"820",1962,4,9,100
"922",1962,4,10,-99.9
"1024",1962,4,11,-99.9
"1126",1962,4,12,-99.9
"1228",1962,4,13,-99.9
"1330",1962,4,14,-99.9
"1432",1962,4,15,-99.9
"1534",1962,4,16,-99.9
"1636",1962,4,17,-99.9
"1738",1962,4,18,-99.9
"1840",1962,4,19,-99.9
"1942",1962,4,20,-99.9
"2044",1962,4,21,-99.9
"2146",1962,4,22,-99.9
"2248",1962,4,23,-99.9
"2350",1962,4,24,-99.9
"2452",1962,4,25,-99.9
"2554",1962,4,26,-99.9
"2656",1962,4,27,-99.9
"2758",1962,4,28,-99.9
"2859",1962,4,29,-99.9
"2952",1962,4,30,-99.9
"5",1962,11,1,-99.9
"107",1962,11,2,-99.9
"209",1962,11,3,-99.9
"311",1962,11,4,-99.9
"413",1962,11,5,-99.9
"515",1962,11,6,-99.9
"617",1962,11,7,-99.9
"719",1962,11,8,111
"821",1962,11,9,-99.9
"923",1962,11,10,-99.9
"1025",1962,11,11,-99.9
"1127",1962,11,12,-99.9
"1229",1962,11,13,100
"1331",1962,11,14,-99.9
"1433",1962,11,15,-99.9
"1535",1962,11,16,-99.9
"1637",1962,11,17,-99.9
"1739",1962,11,18,128
"1841",1962,11,19,-99.9
"1943",1962,11,20,-99.9
