"","Year","Month","Day","value"
"1",1973,1,1,-99.9
"533",1973,1,2,-30
"1065",1973,1,3,0
"1597",1973,1,4,-99.9
"2129",1973,1,5,-60
"2661",1973,1,6,-40
"3193",1973,1,7,-99.9
"3725",1973,1,8,30
"4257",1973,1,9,30
"4789",1973,1,10,50
"5321",1973,1,11,-99.9
"5853",1973,1,12,-99.9
"6385",1973,1,13,80
"6917",1973,1,14,-99.9
"7449",1973,1,15,-99.9
"7981",1973,1,16,-99.9
"8513",1973,1,17,-30
"9045",1973,1,18,-99.9
"9577",1973,1,19,-20
"10109",1973,1,20,-99.9
"10641",1973,1,21,-99.9
"11173",1973,1,22,-99.9
"11705",1973,1,23,10
"12237",1973,1,24,10
"12769",1973,1,25,-99.9
"13301",1973,1,26,-99.9
"13833",1973,1,27,100
"14365",1973,1,28,-99.9
"14897",1973,1,29,60
"15395",1973,1,30,50
"15882",1973,1,31,90
"2",1973,2,1,-99.9
"534",1973,2,2,-99.9
"1066",1973,2,3,50
"1598",1973,2,4,70
"2130",1973,2,5,-99.9
"2662",1973,2,6,-99.9
"3194",1973,2,7,60
"3726",1973,2,8,100
"4258",1973,2,9,-99.9
"4790",1973,2,10,-99.9
"5322",1973,2,11,-99.9
"5854",1973,2,12,-99.9
"6386",1973,2,13,100
"6918",1973,2,14,130
"7450",1973,2,15,-99.9
"7982",1973,2,16,130
"8514",1973,2,17,70
"9046",1973,2,18,-99.9
"9578",1973,2,19,-99.9
"10110",1973,2,20,90
"10642",1973,2,21,-99.9
"11174",1973,2,22,-99.9
"11706",1973,2,23,100
"12238",1973,2,24,-99.9
"12770",1973,2,25,70
"13302",1973,2,26,70
"13834",1973,2,27,90
"14366",1973,2,28,-99.9
"3",1973,3,1,-99.9
"535",1973,3,2,-99.9
"1067",1973,3,3,-99.9
"1599",1973,3,4,0
"2131",1973,3,5,-99.9
"2663",1973,3,6,-99.9
"3195",1973,3,7,-99.9
"3727",1973,3,8,-99.9
"4259",1973,3,9,-99.9
"4791",1973,3,10,-99.9
"5323",1973,3,11,-99.9
"5855",1973,3,12,-99.9
"6387",1973,3,13,-99.9
"6919",1973,3,14,-99.9
"7451",1973,3,15,-99.9
"7983",1973,3,16,-99.9
"8515",1973,3,17,-99.9
"9047",1973,3,18,-99.9
"9579",1973,3,19,-99.9
"10111",1973,3,20,-99.9
"10643",1973,3,21,-99.9
"11175",1973,3,22,-99.9
"11707",1973,3,23,-99.9
"12239",1973,3,24,-99.9
"12771",1973,3,25,-99.9
"13303",1973,3,26,-99.9
"13835",1973,3,27,-99.9
"14367",1973,3,28,-99.9
"14898",1973,3,29,120
"15396",1973,3,30,170
"15883",1973,3,31,200
"4",1973,4,1,-99.9
"536",1973,4,2,160
"1068",1973,4,3,-99.9
"1600",1973,4,4,130
"2132",1973,4,5,180
"2664",1973,4,6,-99.9
"3196",1973,4,7,160
"3728",1973,4,8,-99.9
"4260",1973,4,9,80
"4792",1973,4,10,100
"5324",1973,4,11,110
"5856",1973,4,12,-99.9
"6388",1973,4,13,140
"6920",1973,4,14,190
"7452",1973,4,15,150
"7984",1973,4,16,140
"8516",1973,4,17,100
"9048",1973,4,18,140
"9580",1973,4,19,150
"10112",1973,4,20,150
"10644",1973,4,21,200
"11176",1973,4,22,-99.9
"11708",1973,4,23,160
"12240",1973,4,24,150
"12772",1973,4,25,150
"13304",1973,4,26,-99.9
"13836",1973,4,27,190
"14368",1973,4,28,160
"14899",1973,4,29,150
"15397",1973,4,30,190
"5",1973,5,1,170
"537",1973,5,2,150
"1069",1973,5,3,210
"1601",1973,5,4,180
"2133",1973,5,5,-99.9
"2665",1973,5,6,110
"3197",1973,5,7,150
"3729",1973,5,8,-99.9
"4261",1973,5,9,-99.9
"4793",1973,5,10,200
"5325",1973,5,11,-99.9
"5857",1973,5,12,210
"6389",1973,5,13,190
"6921",1973,5,14,220
"7453",1973,5,15,-99.9
"7985",1973,5,16,-99.9
"8517",1973,5,17,150
"9049",1973,5,18,160
"9581",1973,5,19,170
"10113",1973,5,20,-99.9
"10645",1973,5,21,200
"11177",1973,5,22,150
"11709",1973,5,23,-99.9
"12241",1973,5,24,-99.9
"12773",1973,5,25,210
"13305",1973,5,26,200
"13837",1973,5,27,240
"14369",1973,5,28,200
"14900",1973,5,29,160
"15398",1973,5,30,220
"15884",1973,5,31,210
"6",1973,6,1,240
"538",1973,6,2,250
"1070",1973,6,3,260
"1602",1973,6,4,240
