"","Year","Month","Day","value"
"1",1945,3,1,233
"119",1945,3,2,222
"237",1945,3,3,228
"355",1945,3,4,222
"473",1945,3,5,244
"591",1945,3,6,217
"709",1945,3,7,233
"827",1945,3,8,233
"945",1945,3,9,233
"1063",1945,3,10,250
"1181",1945,3,11,244
"1299",1945,3,12,239
"1417",1945,3,13,228
"1535",1945,3,14,239
"1653",1945,3,15,217
"1771",1945,3,16,222
"1889",1945,3,17,222
"2007",1945,3,18,233
"2125",1945,3,19,239
"2243",1945,3,20,222
"2361",1945,3,21,228
"2479",1945,3,22,222
"2597",1945,3,23,211
"2715",1945,3,24,228
"2833",1945,3,25,233
"2951",1945,3,26,239
"3069",1945,3,27,222
"3187",1945,3,28,244
"3305",1945,3,29,228
"3416",1945,3,30,222
"3525",1945,3,31,228
"2",1945,4,1,228
"120",1945,4,2,222
"238",1945,4,3,228
"356",1945,4,4,233
"474",1945,4,5,233
"592",1945,4,6,222
"710",1945,4,7,233
"828",1945,4,8,222
"946",1945,4,9,233
"1064",1945,4,10,233
"1182",1945,4,11,239
"1300",1945,4,12,228
"1418",1945,4,13,233
"1536",1945,4,14,222
"1654",1945,4,15,222
"1772",1945,4,16,222
"1890",1945,4,17,228
"2008",1945,4,18,233
"2126",1945,4,19,233
"2244",1945,4,20,233
"2362",1945,4,21,233
"2480",1945,4,22,239
"2598",1945,4,23,239
"2716",1945,4,24,228
"2834",1945,4,25,217
"2952",1945,4,26,222
"3070",1945,4,27,222
"3188",1945,4,28,222
"3306",1945,4,29,239
"3417",1945,4,30,228
"3",1945,5,1,211
"121",1945,5,2,222
"239",1945,5,3,217
"357",1945,5,4,222
"475",1945,5,5,228
"593",1945,5,6,228
"711",1945,5,7,228
"829",1945,5,8,222
"947",1945,5,9,228
"1065",1945,5,10,239
"1183",1945,5,11,244
"1301",1945,5,12,239
"1419",1945,5,13,239
"1537",1945,5,14,239
"1655",1945,5,15,233
"1773",1945,5,16,239
"1891",1945,5,17,228
"2009",1945,5,18,239
"2127",1945,5,19,233
"2245",1945,5,20,233
"2363",1945,5,21,233
"2481",1945,5,22,239
"2599",1945,5,23,233
"2717",1945,5,24,233
"2835",1945,5,25,244
"2953",1945,5,26,239
"3071",1945,5,27,239
"3189",1945,5,28,239
"3307",1945,5,29,239
"3418",1945,5,30,239
"3526",1945,5,31,233
"4",1945,6,1,239
"122",1945,6,2,222
"240",1945,6,3,233
"358",1945,6,4,250
"476",1945,6,5,228
"594",1945,6,6,256
"712",1945,6,7,233
"830",1945,6,8,228
"948",1945,6,9,267
"1066",1945,6,10,256
"1184",1945,6,11,250
"1302",1945,6,12,233
"1420",1945,6,13,244
