"","Year","Month","Day","value"
"1",1972,7,1,-99.9
"199",1972,7,2,-99.9
"397",1972,7,3,-99.9
"595",1972,7,4,-99.9
"793",1972,7,5,-99.9
"991",1972,7,6,-99.9
"1189",1972,7,7,-99.9
"1387",1972,7,8,-99.9
"1585",1972,7,9,-99.9
"1783",1972,7,10,-99.9
"1981",1972,7,11,150
"2179",1972,7,12,136
"2377",1972,7,13,148
"2575",1972,7,14,116
"2773",1972,7,15,162
"2971",1972,7,16,150
"3169",1972,7,17,140
"3367",1972,7,18,125
"3565",1972,7,19,140
"3763",1972,7,20,155
"3961",1972,7,21,150
"4159",1972,7,22,120
"4357",1972,7,23,148
"4555",1972,7,24,118
"4753",1972,7,25,152
"4951",1972,7,26,130
"5149",1972,7,27,154
"5347",1972,7,28,148
"5545",1972,7,29,143
"5731",1972,7,30,150
"5913",1972,7,31,158
"2",1972,8,1,156
"200",1972,8,2,168
"398",1972,8,3,132
"596",1972,8,4,144
"794",1972,8,5,150
"992",1972,8,6,145
"1190",1972,8,7,120
"1388",1972,8,8,132
"1586",1972,8,9,142
"1784",1972,8,10,146
"1982",1972,8,11,145
"2180",1972,8,12,132
"2378",1972,8,13,144
"2576",1972,8,14,146
"2774",1972,8,15,135
"2972",1972,8,16,142
"3170",1972,8,17,145
"3368",1972,8,18,150
"3566",1972,8,19,132
"3764",1972,8,20,-99.9
"3962",1972,8,21,122
"4160",1972,8,22,142
"4358",1972,8,23,140
"4556",1972,8,24,150
"4754",1972,8,25,104
"4952",1972,8,26,94
"5150",1972,8,27,-99.9
"5348",1972,8,28,135
"5546",1972,8,29,143
"5732",1972,8,30,98
"5914",1972,8,31,98
"3",1972,9,1,116
"201",1972,9,2,149
"399",1972,9,3,-99.9
"597",1972,9,4,142
"795",1972,9,5,110
"993",1972,9,6,124
"1191",1972,9,7,150
"1389",1972,9,8,100
"1587",1972,9,9,122
"1785",1972,9,10,110
"1983",1972,9,11,114
"2181",1972,9,12,126
"2379",1972,9,13,132
"2577",1972,9,14,122
"2775",1972,9,15,100
"2973",1972,9,16,155
"3171",1972,9,17,100
"3369",1972,9,18,132
"3567",1972,9,19,118
"3765",1972,9,20,155
"3963",1972,9,21,150
"4161",1972,9,22,146
"4359",1972,9,23,150
"4557",1972,9,24,156
"4755",1972,9,25,122
"4953",1972,9,26,134
"5151",1972,9,27,128
"5349",1972,9,28,118
"5547",1972,9,29,102
"5733",1972,9,30,135
"4",1972,10,1,150
"202",1972,10,2,115
"400",1972,10,3,146
"598",1972,10,4,138
"796",1972,10,5,154
"994",1972,10,6,127
"1192",1972,10,7,110
"1390",1972,10,8,123
"1588",1972,10,9,146
"1786",1972,10,10,105
"1984",1972,10,11,108
"2182",1972,10,12,65
"2380",1972,10,13,75
"2578",1972,10,14,66
"2776",1972,10,15,-99.9
"2974",1972,10,16,130
"3172",1972,10,17,128
"3370",1972,10,18,107
"3568",1972,10,19,126
"3766",1972,10,20,92
"3964",1972,10,21,79
"4162",1972,10,22,83
"4360",1972,10,23,90
"4558",1972,10,24,64
"4756",1972,10,25,75
"4954",1972,10,26,90
"5152",1972,10,27,87
"5350",1972,10,28,140
"5548",1972,10,29,155
"5734",1972,10,30,137
"5915",1972,10,31,90
"5",1972,11,1,96
"203",1972,11,2,120
"401",1972,11,3,140
"599",1972,11,4,130
"797",1972,11,5,96
"995",1972,11,6,88
"1193",1972,11,7,88
"1391",1972,11,8,106
"1589",1972,11,9,102
"1787",1972,11,10,120
"1985",1972,11,11,112
"2183",1972,11,12,-99.9
"2381",1972,11,13,104
"2579",1972,11,14,95
"2777",1972,11,15,88
"2975",1972,11,16,158
"3173",1972,11,17,125
"3371",1972,11,18,96
"3569",1972,11,19,-99.9
"3767",1972,11,20,130
"3965",1972,11,21,136
"4163",1972,11,22,105
"4361",1972,11,23,115
"4559",1972,11,24,90
"4757",1972,11,25,56
"4955",1972,11,26,91
"5153",1972,11,27,76
"5351",1972,11,28,72
"5549",1972,11,29,85
"5735",1972,11,30,55
"6",1972,12,1,53
"204",1972,12,2,90
"402",1972,12,3,110
"600",1972,12,4,56
"798",1972,12,5,54
"996",1972,12,6,65
"1194",1972,12,7,75
"1392",1972,12,8,86
"1590",1972,12,9,85
"1788",1972,12,10,-99.9
"1986",1972,12,11,62
"2184",1972,12,12,124
"2382",1972,12,13,115
"2580",1972,12,14,120
