"","Year","Month","Day","value"
"1",1966,3,1,-99.9
"52",1966,3,2,-99.9
"103",1966,3,3,-99.9
"154",1966,3,4,-99.9
"205",1966,3,5,-99.9
"256",1966,3,6,-99.9
"307",1966,3,7,-99.9
"358",1966,3,8,-99.9
"409",1966,3,9,-99.9
"460",1966,3,10,-99.9
"511",1966,3,11,-99.9
"562",1966,3,12,-99.9
"613",1966,3,13,-99.9
"664",1966,3,14,-99.9
"715",1966,3,15,189
"766",1966,3,16,200
"817",1966,3,17,222
"868",1966,3,18,211
"919",1966,3,19,200
"970",1966,3,20,222
"1021",1966,3,21,211
"1072",1966,3,22,189
"1123",1966,3,23,161
"1174",1966,3,24,139
"1225",1966,3,25,172
"1276",1966,3,26,200
"1327",1966,3,27,222
"1378",1966,3,28,211
"1429",1966,3,29,222
"1477",1966,3,30,211
"1525",1966,3,31,239
"2",1966,4,1,239
"53",1966,4,2,211
"104",1966,4,3,222
"155",1966,4,4,222
"206",1966,4,5,228
"257",1966,4,6,228
"308",1966,4,7,239
"359",1966,4,8,228
"410",1966,4,9,228
"461",1966,4,10,228
"512",1966,4,11,222
"563",1966,4,12,228
"614",1966,4,13,228
"665",1966,4,14,200
"716",1966,4,15,228
"767",1966,4,16,239
"818",1966,4,17,222
"869",1966,4,18,211
"920",1966,4,19,211
"971",1966,4,20,222
"1022",1966,4,21,211
"1073",1966,4,22,222
"1124",1966,4,23,228
"1175",1966,4,24,239
"1226",1966,4,25,228
"1277",1966,4,26,228
"1328",1966,4,27,222
"1379",1966,4,28,228
"1430",1966,4,29,261
"1478",1966,4,30,272
"3",1966,6,1,250
"54",1966,6,2,239
"105",1966,6,3,239
"156",1966,6,4,239
"207",1966,6,5,239
"258",1966,6,6,228
"309",1966,6,7,239
"360",1966,6,8,239
"411",1966,6,9,239
"462",1966,6,10,239
"513",1966,6,11,250
"564",1966,6,12,261
"615",1966,6,13,250
"666",1966,6,14,239
"717",1966,6,15,250
"768",1966,6,16,239
"819",1966,6,17,239
"870",1966,6,18,239
"921",1966,6,19,239
"972",1966,6,20,239
"1023",1966,6,21,239
"1074",1966,6,22,239
"1125",1966,6,23,239
"1176",1966,6,24,239
