"","Year","Month","Day","value"
"1",1944,2,1,-99.9
"336",1944,2,2,-99.9
"671",1944,2,3,-99.9
"1006",1944,2,4,-99.9
"1341",1944,2,5,-99.9
"1676",1944,2,6,-99.9
"2011",1944,2,7,-99.9
"2346",1944,2,8,-99.9
"2681",1944,2,9,-99.9
"3016",1944,2,10,-99.9
"3351",1944,2,11,-99.9
"3686",1944,2,12,-99.9
"4021",1944,2,13,-99.9
"4356",1944,2,14,-99.9
"4691",1944,2,15,-99.9
"5026",1944,2,16,-99.9
"5361",1944,2,17,-99.9
"5696",1944,2,18,-99.9
"6031",1944,2,19,-99.9
"6366",1944,2,20,-99.9
"6701",1944,2,21,-99.9
"7036",1944,2,22,-99.9
"7371",1944,2,23,-99.9
"7706",1944,2,24,-99.9
"8041",1944,2,25,-99.9
"8376",1944,2,26,-99.9
"8711",1944,2,27,-99.9
"9046",1944,2,28,-99.9
"9381",1944,2,29,235
"2",1976,2,1,-99.9
"337",1976,2,2,-99.9
"672",1976,2,3,-99.9
"1007",1976,2,4,-99.9
"1342",1976,2,5,-99.9
"1677",1976,2,6,-99.9
"2012",1976,2,7,-99.9
"2347",1976,2,8,-99.9
"2682",1976,2,9,-99.9
"3017",1976,2,10,-99.9
"3352",1976,2,11,-99.9
"3687",1976,2,12,-99.9
"4022",1976,2,13,-99.9
"4357",1976,2,14,-99.9
"4692",1976,2,15,-99.9
"5027",1976,2,16,-99.9
"5362",1976,2,17,-99.9
"5697",1976,2,18,-99.9
"6032",1976,2,19,-99.9
"6367",1976,2,20,-99.9
"6702",1976,2,21,-99.9
"7037",1976,2,22,-99.9
"7372",1976,2,23,-99.9
"7707",1976,2,24,-99.9
"8042",1976,2,25,-99.9
"8377",1976,2,26,-99.9
"8712",1976,2,27,-99.9
"9047",1976,2,28,-99.9
"9382",1976,2,29,230
"3",1983,4,1,-99.9
"338",1983,4,2,-99.9
"673",1983,4,3,230
"1008",1983,4,4,-99.9
"1343",1983,4,5,-99.9
"1678",1983,4,6,-99.9
"2013",1983,4,7,-99.9
"2348",1983,4,8,-99.9
"2683",1983,4,9,250
"3018",1983,4,10,-99.9
