"","Year","Month","Day","value"
"1",1951,1,1,30
"798",1951,1,2,10
"1595",1951,1,3,70
"2392",1951,1,4,60
"3189",1951,1,5,30
"3986",1951,1,6,-10
"4783",1951,1,7,50
"5580",1951,1,8,80
"6377",1951,1,9,30
"7174",1951,1,10,-10
"7971",1951,1,11,-10
"8768",1951,1,12,-30
"9565",1951,1,13,-20
"10362",1951,1,14,-20
"11159",1951,1,15,-30
"11956",1951,1,16,10
"12753",1951,1,17,40
"13550",1951,1,18,20
"14347",1951,1,19,0
"15144",1951,1,20,70
"15941",1951,1,21,0
"16738",1951,1,22,0
"17535",1951,1,23,40
"18332",1951,1,24,70
"19129",1951,1,25,-30
"19926",1951,1,26,-10
"20723",1951,1,27,-40
"21520",1951,1,28,-30
"22317",1951,1,29,-20
"23064",1951,1,30,30
"23794",1951,1,31,-20
"2",1951,2,1,-10
"799",1951,2,2,0
"1596",1951,2,3,30
"2393",1951,2,4,40
"3190",1951,2,5,60
"3987",1951,2,6,70
"4784",1951,2,7,0
"5581",1951,2,8,-30
"6378",1951,2,9,-20
"7175",1951,2,10,-10
"7972",1951,2,11,30
"8769",1951,2,12,30
"9566",1951,2,13,-20
"10363",1951,2,14,40
"11160",1951,2,15,60
"11957",1951,2,16,60
"12754",1951,2,17,70
"13551",1951,2,18,10
"14348",1951,2,19,30
"15145",1951,2,20,40
"15942",1951,2,21,-10
"16739",1951,2,22,10
"17536",1951,2,23,40
"18333",1951,2,24,10
"19130",1951,2,25,-10
"19927",1951,2,26,30
"20724",1951,2,27,50
"21521",1951,2,28,10
"3",1951,3,1,10
"800",1951,3,2,80
"1597",1951,3,3,60
"2394",1951,3,4,40
"3191",1951,3,5,30
"3988",1951,3,6,20
"4785",1951,3,7,20
"5582",1951,3,8,30
"6379",1951,3,9,20
"7176",1951,3,10,40
"7973",1951,3,11,30
"8770",1951,3,12,60
"9567",1951,3,13,90
"10364",1951,3,14,70
"11161",1951,3,15,30
"11958",1951,3,16,10
"12755",1951,3,17,20
"13552",1951,3,18,20
"14349",1951,3,19,30
"15146",1951,3,20,60
"15943",1951,3,21,60
"16740",1951,3,22,50
"17537",1951,3,23,40
"18334",1951,3,24,60
"19131",1951,3,25,60
"19928",1951,3,26,40
"20725",1951,3,27,70
"21522",1951,3,28,20
"22318",1951,3,29,50
"23065",1951,3,30,50
"23795",1951,3,31,40
"4",1951,4,1,30
"801",1951,4,2,50
"1598",1951,4,3,40
"2395",1951,4,4,30
"3192",1951,4,5,30
"3989",1951,4,6,30
"4786",1951,4,7,60
"5583",1951,4,8,60
"6380",1951,4,9,80
"7177",1951,4,10,90
"7974",1951,4,11,90
"8771",1951,4,12,100
"9568",1951,4,13,60
"10365",1951,4,14,50
"11162",1951,4,15,70
"11959",1951,4,16,90
"12756",1951,4,17,70
"13553",1951,4,18,110
"14350",1951,4,19,110
"15147",1951,4,20,170
"15944",1951,4,21,140
"16741",1951,4,22,80
"17538",1951,4,23,70
"18335",1951,4,24,50
"19132",1951,4,25,110
"19929",1951,4,26,110
"20726",1951,4,27,130
"21523",1951,4,28,70
"22319",1951,4,29,100
"23066",1951,4,30,130
"5",1951,5,1,120
"802",1951,5,2,120
"1599",1951,5,3,140
"2396",1951,5,4,110
"3193",1951,5,5,70
"3990",1951,5,6,70
"4787",1951,5,7,80
"5584",1951,5,8,90
"6381",1951,5,9,100
"7178",1951,5,10,120
"7975",1951,5,11,80
"8772",1951,5,12,100
"9569",1951,5,13,120
"10366",1951,5,14,130
"11163",1951,5,15,130
"11960",1951,5,16,130
"12757",1951,5,17,160
"13554",1951,5,18,180
"14351",1951,5,19,140
"15148",1951,5,20,140
"15945",1951,5,21,160
"16742",1951,5,22,140
"17539",1951,5,23,170
"18336",1951,5,24,170
"19133",1951,5,25,170
"19930",1951,5,26,160
"20727",1951,5,27,180
"21524",1951,5,28,160
"22320",1951,5,29,170
"23067",1951,5,30,190
"23796",1951,5,31,170
"6",1951,6,1,160
"803",1951,6,2,140
"1600",1951,6,3,170
"2397",1951,6,4,170
"3194",1951,6,5,180
"3991",1951,6,6,160
"4788",1951,6,7,170
"5585",1951,6,8,180
"6382",1951,6,9,180
"7179",1951,6,10,170
"7976",1951,6,11,170
"8773",1951,6,12,180
"9570",1951,6,13,170
"10367",1951,6,14,180
"11164",1951,6,15,190
"11961",1951,6,16,190
"12758",1951,6,17,180
"13555",1951,6,18,180
"14352",1951,6,19,180
"15149",1951,6,20,160
"15946",1951,6,21,170
"16743",1951,6,22,160
"17540",1951,6,23,180
"18337",1951,6,24,170
"19134",1951,6,25,170
"19931",1951,6,26,180
"20728",1951,6,27,180
"21525",1951,6,28,170
"22321",1951,6,29,180
"23068",1951,6,30,180
"7",1951,7,1,200
"804",1951,7,2,170
"1601",1951,7,3,220
"2398",1951,7,4,180
"3195",1951,7,5,170
"3992",1951,7,6,180
"4789",1951,7,7,220
"5586",1951,7,8,170
"6383",1951,7,9,170
"7180",1951,7,10,200
"7977",1951,7,11,220
"8774",1951,7,12,200
"9571",1951,7,13,210
"10368",1951,7,14,200
"11165",1951,7,15,240
