"","Year","Month","Day","value"
"1",1983,2,1,-25
"406",1983,2,2,0
"811",1983,2,3,1
"1216",1983,2,4,-35
"1621",1983,2,5,-15
"2026",1983,2,6,-15
"2431",1983,2,7,-14
"2836",1983,2,8,-50
"3241",1983,2,9,-7
"3646",1983,2,10,7
"4051",1983,2,11,17
"4456",1983,2,12,15
"4861",1983,2,13,36
"5266",1983,2,14,33
"5671",1983,2,15,7
"6076",1983,2,16,-4
"6481",1983,2,17,-2
"6886",1983,2,18,22
"7291",1983,2,19,25
"7696",1983,2,20,25
"8101",1983,2,21,12
"8506",1983,2,22,25
"8911",1983,2,23,45
"9316",1983,2,24,33
"9721",1983,2,25,-6
"10126",1983,2,26,-16
"10531",1983,2,27,28
"10936",1983,2,28,-24
"2",1983,3,1,-39
"407",1983,3,2,-41
"812",1983,3,3,-44
"1217",1983,3,4,-39
"1622",1983,3,5,-35
"2027",1983,3,6,-33
"2432",1983,3,7,34
"2837",1983,3,8,29
"3242",1983,3,9,24
"3647",1983,3,10,43
"4052",1983,3,11,31
"4457",1983,3,12,28
"4862",1983,3,13,-4
"5267",1983,3,14,20
"5672",1983,3,15,30
"6077",1983,3,16,-18
"6482",1983,3,17,-14
"6887",1983,3,18,-22
"7292",1983,3,19,-25
"7697",1983,3,20,-32
"8102",1983,3,21,1
"8507",1983,3,22,-20
"8912",1983,3,23,-37
"9317",1983,3,24,-10
"9722",1983,3,25,-36
"10127",1983,3,26,-10
"10532",1983,3,27,-15
"10937",1983,3,28,-26
"11341",1983,3,29,-22
"11720",1983,3,30,3
"12090",1983,3,31,37
"3",1983,4,1,29
"408",1983,4,2,20
"813",1983,4,3,27
"1218",1983,4,4,0
"1623",1983,4,5,69
"2028",1983,4,6,69
"2433",1983,4,7,49
"2838",1983,4,8,32
"3243",1983,4,9,-22
"3648",1983,4,10,1
"4053",1983,4,11,6
"4458",1983,4,12,-27
"4863",1983,4,13,-25
"5268",1983,4,14,-12
"5673",1983,4,15,-15
"6078",1983,4,16,15
"6483",1983,4,17,21
"6888",1983,4,18,3
"7293",1983,4,19,59
"7698",1983,4,20,45
"8103",1983,4,21,70
"8508",1983,4,22,-8
"8913",1983,4,23,56
"9318",1983,4,24,35
"9723",1983,4,25,88
"10128",1983,4,26,89
"10533",1983,4,27,8
"10938",1983,4,28,20
"11342",1983,4,29,38
"11721",1983,4,30,41
"4",1983,5,1,23
"409",1983,5,2,105
"814",1983,5,3,100
"1219",1983,5,4,80
"1624",1983,5,5,48
"2029",1983,5,6,73
"2434",1983,5,7,50
"2839",1983,5,8,35
"3244",1983,5,9,14
"3649",1983,5,10,9
"4054",1983,5,11,34
"4459",1983,5,12,32
"4864",1983,5,13,44
"5269",1983,5,14,70
"5674",1983,5,15,20
"6079",1983,5,16,72
"6484",1983,5,17,88
"6889",1983,5,18,65
"7294",1983,5,19,95
"7699",1983,5,20,114
"8104",1983,5,21,65
"8509",1983,5,22,58
"8914",1983,5,23,95
"9319",1983,5,24,59
"9724",1983,5,25,121
"10129",1983,5,26,97
"10534",1983,5,27,59
"10939",1983,5,28,60
"11343",1983,5,29,94
"11722",1983,5,30,155
"12091",1983,5,31,141
"5",1983,6,1,127
"410",1983,6,2,121
"815",1983,6,3,113
"1220",1983,6,4,97
"1625",1983,6,5,91
"2030",1983,6,6,114
"2435",1983,6,7,116
"2840",1983,6,8,106
"3245",1983,6,9,101
"3650",1983,6,10,84
"4055",1983,6,11,94
"4460",1983,6,12,108
"4865",1983,6,13,85
"5270",1983,6,14,109
"5675",1983,6,15,120
"6080",1983,6,16,105
"6485",1983,6,17,96
"6890",1983,6,18,95
"7295",1983,6,19,108
"7700",1983,6,20,121
"8105",1983,6,21,104
"8510",1983,6,22,128
"8915",1983,6,23,124
"9320",1983,6,24,122
"9725",1983,6,25,105
"10130",1983,6,26,106
"10535",1983,6,27,113
"10940",1983,6,28,116
"11344",1983,6,29,114
"11723",1983,6,30,118
"6",1983,7,1,87
"411",1983,7,2,105
"816",1983,7,3,134
"1221",1983,7,4,116
"1626",1983,7,5,105
"2031",1983,7,6,74
"2436",1983,7,7,112
"2841",1983,7,8,108
"3246",1983,7,9,126
"3651",1983,7,10,115
"4056",1983,7,11,115
"4461",1983,7,12,114
"4866",1983,7,13,114
"5271",1983,7,14,106
"5676",1983,7,15,115
"6081",1983,7,16,76
"6486",1983,7,17,108
"6891",1983,7,18,110
"7296",1983,7,19,103
"7701",1983,7,20,164
"8106",1983,7,21,132
"8511",1983,7,22,112
"8916",1983,7,23,118
"9321",1983,7,24,136
"9726",1983,7,25,126
"10131",1983,7,26,110
"10536",1983,7,27,115
"10941",1983,7,28,128
"11345",1983,7,29,123
"11724",1983,7,30,94
"12092",1983,7,31,112
"7",1983,8,1,134
"412",1983,8,2,114
"817",1983,8,3,105
