"","Year","Month","Day","value"
"1",1929,2,1,0
"1039",1929,2,2,0
"2077",1929,2,3,0
"3115",1929,2,4,0
"4153",1929,2,5,0
"5191",1929,2,6,-99.9
"6229",1929,2,7,0
"7267",1929,2,8,0
"8305",1929,2,9,0
"9343",1929,2,10,-99.9
"10381",1929,2,11,0
"11419",1929,2,12,-99.9
"12457",1929,2,13,0
"13495",1929,2,14,0
"14533",1929,2,15,-99.9
"15571",1929,2,16,0
"16609",1929,2,17,0
"17647",1929,2,18,0
"18685",1929,2,19,0
"19723",1929,2,20,0
"20761",1929,2,21,-99.9
"21799",1929,2,22,0
"22837",1929,2,23,0
"23875",1929,2,24,-99.9
"24913",1929,2,25,-99.9
"25951",1929,2,26,-99.9
"26989",1929,2,27,-99.9
"28027",1929,2,28,-99.9
"2",1929,3,1,-99.9
"1040",1929,3,2,-99.9
"2078",1929,3,3,0
"3116",1929,3,4,0
"4154",1929,3,5,-99.9
"5192",1929,3,6,0
"6230",1929,3,7,0
"7268",1929,3,8,0
"8306",1929,3,9,0
"9344",1929,3,10,-99.9
"10382",1929,3,11,0
"11420",1929,3,12,-99.9
"12458",1929,3,13,0
"13496",1929,3,14,-99.9
"14534",1929,3,15,0
"15572",1929,3,16,-99.9
"16610",1929,3,17,0
"17648",1929,3,18,-99.9
"18686",1929,3,19,-99.9
"19724",1929,3,20,-99.9
"20762",1929,3,21,-99.9
"21800",1929,3,22,-99.9
"22838",1929,3,23,-99.9
"23876",1929,3,24,-99.9
"24914",1929,3,25,-99.9
"25952",1929,3,26,-99.9
"26990",1929,3,27,-99.9
"28028",1929,3,28,-99.9
"29065",1929,3,29,-99.9
"30038",1929,3,30,0
"30989",1929,3,31,0
"3",1929,4,1,10
"1041",1929,4,2,30
"2079",1929,4,3,20
"3117",1929,4,4,30
"4155",1929,4,5,100
"5193",1929,4,6,80
"6231",1929,4,7,60
"7269",1929,4,8,60
"8307",1929,4,9,70
"9345",1929,4,10,70
"10383",1929,4,11,-99.9
"11421",1929,4,12,20
"12459",1929,4,13,60
"13497",1929,4,14,90
"14535",1929,4,15,50
"15573",1929,4,16,80
"16611",1929,4,17,110
"17649",1929,4,18,10
"18687",1929,4,19,20
"19725",1929,4,20,10
"20763",1929,4,21,20
"21801",1929,4,22,52
"22839",1929,4,23,10
"23877",1929,4,24,50
"24915",1929,4,25,90
"25953",1929,4,26,60
"26991",1929,4,27,0
"28029",1929,4,28,30
"29066",1929,4,29,60
"30039",1929,4,30,60
"4",1929,5,1,60
"1042",1929,5,2,40
"2080",1929,5,3,90
"3118",1929,5,4,100
