"","Year","Month","Day","value"
"1",1951,1,1,217
"793",1951,1,2,218
"1585",1951,1,3,233
"2377",1951,1,4,220
"3169",1951,1,5,211
"3961",1951,1,6,206
"4753",1951,1,7,208
"5545",1951,1,8,208
"6337",1951,1,9,208
"7129",1951,1,10,200
"7921",1951,1,11,202
"8713",1951,1,12,188
"9505",1951,1,13,200
"10297",1951,1,14,173
"11089",1951,1,15,186
"11881",1951,1,16,203
"12673",1951,1,17,216
"13465",1951,1,18,188
"14257",1951,1,19,202
"15049",1951,1,20,228
"15841",1951,1,21,208
"16633",1951,1,22,206
"17425",1951,1,23,188
"18217",1951,1,24,197
"19009",1951,1,25,181
"19801",1951,1,26,206
"20593",1951,1,27,217
"21385",1951,1,28,226
"22177",1951,1,29,217
"22920",1951,1,30,221
"23646",1951,1,31,222
"2",1951,2,1,226
"794",1951,2,2,208
"1586",1951,2,3,213
"2378",1951,2,4,217
"3170",1951,2,5,218
"3962",1951,2,6,200
"4754",1951,2,7,186
"5546",1951,2,8,182
"6338",1951,2,9,200
"7130",1951,2,10,211
"7922",1951,2,11,206
"8714",1951,2,12,212
"9506",1951,2,13,216
"10298",1951,2,14,223
"11090",1951,2,15,208
"11882",1951,2,16,222
"12674",1951,2,17,228
"13466",1951,2,18,213
"14258",1951,2,19,217
"15050",1951,2,20,188
"15842",1951,2,21,200
"16634",1951,2,22,223
"17426",1951,2,23,218
"18218",1951,2,24,218
"19010",1951,2,25,223
"19802",1951,2,26,213
"20594",1951,2,27,218
"21386",1951,2,28,211
"3",1951,3,1,211
"795",1951,3,2,208
"1587",1951,3,3,206
"2379",1951,3,4,211
"3171",1951,3,5,197
"3963",1951,3,6,203
"4755",1951,3,7,223
"5547",1951,3,8,223
"6339",1951,3,9,223
"7131",1951,3,10,218
"7923",1951,3,11,211
"8715",1951,3,12,213
"9507",1951,3,13,206
"10299",1951,3,14,207
"11091",1951,3,15,220
"11883",1951,3,16,223
"12675",1951,3,17,223
"13467",1951,3,18,218
"14259",1951,3,19,221
"15051",1951,3,20,223
"15843",1951,3,21,218
"16635",1951,3,22,248
"17427",1951,3,23,222
"18219",1951,3,24,222
"19011",1951,3,25,227
"19803",1951,3,26,212
"20595",1951,3,27,218
"21387",1951,3,28,233
"22178",1951,3,29,243
"22921",1951,3,30,233
"23647",1951,3,31,203
"4",1951,4,1,217
"796",1951,4,2,240
"1588",1951,4,3,222
"2380",1951,4,4,213
"3172",1951,4,5,238
"3964",1951,4,6,233
"4756",1951,4,7,233
"5548",1951,4,8,236
"6340",1951,4,9,238
"7132",1951,4,10,243
"7924",1951,4,11,242
"8716",1951,4,12,241
"9508",1951,4,13,238
"10300",1951,4,14,218
"11092",1951,4,15,221
"11884",1951,4,16,232
"12676",1951,4,17,223
"13468",1951,4,18,223
"14260",1951,4,19,226
"15052",1951,4,20,233
"15844",1951,4,21,238
"16636",1951,4,22,258
"17428",1951,4,23,233
"18220",1951,4,24,233
"19012",1951,4,25,243
"19804",1951,4,26,236
"20596",1951,4,27,243
"21388",1951,4,28,237
"22179",1951,4,29,248
"22922",1951,4,30,248
"5",1951,5,1,241
"797",1951,5,2,238
"1589",1951,5,3,248
"2381",1951,5,4,261
"3173",1951,5,5,246
"3965",1951,5,6,237
"4757",1951,5,7,243
"5549",1951,5,8,233
"6341",1951,5,9,228
"7133",1951,5,10,231
"7925",1951,5,11,230
"8717",1951,5,12,238
"9509",1951,5,13,238
"10301",1951,5,14,242
"11093",1951,5,15,228
"11885",1951,5,16,246
"12677",1951,5,17,238
"13469",1951,5,18,238
"14261",1951,5,19,233
"15053",1951,5,20,243
"15845",1951,5,21,228
"16637",1951,5,22,248
"17429",1951,5,23,233
"18221",1951,5,24,247
"19013",1951,5,25,238
"19805",1951,5,26,236
"20597",1951,5,27,243
"21389",1951,5,28,243
"22180",1951,5,29,243
"22923",1951,5,30,246
"23648",1951,5,31,243
"6",1951,6,1,-20
"798",1951,6,2,250
"1590",1951,6,3,247
"2382",1951,6,4,223
"3174",1951,6,5,248
"3966",1951,6,6,240
"4758",1951,6,7,243
"5550",1951,6,8,233
"6342",1951,6,9,230
"7134",1951,6,10,241
"7926",1951,6,11,242
"8718",1951,6,12,243
"9510",1951,6,13,241
"10302",1951,6,14,240
"11094",1951,6,15,230
"11886",1951,6,16,250
"12678",1951,6,17,246
"13470",1951,6,18,242
"14262",1951,6,19,243
"15054",1951,6,20,243
"15846",1951,6,21,242
"16638",1951,6,22,238
"17430",1951,6,23,247
"18222",1951,6,24,248
"19014",1951,6,25,250
"19806",1951,6,26,248
"20598",1951,6,27,248
"21390",1951,6,28,247
