"","Year","Month","Day","value"
"1",1950,1,1,-99.9
"724",1950,1,2,-99.9
"1447",1950,1,3,-178
"2170",1950,1,4,-99.9
"2893",1950,1,5,-99.9
"3616",1950,1,6,-99.9
"4339",1950,1,7,-99.9
"5062",1950,1,8,-99.9
"5785",1950,1,9,-99.9
"6508",1950,1,10,-99.9
"7231",1950,1,11,-100
"7954",1950,1,12,-99.9
"8677",1950,1,13,-99.9
"9400",1950,1,14,-99.9
"10123",1950,1,15,-99.9
"10846",1950,1,16,-61
"11569",1950,1,17,-99.9
"12292",1950,1,18,-99.9
"13015",1950,1,19,-89
"13738",1950,1,20,-99.9
"14461",1950,1,21,-99.9
"15184",1950,1,22,-100
"15907",1950,1,23,-99.9
"16630",1950,1,24,-99.9
"17353",1950,1,25,-99.9
"18076",1950,1,26,-78
"18799",1950,1,27,-99.9
"19522",1950,1,28,-22
"20245",1950,1,29,-99.9
"20922",1950,1,30,-111
"21583",1950,1,31,-78
"2",1950,2,1,-99.9
"725",1950,2,2,-99.9
"1448",1950,2,3,-99.9
"2171",1950,2,4,-189
"2894",1950,2,5,-99.9
"3617",1950,2,6,-99.9
"4340",1950,2,7,-328
"5063",1950,2,8,-99.9
"5786",1950,2,9,-99.9
"6509",1950,2,10,-300
"7232",1950,2,11,-278
"7955",1950,2,12,-99.9
"8678",1950,2,13,-99.9
"9401",1950,2,14,-272
"10124",1950,2,15,-99.9
"10847",1950,2,16,-99.9
"11570",1950,2,17,-178
"12293",1950,2,18,-89
"13016",1950,2,19,-222
"13739",1950,2,20,-99.9
"14462",1950,2,21,-99.9
"15185",1950,2,22,-99.9
"15908",1950,2,23,-278
"16631",1950,2,24,-99.9
"17354",1950,2,25,-289
"18077",1950,2,26,-300
"18800",1950,2,27,-99.9
"19523",1950,2,28,-300
"3",1950,3,1,-272
"726",1950,3,2,-99.9
"1449",1950,3,3,-189
"2172",1950,3,4,-99.9
"2895",1950,3,5,-222
"3618",1950,3,6,-99.9
"4341",1950,3,7,-99.9
"5064",1950,3,8,-161
"5787",1950,3,9,-150
"6510",1950,3,10,-99.9
"7233",1950,3,11,-178
"7956",1950,3,12,-99.9
"8679",1950,3,13,-99.9
"9402",1950,3,14,-99.9
"10125",1950,3,15,-99.9
"10848",1950,3,16,-99.9
"11571",1950,3,17,-99.9
"12294",1950,3,18,-99.9
"13017",1950,3,19,-99.9
"13740",1950,3,20,-339
"14463",1950,3,21,-99.9
"15186",1950,3,22,-278
"15909",1950,3,23,-99.9
"16632",1950,3,24,-99.9
"17355",1950,3,25,-99.9
"18078",1950,3,26,-99.9
"18801",1950,3,27,-361
"19524",1950,3,28,-99.9
"20246",1950,3,29,-361
"20923",1950,3,30,-328
"21584",1950,3,31,-99.9
"4",1950,4,1,-99.9
"727",1950,4,2,-99.9
"1450",1950,4,3,-99.9
"2173",1950,4,4,-222
"2896",1950,4,5,-99.9
"3619",1950,4,6,-99.9
"4342",1950,4,7,-99.9
"5065",1950,4,8,-78
"5788",1950,4,9,-99.9
"6511",1950,4,10,-99.9
"7234",1950,4,11,-289
"7957",1950,4,12,-99.9
"8680",1950,4,13,-311
"9403",1950,4,14,-311
"10126",1950,4,15,-99.9
"10849",1950,4,16,-99.9
"11572",1950,4,17,-99.9
"12295",1950,4,18,-99.9
"13018",1950,4,19,-228
"13741",1950,4,20,-228
"14464",1950,4,21,-239
"15187",1950,4,22,-122
"15910",1950,4,23,-122
"16633",1950,4,24,-99.9
"17356",1950,4,25,-139
"18079",1950,4,26,-99.9
"18802",1950,4,27,-99.9
"19525",1950,4,28,-139
"20247",1950,4,29,-178
"20924",1950,4,30,-99.9
"5",1950,5,1,-250
"728",1950,5,2,-178
"1451",1950,5,3,-128
"2174",1950,5,4,-139
"2897",1950,5,5,-150
"3620",1950,5,6,-111
"4343",1950,5,7,-122
"5066",1950,5,8,-99.9
"5789",1950,5,9,-250
"6512",1950,5,10,-99.9
"7235",1950,5,11,-161
"7958",1950,5,12,-122
"8681",1950,5,13,-99.9
"9404",1950,5,14,-99.9
"10127",1950,5,15,-189
"10850",1950,5,16,-139
"11573",1950,5,17,-99.9
"12296",1950,5,18,-11
"13019",1950,5,19,-99.9
"13742",1950,5,20,-99.9
"14465",1950,5,21,-122
"15188",1950,5,22,-139
"15911",1950,5,23,-99.9
"16634",1950,5,24,-99.9
"17357",1950,5,25,-99.9
"18080",1950,5,26,-78
"18803",1950,5,27,-89
"19526",1950,5,28,-99.9
"20248",1950,5,29,-11
"20925",1950,5,30,-22
"21585",1950,5,31,-99.9
"6",1950,6,1,-50
"729",1950,6,2,-22
"1452",1950,6,3,0
"2175",1950,6,4,0
"2898",1950,6,5,11
"3621",1950,6,6,0
"4344",1950,6,7,0
"5067",1950,6,8,-99.9
"5790",1950,6,9,0
"6513",1950,6,10,0
"7236",1950,6,11,-99.9
"7959",1950,6,12,-99.9
"8682",1950,6,13,-50
"9405",1950,6,14,0
"10128",1950,6,15,0
"10851",1950,6,16,0
"11574",1950,6,17,-99.9
"12297",1950,6,18,0
"13020",1950,6,19,0
"13743",1950,6,20,0
"14466",1950,6,21,0
"15189",1950,6,22,11
"15912",1950,6,23,0
"16635",1950,6,24,11
"17358",1950,6,25,-99.9
"18081",1950,6,26,22
"18804",1950,6,27,-99.9
"19527",1950,6,28,0
"20249",1950,6,29,-99.9
"20926",1950,6,30,11
"7",1950,7,1,-99.9
"730",1950,7,2,22
"1453",1950,7,3,-99.9
"2176",1950,7,4,-99.9
"2899",1950,7,5,50
"3622",1950,7,6,28
"4345",1950,7,7,22
"5068",1950,7,8,22
"5791",1950,7,9,28
"6514",1950,7,10,-99.9
"7237",1950,7,11,28
"7960",1950,7,12,28
"8683",1950,7,13,-99.9
"9406",1950,7,14,-99.9
"10129",1950,7,15,39
"10852",1950,7,16,50
"11575",1950,7,17,0
"12298",1950,7,18,50
"13021",1950,7,19,72
"13744",1950,7,20,72
"14467",1950,7,21,-99.9
"15190",1950,7,22,-99.9
"15913",1950,7,23,72
"16636",1950,7,24,72
"17359",1950,7,25,-99.9
"18082",1950,7,26,-99.9
"18805",1950,7,27,61
"19528",1950,7,28,-99.9
"20250",1950,7,29,-99.9
"20927",1950,7,30,39
"21586",1950,7,31,-99.9
"8",1955,1,1,-288
"731",1955,1,2,-301
"1454",1955,1,3,-294
"2177",1955,1,4,-319
"2900",1955,1,5,-325
"3623",1955,1,6,-329
"4346",1955,1,7,-345
"5069",1955,1,8,-315
"5792",1955,1,9,-233
"6515",1955,1,10,-221
"7238",1955,1,11,-196
"7961",1955,1,12,-186
"8684",1955,1,13,-268
"9407",1955,1,14,-189
"10130",1955,1,15,-177
"10853",1955,1,16,-187
"11576",1955,1,17,-181
"12299",1955,1,18,-186
"13022",1955,1,19,-182
"13745",1955,1,20,-197
"14468",1955,1,21,-220
"15191",1955,1,22,-235
"15914",1955,1,23,-191
"16637",1955,1,24,-156
"17360",1955,1,25,-141
"18083",1955,1,26,-141
"18806",1955,1,27,-171
"19529",1955,1,28,-151
"20251",1955,1,29,-141
"20928",1955,1,30,-76
"21587",1955,1,31,-186
"9",1955,2,1,-225
"732",1955,2,2,-230
"1455",1955,2,3,-215
"2178",1955,2,4,-286
"2901",1955,2,5,-344
"3624",1955,2,6,-365
"4347",1955,2,7,-349
"5070",1955,2,8,-313
"5793",1955,2,9,-236
"6516",1955,2,10,-237
"7239",1955,2,11,-277
"7962",1955,2,12,-308
"8685",1955,2,13,-333
"9408",1955,2,14,-286
"10131",1955,2,15,-329
"10854",1955,2,16,-359
"11577",1955,2,17,-356
"12300",1955,2,18,-349
"13023",1955,2,19,-351
"13746",1955,2,20,-335
"14469",1955,2,21,-321
"15192",1955,2,22,-302
