"","Year","Month","Day","value"
"1",1959,1,1,-39
"168",1959,1,2,-99.9
"335",1959,1,3,-99.9
"502",1959,1,4,-72
"669",1959,1,5,-78
"836",1959,1,6,-99.9
"1003",1959,1,7,-28
"1170",1959,1,8,-99.9
"1337",1959,1,9,-99.9
"1504",1959,1,10,-39
"1671",1959,1,11,-28
"1838",1959,1,12,-28
"2005",1959,1,13,-28
"2172",1959,1,14,-99.9
"2339",1959,1,15,-99.9
"2506",1959,1,16,-99.9
"2673",1959,1,17,-99.9
"2840",1959,1,18,-22
"3007",1959,1,19,-11
"3174",1959,1,20,-99.9
"3341",1959,1,21,-99.9
"3508",1959,1,22,-99.9
"3675",1959,1,23,-99.9
"3842",1959,1,24,-99.9
"4009",1959,1,25,-39
"4176",1959,1,26,-99.9
"4343",1959,1,27,-99.9
"4510",1959,1,28,-22
"4677",1959,1,29,-99.9
"4834",1959,1,30,-11
"4987",1959,1,31,-99.9
"2",1959,2,1,-99.9
"169",1959,2,2,-99.9
"336",1959,2,3,-99.9
"503",1959,2,4,-99.9
"670",1959,2,5,-99.9
"837",1959,2,6,-99.9
"1004",1959,2,7,-99.9
"1171",1959,2,8,-99.9
"1338",1959,2,9,-99.9
"1505",1959,2,10,-99.9
"1672",1959,2,11,-99.9
"1839",1959,2,12,-99.9
"2006",1959,2,13,-99.9
"2173",1959,2,14,-99.9
"2340",1959,2,15,-99.9
"2507",1959,2,16,-99.9
"2674",1959,2,17,-99.9
"2841",1959,2,18,-99.9
"3008",1959,2,19,-99.9
"3175",1959,2,20,-99.9
"3342",1959,2,21,-99.9
"3509",1959,2,22,-128
"3676",1959,2,23,-99.9
"3843",1959,2,24,-99.9
"4010",1959,2,25,-99.9
"4177",1959,2,26,-99.9
"4344",1959,2,27,-99.9
"4511",1959,2,28,-99.9
"3",1959,5,1,-99.9
"170",1959,5,2,-99.9
"337",1959,5,3,-99.9
"504",1959,5,4,-99.9
"671",1959,5,5,-99.9
"838",1959,5,6,-99.9
"1005",1959,5,7,-99.9
"1172",1959,5,8,-99.9
"1339",1959,5,9,-99.9
"1506",1959,5,10,-99.9
"1673",1959,5,11,-99.9
"1840",1959,5,12,-99.9
"2007",1959,5,13,-99.9
"2174",1959,5,14,-99.9
"2341",1959,5,15,-99.9
"2508",1959,5,16,-99.9
"2675",1959,5,17,-99.9
"2842",1959,5,18,-99.9
"3009",1959,5,19,-99.9
"3176",1959,5,20,111
"3343",1959,5,21,-99.9
"3510",1959,5,22,-99.9
"3677",1959,5,23,-99.9
"3844",1959,5,24,-99.9
"4011",1959,5,25,-99.9
"4178",1959,5,26,-99.9
"4345",1959,5,27,-99.9
"4512",1959,5,28,-99.9
"4678",1959,5,29,-99.9
"4835",1959,5,30,-99.9
"4988",1959,5,31,-99.9
"4",1959,9,1,-99.9
"171",1959,9,2,-99.9
"338",1959,9,3,-99.9
"505",1959,9,4,-99.9
"672",1959,9,5,-99.9
"839",1959,9,6,-99.9
"1006",1959,9,7,-99.9
"1173",1959,9,8,-99.9
"1340",1959,9,9,-99.9
"1507",1959,9,10,-99.9
"1674",1959,9,11,-99.9
"1841",1959,9,12,-99.9
"2008",1959,9,13,-99.9
"2175",1959,9,14,-99.9
"2342",1959,9,15,-99.9
"2509",1959,9,16,-99.9
"2676",1959,9,17,-99.9
"2843",1959,9,18,-99.9
"3010",1959,9,19,-99.9
"3177",1959,9,20,-99.9
"3344",1959,9,21,150
"3511",1959,9,22,-99.9
"3678",1959,9,23,-99.9
"3845",1959,9,24,-99.9
"4012",1959,9,25,-99.9
"4179",1959,9,26,-99.9
"4346",1959,9,27,-99.9
"4513",1959,9,28,-99.9
"4679",1959,9,29,-99.9
"4836",1959,9,30,-99.9
"5",1960,2,1,-99.9
"172",1960,2,2,-99.9
"339",1960,2,3,-99.9
"506",1960,2,4,-99.9
"673",1960,2,5,-99.9
"840",1960,2,6,-39
"1007",1960,2,7,-99.9
"1174",1960,2,8,-99.9
"1341",1960,2,9,-99.9
"1508",1960,2,10,-99.9
"1675",1960,2,11,-99.9
"1842",1960,2,12,-99.9
"2009",1960,2,13,-99.9
"2176",1960,2,14,-99.9
"2343",1960,2,15,-99.9
"2510",1960,2,16,-39
"2677",1960,2,17,-99.9
"2844",1960,2,18,-99.9
"3011",1960,2,19,-99.9
"3178",1960,2,20,22
"3345",1960,2,21,-99.9
"3512",1960,2,22,-99.9
"3679",1960,2,23,0
"3846",1960,2,24,-99.9
"4013",1960,2,25,-99.9
"4180",1960,2,26,-99.9
"4347",1960,2,27,-99.9
"4514",1960,2,28,-99.9
"4680",1960,2,29,-99.9
"6",1960,8,1,-99.9
"173",1960,8,2,228
"340",1960,8,3,-99.9
"507",1960,8,4,-99.9
"674",1960,8,5,-99.9
"841",1960,8,6,-99.9
"1008",1960,8,7,-99.9
"1175",1960,8,8,-99.9
"1342",1960,8,9,-99.9
"1509",1960,8,10,-99.9
"1676",1960,8,11,-99.9
"1843",1960,8,12,-99.9
"2010",1960,8,13,-99.9
"2177",1960,8,14,-99.9
"2344",1960,8,15,-99.9
"2511",1960,8,16,-99.9
"2678",1960,8,17,-99.9
"2845",1960,8,18,-99.9
"3012",1960,8,19,-99.9
"3179",1960,8,20,-99.9
"3346",1960,8,21,-99.9
"3513",1960,8,22,-99.9
"3680",1960,8,23,-99.9
"3847",1960,8,24,-99.9
"4014",1960,8,25,-99.9
"4181",1960,8,26,-99.9
"4348",1960,8,27,-99.9
"4515",1960,8,28,-99.9
"4681",1960,8,29,-99.9
"4837",1960,8,30,-99.9
"4989",1960,8,31,-99.9
"7",1960,10,1,-99.9
"174",1960,10,2,-99.9
"341",1960,10,3,161
"508",1960,10,4,-99.9
"675",1960,10,5,-99.9
"842",1960,10,6,-99.9
"1009",1960,10,7,-99.9
"1176",1960,10,8,-99.9
"1343",1960,10,9,-99.9
"1510",1960,10,10,-99.9
"1677",1960,10,11,-99.9
"1844",1960,10,12,-99.9
"2011",1960,10,13,-99.9
"2178",1960,10,14,-99.9
"2345",1960,10,15,-99.9
"2512",1960,10,16,-99.9
"2679",1960,10,17,-99.9
"2846",1960,10,18,-99.9
"3013",1960,10,19,-99.9
"3180",1960,10,20,-99.9
"3347",1960,10,21,-99.9
"3514",1960,10,22,-99.9
"3681",1960,10,23,-99.9
"3848",1960,10,24,72
"4015",1960,10,25,-99.9
"4182",1960,10,26,-99.9
"4349",1960,10,27,-99.9
"4516",1960,10,28,-99.9
"4682",1960,10,29,-99.9
"4838",1960,10,30,-99.9
"4990",1960,10,31,-99.9
"8",1960,12,1,-99.9
"175",1960,12,2,-99.9
"342",1960,12,3,-99.9
"509",1960,12,4,-99.9
"676",1960,12,5,-99.9
"843",1960,12,6,-22
"1010",1960,12,7,-22
"1177",1960,12,8,-99.9
"1344",1960,12,9,-99.9
"1511",1960,12,10,-99.9
"1678",1960,12,11,-99.9
"1845",1960,12,12,-99.9
"2012",1960,12,13,-99.9
"2179",1960,12,14,-99.9
"2346",1960,12,15,-99.9
"2513",1960,12,16,-99.9
"2680",1960,12,17,-99.9
"2847",1960,12,18,-99.9
"3014",1960,12,19,-99.9
"3181",1960,12,20,-99.9
"3348",1960,12,21,-99.9
"3515",1960,12,22,-99.9
"3682",1960,12,23,-99.9
"3849",1960,12,24,-99.9
"4016",1960,12,25,-99.9
"4183",1960,12,26,-99.9
"4350",1960,12,27,-99.9
"4517",1960,12,28,-99.9
"4683",1960,12,29,-99.9
"4839",1960,12,30,-99.9
"4991",1960,12,31,-99.9
"9",1961,9,1,-99.9
"176",1961,9,2,-99.9
"343",1961,9,3,-99.9
"510",1961,9,4,-99.9
"677",1961,9,5,-99.9
"844",1961,9,6,-99.9
"1011",1961,9,7,-99.9
"1178",1961,9,8,-99.9
"1345",1961,9,9,-99.9
"1512",1961,9,10,-99.9
"1679",1961,9,11,-99.9
"1846",1961,9,12,-99.9
"2013",1961,9,13,-99.9
"2180",1961,9,14,-99.9
"2347",1961,9,15,-99.9
"2514",1961,9,16,-99.9
"2681",1961,9,17,-99.9
"2848",1961,9,18,-99.9
"3015",1961,9,19,-99.9
"3182",1961,9,20,-99.9
"3349",1961,9,21,-99.9
"3516",1961,9,22,-99.9
"3683",1961,9,23,-99.9
"3850",1961,9,24,-99.9
"4017",1961,9,25,-99.9
"4184",1961,9,26,-99.9
"4351",1961,9,27,161
"4518",1961,9,28,-99.9
"4684",1961,9,29,-99.9
"4840",1961,9,30,-99.9
"10",1962,10,1,-99.9
"177",1962,10,2,-99.9
"344",1962,10,3,-99.9
"511",1962,10,4,-99.9
"678",1962,10,5,-99.9
"845",1962,10,6,-99.9
"1012",1962,10,7,-99.9
"1179",1962,10,8,-99.9
"1346",1962,10,9,-99.9
"1513",1962,10,10,-99.9
"1680",1962,10,11,-99.9
"1847",1962,10,12,-99.9
"2014",1962,10,13,-99.9
"2181",1962,10,14,-99.9
"2348",1962,10,15,-99.9
"2515",1962,10,16,-99.9
"2682",1962,10,17,-99.9
"2849",1962,10,18,-99.9
"3016",1962,10,19,-99.9
"3183",1962,10,20,-99.9
"3350",1962,10,21,-99.9
"3517",1962,10,22,-99.9
"3684",1962,10,23,-99.9
"3851",1962,10,24,-99.9
"4018",1962,10,25,-99.9
"4185",1962,10,26,50
"4352",1962,10,27,-99.9
"4519",1962,10,28,-99.9
"4685",1962,10,29,-99.9
"4841",1962,10,30,-99.9
"4992",1962,10,31,-99.9
"11",1969,10,1,-99.9
"178",1969,10,2,122
"345",1969,10,3,-99.9
"512",1969,10,4,-99.9
"679",1969,10,5,-99.9
"846",1969,10,6,-99.9
"1013",1969,10,7,-99.9
"1180",1969,10,8,-99.9
"1347",1969,10,9,-99.9
"1514",1969,10,10,-99.9
"1681",1969,10,11,-99.9
"1848",1969,10,12,-99.9
"2015",1969,10,13,-99.9
"2182",1969,10,14,-99.9
"2349",1969,10,15,-99.9
"2516",1969,10,16,-99.9
"2683",1969,10,17,-99.9
"2850",1969,10,18,122
"3017",1969,10,19,-99.9
"3184",1969,10,20,-99.9
"3351",1969,10,21,100
"3518",1969,10,22,-99.9
"3685",1969,10,23,-99.9
"3852",1969,10,24,-99.9
"4019",1969,10,25,-99.9
"4186",1969,10,26,-99.9
"4353",1969,10,27,-99.9
"4520",1969,10,28,-99.9
"4686",1969,10,29,-99.9
"4842",1969,10,30,-99.9
"4993",1969,10,31,-99.9
"12",1969,11,1,-99.9
"179",1969,11,2,-99.9
"346",1969,11,3,-99.9
"513",1969,11,4,-99.9
"680",1969,11,5,-99.9
"847",1969,11,6,-99.9
"1014",1969,11,7,-99.9
"1181",1969,11,8,-99.9
"1348",1969,11,9,-99.9
"1515",1969,11,10,-99.9
"1682",1969,11,11,0
"1849",1969,11,12,-99.9
"2016",1969,11,13,-99.9
"2183",1969,11,14,0
"2350",1969,11,15,-99.9
"2517",1969,11,16,-99.9
"2684",1969,11,17,-99.9
"2851",1969,11,18,-99.9
"3018",1969,11,19,-99.9
"3185",1969,11,20,-99.9
"3352",1969,11,21,-99.9
"3519",1969,11,22,-99.9
"3686",1969,11,23,-99.9
"3853",1969,11,24,-99.9
"4020",1969,11,25,-99.9
"4187",1969,11,26,-99.9
"4354",1969,11,27,-99.9
"4521",1969,11,28,-99.9
"4687",1969,11,29,-99.9
"4843",1969,11,30,-99.9
"13",1969,12,1,-99.9
"180",1969,12,2,-99.9
"347",1969,12,3,22
"514",1969,12,4,-99.9
"681",1969,12,5,-99.9
"848",1969,12,6,-99.9
"1015",1969,12,7,11
"1182",1969,12,8,-99.9
"1349",1969,12,9,-99.9
"1516",1969,12,10,-99.9
"1683",1969,12,11,-99.9
"1850",1969,12,12,-99.9
"2017",1969,12,13,-99.9
"2184",1969,12,14,-99.9
"2351",1969,12,15,-99.9
"2518",1969,12,16,-99.9
"2685",1969,12,17,-99.9
"2852",1969,12,18,-99.9
"3019",1969,12,19,-99.9
"3186",1969,12,20,-99.9
"3353",1969,12,21,-99.9
"3520",1969,12,22,11
"3687",1969,12,23,-99.9
"3854",1969,12,24,-99.9
"4021",1969,12,25,-99.9
"4188",1969,12,26,-11
"4355",1969,12,27,28
"4522",1969,12,28,-99.9
"4688",1969,12,29,-99.9
"4844",1969,12,30,-99.9
"4994",1969,12,31,-99.9
"14",1970,1,1,22
"181",1970,1,2,-99.9
"348",1970,1,3,-99.9
"515",1970,1,4,-99.9
"682",1970,1,5,-99.9
"849",1970,1,6,-99.9
"1016",1970,1,7,-99.9
"1183",1970,1,8,-99.9
"1350",1970,1,9,-99.9
"1517",1970,1,10,-99.9
"1684",1970,1,11,-99.9
"1851",1970,1,12,-99.9
"2018",1970,1,13,-99.9
"2185",1970,1,14,-99.9
"2352",1970,1,15,-99.9
"2519",1970,1,16,-99.9
"2686",1970,1,17,-99.9
"2853",1970,1,18,-99.9
"3020",1970,1,19,-99.9
"3187",1970,1,20,-99.9
"3354",1970,1,21,-99.9
"3521",1970,1,22,-99.9
"3688",1970,1,23,-99.9
"3855",1970,1,24,-99.9
"4022",1970,1,25,-99.9
"4189",1970,1,26,-99.9
"4356",1970,1,27,-99.9
"4523",1970,1,28,-99.9
"4689",1970,1,29,-99.9
"4845",1970,1,30,-99.9
"4995",1970,1,31,-99.9
"15",1970,2,1,-99.9
"182",1970,2,2,-99.9
"349",1970,2,3,-99.9
"516",1970,2,4,-99.9
"683",1970,2,5,-99.9
"850",1970,2,6,-99.9
"1017",1970,2,7,-99.9
"1184",1970,2,8,-99.9
"1351",1970,2,9,-99.9
"1518",1970,2,10,-99.9
"1685",1970,2,11,-99.9
"1852",1970,2,12,-99.9
"2019",1970,2,13,-99.9
"2186",1970,2,14,-99.9
"2353",1970,2,15,0
"2520",1970,2,16,-99.9
"2687",1970,2,17,-99.9
"2854",1970,2,18,-99.9
"3021",1970,2,19,-99.9
"3188",1970,2,20,-99.9
"3355",1970,2,21,-99.9
"3522",1970,2,22,-99.9
"3689",1970,2,23,-11
"3856",1970,2,24,-99.9
"4023",1970,2,25,-99.9
"4190",1970,2,26,11
"4357",1970,2,27,11
"4524",1970,2,28,-99.9
"16",1970,3,1,-99.9
"183",1970,3,2,61
"350",1970,3,3,-99.9
"517",1970,3,4,-99.9
"684",1970,3,5,-99.9
"851",1970,3,6,-99.9
"1018",1970,3,7,-99.9
"1185",1970,3,8,-99.9
"1352",1970,3,9,-99.9
"1519",1970,3,10,-99.9
"1686",1970,3,11,-99.9
"1853",1970,3,12,-99.9
"2020",1970,3,13,-99.9
"2187",1970,3,14,-99.9
"2354",1970,3,15,-99.9
"2521",1970,3,16,-99.9
"2688",1970,3,17,-99.9
"2855",1970,3,18,-99.9
"3022",1970,3,19,-99.9
"3189",1970,3,20,-99.9
"3356",1970,3,21,-99.9
"3523",1970,3,22,-99.9
"3690",1970,3,23,-99.9
"3857",1970,3,24,-99.9
"4024",1970,3,25,-99.9
"4191",1970,3,26,-99.9
"4358",1970,3,27,-99.9
"4525",1970,3,28,-99.9
"4690",1970,3,29,-99.9
"4846",1970,3,30,-99.9
"4996",1970,3,31,-99.9
"17",1970,4,1,-99.9
"184",1970,4,2,-99.9
"351",1970,4,3,-99.9
"518",1970,4,4,61
"685",1970,4,5,128
"852",1970,4,6,-99.9
"1019",1970,4,7,-99.9
"1186",1970,4,8,-99.9
"1353",1970,4,9,-99.9
"1520",1970,4,10,-99.9
"1687",1970,4,11,-99.9
"1854",1970,4,12,100
"2021",1970,4,13,-99.9
"2188",1970,4,14,-99.9
"2355",1970,4,15,-99.9
"2522",1970,4,16,78
