"","Year","Month","Day","value"
"1",1961,1,1,194
"480",1961,1,2,218
"959",1961,1,3,190
"1438",1961,1,4,202
"1917",1961,1,5,209
"2396",1961,1,6,202
"2875",1961,1,7,205
"3354",1961,1,8,210
"3833",1961,1,9,205
"4312",1961,1,10,201
"4791",1961,1,11,199
"5270",1961,1,12,205
"5749",1961,1,13,202
"6228",1961,1,14,205
"6707",1961,1,15,201
"7186",1961,1,16,200
"7665",1961,1,17,199
"8144",1961,1,18,192
"8623",1961,1,19,197
"9102",1961,1,20,206
"9581",1961,1,21,198
"10060",1961,1,22,191
"10539",1961,1,23,189
"11018",1961,1,24,179
"11497",1961,1,25,182
"11976",1961,1,26,196
"12455",1961,1,27,185
"12934",1961,1,28,195
"13413",1961,1,29,198
"13862",1961,1,30,200
"14301",1961,1,31,189
"2",1961,2,1,185
"481",1961,2,2,204
"960",1961,2,3,204
"1439",1961,2,4,204
"1918",1961,2,5,180
"2397",1961,2,6,189
"2876",1961,2,7,203
"3355",1961,2,8,200
"3834",1961,2,9,206
"4313",1961,2,10,205
"4792",1961,2,11,190
"5271",1961,2,12,180
"5750",1961,2,13,195
"6229",1961,2,14,190
"6708",1961,2,15,192
"7187",1961,2,16,193
"7666",1961,2,17,198
"8145",1961,2,18,202
"8624",1961,2,19,189
"9103",1961,2,20,193
"9582",1961,2,21,186
"10061",1961,2,22,201
"10540",1961,2,23,203
"11019",1961,2,24,203
"11498",1961,2,25,191
"11977",1961,2,26,215
"12456",1961,2,27,209
"12935",1961,2,28,209
"3",1961,3,1,210
"482",1961,3,2,207
"961",1961,3,3,204
"1440",1961,3,4,205
"1919",1961,3,5,203
"2398",1961,3,6,207
"2877",1961,3,7,212
"3356",1961,3,8,208
"3835",1961,3,9,201
"4314",1961,3,10,218
"4793",1961,3,11,215
"5272",1961,3,12,197
"5751",1961,3,13,192
"6230",1961,3,14,168
"6709",1961,3,15,194
"7188",1961,3,16,214
"7667",1961,3,17,215
"8146",1961,3,18,222
"8625",1961,3,19,216
"9104",1961,3,20,205
"9583",1961,3,21,195
"10062",1961,3,22,209
"10541",1961,3,23,207
"11020",1961,3,24,219
"11499",1961,3,25,211
"11978",1961,3,26,204
"12457",1961,3,27,220
"12936",1961,3,28,208
"13414",1961,3,29,227
"13863",1961,3,30,210
"14302",1961,3,31,195
"4",1961,4,1,189
"483",1961,4,2,198
"962",1961,4,3,198
"1441",1961,4,4,190
"1920",1961,4,5,198
"2399",1961,4,6,205
"2878",1961,4,7,227
"3357",1961,4,8,207
"3836",1961,4,9,199
"4315",1961,4,10,205
"4794",1961,4,11,221
"5273",1961,4,12,212
"5752",1961,4,13,205
"6231",1961,4,14,202
"6710",1961,4,15,220
"7189",1961,4,16,214
"7668",1961,4,17,217
"8147",1961,4,18,205
"8626",1961,4,19,202
"9105",1961,4,20,195
"9584",1961,4,21,210
"10063",1961,4,22,218
"10542",1961,4,23,210
"11021",1961,4,24,208
"11500",1961,4,25,208
"11979",1961,4,26,228
"12458",1961,4,27,215
"12937",1961,4,28,200
"13415",1961,4,29,207
"13864",1961,4,30,230
"5",1961,5,1,220
"484",1961,5,2,220
"963",1961,5,3,216
"1442",1961,5,4,212
"1921",1961,5,5,218
"2400",1961,5,6,217
"2879",1961,5,7,210
"3358",1961,5,8,213
"3837",1961,5,9,209
"4316",1961,5,10,218
"4795",1961,5,11,216
"5274",1961,5,12,214
"5753",1961,5,13,190
"6232",1961,5,14,203
"6711",1961,5,15,205
"7190",1961,5,16,215
"7669",1961,5,17,207
"8148",1961,5,18,210
"8627",1961,5,19,213
"9106",1961,5,20,199
"9585",1961,5,21,220
"10064",1961,5,22,219
"10543",1961,5,23,228
"11022",1961,5,24,218
"11501",1961,5,25,221
"11980",1961,5,26,219
"12459",1961,5,27,205
"12938",1961,5,28,206
"13416",1961,5,29,221
"13865",1961,5,30,219
"14303",1961,5,31,213
"6",1961,6,1,218
"485",1961,6,2,210
"964",1961,6,3,214
"1443",1961,6,4,207
"1922",1961,6,5,214
"2401",1961,6,6,213
