"","Year","Month","Day","value"
"1",1955,1,1,-99.9
"28",1955,1,2,-99.9
"55",1955,1,3,-99.9
"82",1955,1,4,-99.9
"109",1955,1,5,-99.9
"136",1955,1,6,-99.9
"163",1955,1,7,-99.9
"190",1955,1,8,-99.9
"217",1955,1,9,-99.9
"244",1955,1,10,-99.9
"271",1955,1,11,-99.9
"298",1955,1,12,-99.9
"325",1955,1,13,-99.9
"352",1955,1,14,-99.9
"379",1955,1,15,172
"406",1955,1,16,178
"433",1955,1,17,206
"460",1955,1,18,194
"487",1955,1,19,217
"514",1955,1,20,194
"541",1955,1,21,189
"568",1955,1,22,183
"595",1955,1,23,222
"622",1955,1,24,228
"649",1955,1,25,211
"676",1955,1,26,194
"703",1955,1,27,211
"730",1955,1,28,200
"757",1955,1,29,206
"782",1955,1,30,200
"806",1955,1,31,200
"2",1955,2,1,194
"29",1955,2,2,194
"56",1955,2,3,194
"83",1955,2,4,206
"110",1955,2,5,200
"137",1955,2,6,200
"164",1955,2,7,200
"191",1955,2,8,222
"218",1955,2,9,194
"245",1955,2,10,194
"272",1955,2,11,200
"299",1955,2,12,211
"326",1955,2,13,194
"353",1955,2,14,183
"380",1955,2,15,189
"407",1955,2,16,200
"434",1955,2,17,222
"461",1955,2,18,222
"488",1955,2,19,189
"515",1955,2,20,178
"542",1955,2,21,206
"569",1955,2,22,200
"596",1955,2,23,200
"623",1955,2,24,206
"650",1955,2,25,206
"677",1955,2,26,194
"704",1955,2,27,189
"731",1955,2,28,178
"3",1955,3,1,189
"30",1955,3,2,183
"57",1955,3,3,189
"84",1955,3,4,194
"111",1955,3,5,206
"138",1955,3,6,200
"165",1955,3,7,194
"192",1955,3,8,183
"219",1955,3,9,200
"246",1955,3,10,194
"273",1955,3,11,189
"300",1955,3,12,189
"327",1955,3,13,183
"354",1955,3,14,183
"381",1955,3,15,206
"408",1955,3,16,189
"435",1955,3,17,194
"462",1955,3,18,189
"489",1955,3,19,189
"516",1955,3,20,200
"543",1955,3,21,200
"570",1955,3,22,206
"597",1955,3,23,194
"624",1955,3,24,189
"651",1955,3,25,183
"678",1955,3,26,200
"705",1955,3,27,206
"732",1955,3,28,206
"758",1955,3,29,217
"783",1955,3,30,194
"807",1955,3,31,200
"4",1955,4,1,194
"31",1955,4,2,194
"58",1955,4,3,211
"85",1955,4,4,222
"112",1955,4,5,206
"139",1955,4,6,194
"166",1955,4,7,189
"193",1955,4,8,206
"220",1955,4,9,189
"247",1955,4,10,211
"274",1955,4,11,206
"301",1955,4,12,217
"328",1955,4,13,211
"355",1955,4,14,217
"382",1955,4,15,206
"409",1955,4,16,206
"436",1955,4,17,200
"463",1955,4,18,206
"490",1955,4,19,200
"517",1955,4,20,189
"544",1955,4,21,194
"571",1955,4,22,189
"598",1955,4,23,183
"625",1955,4,24,206
"652",1955,4,25,211
"679",1955,4,26,194
"706",1955,4,27,194
"733",1955,4,28,206
"759",1955,4,29,217
"784",1955,4,30,206
"5",1955,5,1,206
"32",1955,5,2,200
"59",1955,5,3,200
"86",1955,5,4,189
"113",1955,5,5,194
"140",1955,5,6,194
"167",1955,5,7,200
"194",1955,5,8,211
"221",1955,5,9,217
"248",1955,5,10,228
"275",1955,5,11,228
"302",1955,5,12,211
"329",1955,5,13,211
"356",1955,5,14,211
"383",1955,5,15,233
"410",1955,5,16,233
"437",1955,5,17,233
"464",1955,5,18,239
"491",1955,5,19,211
"518",1955,5,20,233
"545",1955,5,21,244
"572",1955,5,22,239
"599",1955,5,23,228
"626",1955,5,24,211
"653",1955,5,25,211
"680",1955,5,26,211
"707",1955,5,27,217
"734",1955,5,28,239
"760",1955,5,29,244
"785",1955,5,30,233
"808",1955,5,31,244
"6",1955,6,1,217
"33",1955,6,2,233
"60",1955,6,3,233
"87",1955,6,4,228
"114",1955,6,5,228
"141",1955,6,6,239
"168",1955,6,7,244
"195",1955,6,8,244
"222",1955,6,9,244
"249",1955,6,10,256
"276",1955,6,11,261
"303",1955,6,12,244
"330",1955,6,13,244
"357",1955,6,14,244
"384",1955,6,15,239
"411",1955,6,16,244
"438",1955,6,17,267
"465",1955,6,18,261
"492",1955,6,19,244
"519",1955,6,20,256
"546",1955,6,21,244
"573",1955,6,22,244
"600",1955,6,23,256
"627",1955,6,24,256
"654",1955,6,25,239
"681",1955,6,26,261
"708",1955,6,27,261
"735",1955,6,28,256
"761",1955,6,29,239
"786",1955,6,30,250
"7",1955,7,1,233
"34",1955,7,2,239
"61",1955,7,3,244
"88",1955,7,4,233
"115",1955,7,5,233
"142",1955,7,6,244
"169",1955,7,7,233
"196",1955,7,8,244
"223",1955,7,9,250
"250",1955,7,10,239
"277",1955,7,11,244
"304",1955,7,12,239
"331",1955,7,13,233
"358",1955,7,14,233
"385",1955,7,15,228
"412",1955,7,16,239
"439",1955,7,17,239
"466",1955,7,18,239
"493",1955,7,19,233
"520",1955,7,20,250
"547",1955,7,21,239
"574",1955,7,22,228
"601",1955,7,23,256
"628",1955,7,24,250
