"","Year","Month","Day","value"
"1",1957,6,1,-99.9
"450",1957,6,2,-99.9
"899",1957,6,3,-99.9
"1348",1957,6,4,-99.9
"1797",1957,6,5,-99.9
"2246",1957,6,6,-99.9
"2695",1957,6,7,-99.9
"3144",1957,6,8,-99.9
"3593",1957,6,9,-99.9
"4042",1957,6,10,-99.9
"4491",1957,6,11,-99.9
"4940",1957,6,12,-99.9
"5389",1957,6,13,-99.9
"5838",1957,6,14,-99.9
"6287",1957,6,15,-99.9
"6736",1957,6,16,-99.9
"7185",1957,6,17,-99.9
"7634",1957,6,18,-99.9
"8083",1957,6,19,-99.9
"8532",1957,6,20,-99.9
"8981",1957,6,21,-99.9
"9430",1957,6,22,-99.9
"9879",1957,6,23,-99.9
"10328",1957,6,24,-99.9
"10777",1957,6,25,-99.9
"11226",1957,6,26,-99.9
"11675",1957,6,27,-99.9
"12124",1957,6,28,-99.9
"12573",1957,6,29,-99.9
"12997",1957,6,30,222
"2",1957,7,1,228
"451",1957,7,2,228
"900",1957,7,3,228
"1349",1957,7,4,239
"1798",1957,7,5,211
"2247",1957,7,6,239
"2696",1957,7,7,239
"3145",1957,7,8,239
"3594",1957,7,9,222
"4043",1957,7,10,228
"4492",1957,7,11,228
"4941",1957,7,12,239
"5390",1957,7,13,239
"5839",1957,7,14,228
"6288",1957,7,15,222
"6737",1957,7,16,239
"7186",1957,7,17,228
"7635",1957,7,18,222
"8084",1957,7,19,228
"8533",1957,7,20,222
"8982",1957,7,21,239
"9431",1957,7,22,222
"9880",1957,7,23,222
"10329",1957,7,24,228
"10778",1957,7,25,228
"11227",1957,7,26,228
"11676",1957,7,27,228
"12125",1957,7,28,228
"12574",1957,7,29,239
"12998",1957,7,30,228
"13411",1957,7,31,228
"3",1957,8,1,239
"452",1957,8,2,228
"901",1957,8,3,239
"1350",1957,8,4,228
"1799",1957,8,5,222
"2248",1957,8,6,222
"2697",1957,8,7,239
"3146",1957,8,8,228
"3595",1957,8,9,222
"4044",1957,8,10,222
"4493",1957,8,11,228
"4942",1957,8,12,228
"5391",1957,8,13,250
"5840",1957,8,14,250
"6289",1957,8,15,250
"6738",1957,8,16,239
"7187",1957,8,17,250
"7636",1957,8,18,239
"8085",1957,8,19,239
"8534",1957,8,20,228
"8983",1957,8,21,239
"9432",1957,8,22,211
"9881",1957,8,23,239
"10330",1957,8,24,228
"10779",1957,8,25,239
"11228",1957,8,26,261
"11677",1957,8,27,239
"12126",1957,8,28,239
"12575",1957,8,29,239
"12999",1957,8,30,239
"13412",1957,8,31,228
"4",1957,9,1,239
"453",1957,9,2,228
"902",1957,9,3,239
"1351",1957,9,4,222
"1800",1957,9,5,228
"2249",1957,9,6,239
"2698",1957,9,7,228
"3147",1957,9,8,228
"3596",1957,9,9,228
"4045",1957,9,10,228
"4494",1957,9,11,228
"4943",1957,9,12,250
"5392",1957,9,13,239
"5841",1957,9,14,239
"6290",1957,9,15,239
"6739",1957,9,16,222
"7188",1957,9,17,228
"7637",1957,9,18,222
"8086",1957,9,19,228
"8535",1957,9,20,228
"8984",1957,9,21,222
"9433",1957,9,22,228
"9882",1957,9,23,228
"10331",1957,9,24,228
"10780",1957,9,25,228
"11229",1957,9,26,228
"11678",1957,9,27,222
"12127",1957,9,28,228
"12576",1957,9,29,222
"13000",1957,9,30,228
"5",1957,10,1,222
"454",1957,10,2,228
"903",1957,10,3,222
"1352",1957,10,4,228
"1801",1957,10,5,228
"2250",1957,10,6,239
"2699",1957,10,7,239
"3148",1957,10,8,222
"3597",1957,10,9,239
"4046",1957,10,10,239
"4495",1957,10,11,228
"4944",1957,10,12,239
"5393",1957,10,13,239
"5842",1957,10,14,228
"6291",1957,10,15,228
"6740",1957,10,16,239
"7189",1957,10,17,239
"7638",1957,10,18,239
"8087",1957,10,19,222
"8536",1957,10,20,239
"8985",1957,10,21,222
"9434",1957,10,22,239
"9883",1957,10,23,250
"10332",1957,10,24,250
"10781",1957,10,25,261
"11230",1957,10,26,228
"11679",1957,10,27,228
"12128",1957,10,28,228
"12577",1957,10,29,228
"13001",1957,10,30,228
"13413",1957,10,31,228
"6",1957,11,1,228
"455",1957,11,2,211
"904",1957,11,3,239
"1353",1957,11,4,222
"1802",1957,11,5,239
"2251",1957,11,6,239
"2700",1957,11,7,239
"3149",1957,11,8,228
"3598",1957,11,9,250
"4047",1957,11,10,250
"4496",1957,11,11,250
"4945",1957,11,12,239
"5394",1957,11,13,239
"5843",1957,11,14,239
"6292",1957,11,15,239
"6741",1957,11,16,250
"7190",1957,11,17,261
"7639",1957,11,18,239
"8088",1957,11,19,239
"8537",1957,11,20,239
"8986",1957,11,21,228
"9435",1957,11,22,228
"9884",1957,11,23,239
"10333",1957,11,24,222
"10782",1957,11,25,228
"11231",1957,11,26,228
"11680",1957,11,27,239
"12129",1957,11,28,222
"12578",1957,11,29,228
"13002",1957,11,30,228
"7",1957,12,1,228
"456",1957,12,2,222
"905",1957,12,3,239
"1354",1957,12,4,239
"1803",1957,12,5,239
"2252",1957,12,6,239
"2701",1957,12,7,228
"3150",1957,12,8,239
"3599",1957,12,9,239
"4048",1957,12,10,239
"4497",1957,12,11,239
"4946",1957,12,12,239
"5395",1957,12,13,239
"5844",1957,12,14,228
"6293",1957,12,15,228
"6742",1957,12,16,239
"7191",1957,12,17,228
"7640",1957,12,18,228
"8089",1957,12,19,239
"8538",1957,12,20,239
"8987",1957,12,21,239
"9436",1957,12,22,239
"9885",1957,12,23,239
"10334",1957,12,24,228
"10783",1957,12,25,228
"11232",1957,12,26,239
"11681",1957,12,27,239
"12130",1957,12,28,228
"12579",1957,12,29,250
"13003",1957,12,30,239
"13414",1957,12,31,239
"8",1958,1,1,239
"457",1958,1,2,239
"906",1958,1,3,239
"1355",1958,1,4,239
"1804",1958,1,5,228
"2253",1958,1,6,239
"2702",1958,1,7,239
"3151",1958,1,8,-99.9
"3600",1958,1,9,222
"4049",1958,1,10,239
"4498",1958,1,11,239
"4947",1958,1,12,250
"5396",1958,1,13,228
"5845",1958,1,14,239
"6294",1958,1,15,239
"6743",1958,1,16,239
"7192",1958,1,17,228
"7641",1958,1,18,222
"8090",1958,1,19,228
"8539",1958,1,20,228
"8988",1958,1,21,228
"9437",1958,1,22,228
"9886",1958,1,23,222
"10335",1958,1,24,228
"10784",1958,1,25,228
"11233",1958,1,26,239
"11682",1958,1,27,222
"12131",1958,1,28,222
"12580",1958,1,29,239
"13004",1958,1,30,228
"13415",1958,1,31,239
"9",1958,2,1,239
"458",1958,2,2,-99.9
"907",1958,2,3,222
"1356",1958,2,4,250
"1805",1958,2,5,239
"2254",1958,2,6,239
"2703",1958,2,7,239
"3152",1958,2,8,250
"3601",1958,2,9,250
"4050",1958,2,10,239
"4499",1958,2,11,239
"4948",1958,2,12,228
"5397",1958,2,13,222
"5846",1958,2,14,239
"6295",1958,2,15,239
"6744",1958,2,16,228
"7193",1958,2,17,239
"7642",1958,2,18,228
"8091",1958,2,19,228
"8540",1958,2,20,228
"8989",1958,2,21,228
"9438",1958,2,22,222
"9887",1958,2,23,211
"10336",1958,2,24,228
"10785",1958,2,25,228
"11234",1958,2,26,239
"11683",1958,2,27,228
"12132",1958,2,28,228
"10",1958,3,1,239
"459",1958,3,2,239
"908",1958,3,3,239
"1357",1958,3,4,239
"1806",1958,3,5,239
"2255",1958,3,6,239
"2704",1958,3,7,239
"3153",1958,3,8,228
"3602",1958,3,9,239
"4051",1958,3,10,228
"4500",1958,3,11,239
"4949",1958,3,12,228
"5398",1958,3,13,239
"5847",1958,3,14,239
"6296",1958,3,15,228
"6745",1958,3,16,239
"7194",1958,3,17,239
"7643",1958,3,18,239
"8092",1958,3,19,239
"8541",1958,3,20,239
"8990",1958,3,21,250
"9439",1958,3,22,239
"9888",1958,3,23,239
"10337",1958,3,24,228
"10786",1958,3,25,228
"11235",1958,3,26,239
"11684",1958,3,27,239
"12133",1958,3,28,239
"12581",1958,3,29,228
"13005",1958,3,30,228
"13416",1958,3,31,239
"11",1958,4,1,228
"460",1958,4,2,239
"909",1958,4,3,228
"1358",1958,4,4,228
"1807",1958,4,5,239
"2256",1958,4,6,228
"2705",1958,4,7,239
"3154",1958,4,8,239
"3603",1958,4,9,250
"4052",1958,4,10,239
"4501",1958,4,11,239
"4950",1958,4,12,250
"5399",1958,4,13,239
"5848",1958,4,14,239
"6297",1958,4,15,239
"6746",1958,4,16,250
"7195",1958,4,17,239
"7644",1958,4,18,250
"8093",1958,4,19,250
"8542",1958,4,20,261
"8991",1958,4,21,239
"9440",1958,4,22,228
"9889",1958,4,23,239
"10338",1958,4,24,239
"10787",1958,4,25,239
"11236",1958,4,26,239
"11685",1958,4,27,250
"12134",1958,4,28,250
"12582",1958,4,29,239
"13006",1958,4,30,239
"12",1958,5,1,239
"461",1958,5,2,250
"910",1958,5,3,239
"1359",1958,5,4,239
"1808",1958,5,5,239
"2257",1958,5,6,239
"2706",1958,5,7,250
"3155",1958,5,8,239
"3604",1958,5,9,239
"4053",1958,5,10,239
"4502",1958,5,11,239
"4951",1958,5,12,239
"5400",1958,5,13,239
"5849",1958,5,14,239
"6298",1958,5,15,239
"6747",1958,5,16,239
"7196",1958,5,17,239
"7645",1958,5,18,250
"8094",1958,5,19,250
"8543",1958,5,20,250
"8992",1958,5,21,228
"9441",1958,5,22,239
"9890",1958,5,23,239
"10339",1958,5,24,239
"10788",1958,5,25,250
"11237",1958,5,26,250
"11686",1958,5,27,239
"12135",1958,5,28,239
"12583",1958,5,29,239
"13007",1958,5,30,239
"13417",1958,5,31,239
"13",1958,6,1,239
"462",1958,6,2,239
"911",1958,6,3,239
"1360",1958,6,4,239
"1809",1958,6,5,239
"2258",1958,6,6,-99.9
"2707",1958,6,7,239
"3156",1958,6,8,250
"3605",1958,6,9,-99.9
"4054",1958,6,10,228
"4503",1958,6,11,228
"4952",1958,6,12,228
"5401",1958,6,13,228
"5850",1958,6,14,239
"6299",1958,6,15,239
"6748",1958,6,16,239
"7197",1958,6,17,239
"7646",1958,6,18,250
"8095",1958,6,19,-99.9
"8544",1958,6,20,228
"8993",1958,6,21,228
"9442",1958,6,22,228
"9891",1958,6,23,228
"10340",1958,6,24,239
"10789",1958,6,25,228
"11238",1958,6,26,228
"11687",1958,6,27,239
"12136",1958,6,28,239
"12584",1958,6,29,250
"13008",1958,6,30,239
"14",1958,7,1,239
"463",1958,7,2,239
"912",1958,7,3,228
"1361",1958,7,4,222
"1810",1958,7,5,228
"2259",1958,7,6,239
"2708",1958,7,7,228
"3157",1958,7,8,239
"3606",1958,7,9,239
"4055",1958,7,10,239
"4504",1958,7,11,239
"4953",1958,7,12,228
"5402",1958,7,13,239
"5851",1958,7,14,239
"6300",1958,7,15,239
"6749",1958,7,16,250
"7198",1958,7,17,-99.9
"7647",1958,7,18,222
"8096",1958,7,19,239
"8545",1958,7,20,228
"8994",1958,7,21,239
"9443",1958,7,22,250
"9892",1958,7,23,250
"10341",1958,7,24,228
"10790",1958,7,25,222
"11239",1958,7,26,228
"11688",1958,7,27,228
"12137",1958,7,28,239
"12585",1958,7,29,228
"13009",1958,7,30,239
"13418",1958,7,31,239
"15",1958,8,1,239
"464",1958,8,2,228
"913",1958,8,3,228
"1362",1958,8,4,250
"1811",1958,8,5,228
"2260",1958,8,6,250
"2709",1958,8,7,250
"3158",1958,8,8,250
"3607",1958,8,9,250
"4056",1958,8,10,239
"4505",1958,8,11,228
"4954",1958,8,12,239
"5403",1958,8,13,239
"5852",1958,8,14,239
"6301",1958,8,15,239
"6750",1958,8,16,239
"7199",1958,8,17,228
"7648",1958,8,18,228
"8097",1958,8,19,228
"8546",1958,8,20,239
"8995",1958,8,21,228
"9444",1958,8,22,239
"9893",1958,8,23,228
"10342",1958,8,24,239
"10791",1958,8,25,228
"11240",1958,8,26,239
"11689",1958,8,27,239
"12138",1958,8,28,239
"12586",1958,8,29,239
"13010",1958,8,30,239
"13419",1958,8,31,239
"16",1958,9,1,228
"465",1958,9,2,239
"914",1958,9,3,239
"1363",1958,9,4,250
"1812",1958,9,5,250
"2261",1958,9,6,239
"2710",1958,9,7,-99.9
"3159",1958,9,8,228
"3608",1958,9,9,239
"4057",1958,9,10,239
"4506",1958,9,11,250
"4955",1958,9,12,228
"5404",1958,9,13,-99.9
"5853",1958,9,14,239
"6302",1958,9,15,250
"6751",1958,9,16,239
"7200",1958,9,17,228
"7649",1958,9,18,239
"8098",1958,9,19,228
"8547",1958,9,20,239
"8996",1958,9,21,228
"9445",1958,9,22,239
"9894",1958,9,23,261
"10343",1958,9,24,-99.9
"10792",1958,9,25,239
"11241",1958,9,26,250
"11690",1958,9,27,228
"12139",1958,9,28,239
"12587",1958,9,29,250
"13011",1958,9,30,228
"17",1958,10,1,228
"466",1958,10,2,239
"915",1958,10,3,239
"1364",1958,10,4,239
"1813",1958,10,5,239
"2262",1958,10,6,261
"2711",1958,10,7,261
"3160",1958,10,8,250
"3609",1958,10,9,239
"4058",1958,10,10,239
"4507",1958,10,11,239
"4956",1958,10,12,239
"5405",1958,10,13,250
"5854",1958,10,14,239
"6303",1958,10,15,250
"6752",1958,10,16,239
"7201",1958,10,17,250
"7650",1958,10,18,261
"8099",1958,10,19,261
"8548",1958,10,20,239
"8997",1958,10,21,239
"9446",1958,10,22,239
"9895",1958,10,23,228
"10344",1958,10,24,239
"10793",1958,10,25,250
"11242",1958,10,26,261
"11691",1958,10,27,261
"12140",1958,10,28,250
"12588",1958,10,29,250
"13012",1958,10,30,239
"13420",1958,10,31,239
"18",1958,11,1,250
"467",1958,11,2,239
"916",1958,11,3,250
"1365",1958,11,4,239
"1814",1958,11,5,239
"2263",1958,11,6,239
"2712",1958,11,7,228
"3161",1958,11,8,250
"3610",1958,11,9,239
"4059",1958,11,10,239
"4508",1958,11,11,250
"4957",1958,11,12,239
"5406",1958,11,13,239
"5855",1958,11,14,228
"6304",1958,11,15,239
"6753",1958,11,16,261
"7202",1958,11,17,250
"7651",1958,11,18,239
"8100",1958,11,19,250
"8549",1958,11,20,239
"8998",1958,11,21,239
"9447",1958,11,22,239
"9896",1958,11,23,239
"10345",1958,11,24,239
"10794",1958,11,25,239
"11243",1958,11,26,239
"11692",1958,11,27,-99.9
"12141",1958,11,28,261
"12589",1958,11,29,250
"13013",1958,11,30,239
"19",1958,12,1,261
"468",1958,12,2,261
"917",1958,12,3,239
"1366",1958,12,4,239
"1815",1958,12,5,250
"2264",1958,12,6,239
"2713",1958,12,7,239
"3162",1958,12,8,239
"3611",1958,12,9,239
"4060",1958,12,10,250
"4509",1958,12,11,250
"4958",1958,12,12,250
"5407",1958,12,13,239
"5856",1958,12,14,228
"6305",1958,12,15,239
"6754",1958,12,16,239
"7203",1958,12,17,239
"7652",1958,12,18,239
"8101",1958,12,19,228
"8550",1958,12,20,239
"8999",1958,12,21,228
"9448",1958,12,22,239
"9897",1958,12,23,239
"10346",1958,12,24,250
"10795",1958,12,25,239
"11244",1958,12,26,228
"11693",1958,12,27,239
"12142",1958,12,28,239
"12590",1958,12,29,239
"13014",1958,12,30,239
"13421",1958,12,31,250
"20",1979,1,1,-99.9
"469",1979,1,2,-99.9
"918",1979,1,3,230
"1367",1979,1,4,-99.9
"1816",1979,1,5,240
"2265",1979,1,6,240
"2714",1979,1,7,-99.9
"3163",1979,1,8,240
"3612",1979,1,9,230
"4061",1979,1,10,240
"4510",1979,1,11,-99.9
"4959",1979,1,12,-99.9
"5408",1979,1,13,-99.9
"5857",1979,1,14,-99.9
"6306",1979,1,15,240
"6755",1979,1,16,230
"7204",1979,1,17,220
"7653",1979,1,18,-99.9
"8102",1979,1,19,220
"8551",1979,1,20,-99.9
"9000",1979,1,21,-99.9
"9449",1979,1,22,-99.9
"9898",1979,1,23,-99.9
"10347",1979,1,24,210
"10796",1979,1,25,-99.9
"11245",1979,1,26,220
"11694",1979,1,27,240
"12143",1979,1,28,240
"12591",1979,1,29,-99.9
"13015",1979,1,30,-99.9
"13422",1979,1,31,230
"21",1979,2,1,-99.9
"470",1979,2,2,-99.9
"919",1979,2,3,220
"1368",1979,2,4,230
"1817",1979,2,5,230
"2266",1979,2,6,240
"2715",1979,2,7,-99.9
"3164",1979,2,8,240
"3613",1979,2,9,230
"4062",1979,2,10,-99.9
"4511",1979,2,11,-99.9
"4960",1979,2,12,-99.9
"5409",1979,2,13,-99.9
"5858",1979,2,14,-99.9
"6307",1979,2,15,-99.9
"6756",1979,2,16,-99.9
"7205",1979,2,17,230
"7654",1979,2,18,110
"8103",1979,2,19,-99.9
"8552",1979,2,20,-99.9
"9001",1979,2,21,-99.9
"9450",1979,2,22,-99.9
"9899",1979,2,23,-99.9
"10348",1979,2,24,230
"10797",1979,2,25,-99.9
"11246",1979,2,26,230
"11695",1979,2,27,-99.9
"12144",1979,2,28,-99.9
"22",1979,3,1,240
"471",1979,3,2,-99.9
"920",1979,3,3,230
"1369",1979,3,4,220
"1818",1979,3,5,-99.9
"2267",1979,3,6,-99.9
"2716",1979,3,7,230
"3165",1979,3,8,-99.9
"3614",1979,3,9,-99.9
"4063",1979,3,10,240
