"","Year","Month","Day","value"
"1",1952,2,1,-99.9
"562",1952,2,2,-99.9
"1123",1952,2,3,-99.9
"1684",1952,2,4,-99.9
"2245",1952,2,5,-99.9
"2806",1952,2,6,-99.9
"3367",1952,2,7,-99.9
"3928",1952,2,8,-99.9
"4489",1952,2,9,150
"5050",1952,2,10,210
"5611",1952,2,11,140
"6172",1952,2,12,150
"6733",1952,2,13,240
"7294",1952,2,14,210
"7855",1952,2,15,220
"8416",1952,2,16,190
"8977",1952,2,17,160
"9538",1952,2,18,160
"10099",1952,2,19,170
"10660",1952,2,20,210
"11221",1952,2,21,190
"11782",1952,2,22,180
"12343",1952,2,23,200
"12904",1952,2,24,220
"13465",1952,2,25,210
"14026",1952,2,26,130
"14587",1952,2,27,120
"15148",1952,2,28,110
"15709",1952,2,29,130
"2",1952,3,1,190
"563",1952,3,2,220
"1124",1952,3,3,240
"1685",1952,3,4,200
"2246",1952,3,5,200
"2807",1952,3,6,200
"3368",1952,3,7,190
"3929",1952,3,8,180
"4490",1952,3,9,220
"5051",1952,3,10,200
"5612",1952,3,11,210
"6173",1952,3,12,180
"6734",1952,3,13,230
"7295",1952,3,14,230
"7856",1952,3,15,210
"8417",1952,3,16,210
"8978",1952,3,17,210
"9539",1952,3,18,230
"10100",1952,3,19,200
"10661",1952,3,20,190
"11222",1952,3,21,220
"11783",1952,3,22,240
"12344",1952,3,23,170
"12905",1952,3,24,180
"13466",1952,3,25,190
"14027",1952,3,26,220
"14588",1952,3,27,210
"15149",1952,3,28,210
"15710",1952,3,29,210
"16235",1952,3,30,200
"16749",1952,3,31,200
"3",1952,4,1,210
"564",1952,4,2,210
"1125",1952,4,3,210
"1686",1952,4,4,210
"2247",1952,4,5,200
"2808",1952,4,6,180
"3369",1952,4,7,180
"3930",1952,4,8,190
"4491",1952,4,9,180
"5052",1952,4,10,220
"5613",1952,4,11,200
"6174",1952,4,12,200
"6735",1952,4,13,180
"7296",1952,4,14,180
"7857",1952,4,15,180
"8418",1952,4,16,200
"8979",1952,4,17,200
"9540",1952,4,18,200
"10101",1952,4,19,170
"10662",1952,4,20,190
