"","Year","Month","Day","value"
"1",1955,4,1,244
"93",1955,4,2,222
"185",1955,4,3,228
"277",1955,4,4,233
"369",1955,4,5,217
"461",1955,4,6,211
"553",1955,4,7,211
"645",1955,4,8,222
"737",1955,4,9,222
"829",1955,4,10,217
"921",1955,4,11,222
"1013",1955,4,12,217
"1105",1955,4,13,206
"1197",1955,4,14,211
"1289",1955,4,15,217
"1381",1955,4,16,244
"1473",1955,4,17,228
"1565",1955,4,18,217
"1657",1955,4,19,211
"1749",1955,4,20,211
"1841",1955,4,21,211
"1933",1955,4,22,206
"2025",1955,4,23,217
"2117",1955,4,24,233
"2209",1955,4,25,228
"2301",1955,4,26,228
"2393",1955,4,27,233
"2485",1955,4,28,244
"2577",1955,4,29,244
"2663",1955,4,30,217
"2",1955,5,1,222
"94",1955,5,2,228
"186",1955,5,3,206
"278",1955,5,4,228
"370",1955,5,5,233
"462",1955,5,6,228
"554",1955,5,7,222
"646",1955,5,8,211
"738",1955,5,9,211
"830",1955,5,10,244
"922",1955,5,11,239
"1014",1955,5,12,233
"1106",1955,5,13,250
"1198",1955,5,14,228
"1290",1955,5,15,217
"1382",1955,5,16,211
"1474",1955,5,17,206
"1566",1955,5,18,206
"1658",1955,5,19,206
"1750",1955,5,20,222
"1842",1955,5,21,228
"1934",1955,5,22,228
"2026",1955,5,23,211
"2118",1955,5,24,206
"2210",1955,5,25,200
"2302",1955,5,26,244
"2394",1955,5,27,233
"2486",1955,5,28,233
"2578",1955,5,29,222
"2664",1955,5,30,239
"2746",1955,5,31,239
"3",1955,6,1,200
"95",1955,6,2,206
"187",1955,6,3,222
"279",1955,6,4,250
"371",1955,6,5,250
"463",1955,6,6,244
"555",1955,6,7,244
"647",1955,6,8,244
"739",1955,6,9,244
"831",1955,6,10,239
"923",1955,6,11,200
"1015",1955,6,12,211
"1107",1955,6,13,233
"1199",1955,6,14,244
"1291",1955,6,15,244
"1383",1955,6,16,244
"1475",1955,6,17,239
"1567",1955,6,18,211
"1659",1955,6,19,222
"1751",1955,6,20,222
"1843",1955,6,21,200
"1935",1955,6,22,194
"2027",1955,6,23,200
"2119",1955,6,24,222
"2211",1955,6,25,228
"2303",1955,6,26,211
"2395",1955,6,27,211
"2487",1955,6,28,211
"2579",1955,6,29,233
"2665",1955,6,30,239
"4",1955,7,1,244
"96",1955,7,2,239
"188",1955,7,3,222
"280",1955,7,4,206
"372",1955,7,5,233
"464",1955,7,6,233
"556",1955,7,7,228
"648",1955,7,8,239
"740",1955,7,9,228
"832",1955,7,10,233
"924",1955,7,11,244
"1016",1955,7,12,233
"1108",1955,7,13,217
"1200",1955,7,14,200
"1292",1955,7,15,200
"1384",1955,7,16,222
"1476",1955,7,17,211
"1568",1955,7,18,217
"1660",1955,7,19,206
"1752",1955,7,20,194
"1844",1955,7,21,200
"1936",1955,7,22,183
"2028",1955,7,23,211
"2120",1955,7,24,194
"2212",1955,7,25,178
"2304",1955,7,26,200
"2396",1955,7,27,200
"2488",1955,7,28,206
"2580",1955,7,29,211
"2666",1955,7,30,211
"2747",1955,7,31,233
"5",1955,8,1,211
"97",1955,8,2,200
"189",1955,8,3,233
"281",1955,8,4,233
"373",1955,8,5,222
"465",1955,8,6,211
"557",1955,8,7,200
"649",1955,8,8,228
"741",1955,8,9,244
"833",1955,8,10,239
"925",1955,8,11,233
"1017",1955,8,12,217
"1109",1955,8,13,222
"1201",1955,8,14,217
"1293",1955,8,15,228
"1385",1955,8,16,206
"1477",1955,8,17,183
"1569",1955,8,18,194
"1661",1955,8,19,200
"1753",1955,8,20,239
"1845",1955,8,21,217
"1937",1955,8,22,239
"2029",1955,8,23,217
