"","Year","Month","Day","value"
"1",1976,2,1,-99.9
"90",1976,2,2,-99.9
"179",1976,2,3,-99.9
"268",1976,2,4,-99.9
"357",1976,2,5,-99.9
"446",1976,2,6,-99.9
"535",1976,2,7,-99.9
"624",1976,2,8,-99.9
"713",1976,2,9,-99.9
"802",1976,2,10,-99.9
"891",1976,2,11,-99.9
"980",1976,2,12,-99.9
"1069",1976,2,13,-99.9
"1158",1976,2,14,-99.9
"1247",1976,2,15,-99.9
"1336",1976,2,16,-99.9
"1425",1976,2,17,-99.9
"1514",1976,2,18,-99.9
"1603",1976,2,19,-99.9
"1692",1976,2,20,-99.9
"1781",1976,2,21,-99.9
"1870",1976,2,22,-99.9
"1959",1976,2,23,-99.9
"2048",1976,2,24,-99.9
"2137",1976,2,25,-99.9
"2226",1976,2,26,-99.9
"2315",1976,2,27,-99.9
"2404",1976,2,28,-99.9
"2493",1976,2,29,260
"2",1979,1,1,-99.9
"91",1979,1,2,-99.9
"180",1979,1,3,-99.9
"269",1979,1,4,190
"358",1979,1,5,-99.9
"447",1979,1,6,-99.9
"536",1979,1,7,-99.9
"625",1979,1,8,-99.9
"714",1979,1,9,190
"803",1979,1,10,-99.9
"892",1979,1,11,-99.9
"981",1979,1,12,-99.9
"1070",1979,1,13,-99.9
"1159",1979,1,14,-99.9
"1248",1979,1,15,-99.9
"1337",1979,1,16,-99.9
"1426",1979,1,17,-99.9
"1515",1979,1,18,-99.9
"1604",1979,1,19,-99.9
"1693",1979,1,20,-99.9
"1782",1979,1,21,-99.9
"1871",1979,1,22,-99.9
"1960",1979,1,23,-99.9
"2049",1979,1,24,-99.9
"2138",1979,1,25,-99.9
"2227",1979,1,26,-99.9
"2316",1979,1,27,-99.9
"2405",1979,1,28,-99.9
"2494",1979,1,29,-99.9
"2577",1979,1,30,-99.9
"2654",1979,1,31,190
"3",1979,2,1,190
"92",1979,2,2,-99.9
"181",1979,2,3,-99.9
"270",1979,2,4,-99.9
"359",1979,2,5,-99.9
