"","Year","Month","Day","value"
"1",1957,4,1,-99.9
"632",1957,4,2,-99.9
"1263",1957,4,3,-99.9
"1894",1957,4,4,-99.9
"2525",1957,4,5,-99.9
"3156",1957,4,6,-99.9
"3787",1957,4,7,-99.9
"4418",1957,4,8,-99.9
"5049",1957,4,9,-99.9
"5680",1957,4,10,-99.9
"6311",1957,4,11,-99.9
"6942",1957,4,12,-99.9
"7573",1957,4,13,-99.9
"8204",1957,4,14,-99.9
"8835",1957,4,15,-99.9
"9466",1957,4,16,-99.9
"10097",1957,4,17,-99.9
"10728",1957,4,18,-99.9
"11359",1957,4,19,-99.9
"11990",1957,4,20,128
"12621",1957,4,21,-99.9
"13252",1957,4,22,-99.9
"13883",1957,4,23,-99.9
"14514",1957,4,24,-99.9
"15145",1957,4,25,-99.9
"15776",1957,4,26,-99.9
"16407",1957,4,27,-99.9
"17038",1957,4,28,-99.9
"17669",1957,4,29,-99.9
"18261",1957,4,30,-99.9
"2",1957,5,1,-99.9
"633",1957,5,2,-99.9
"1264",1957,5,3,-99.9
"1895",1957,5,4,261
"2526",1957,5,5,-99.9
"3157",1957,5,6,-99.9
"3788",1957,5,7,-99.9
"4419",1957,5,8,-99.9
"5050",1957,5,9,-99.9
"5681",1957,5,10,-99.9
"6312",1957,5,11,-99.9
"6943",1957,5,12,-99.9
"7574",1957,5,13,-99.9
"8205",1957,5,14,-99.9
"8836",1957,5,15,-99.9
"9467",1957,5,16,-99.9
"10098",1957,5,17,-99.9
"10729",1957,5,18,-99.9
"11360",1957,5,19,-99.9
"11991",1957,5,20,-99.9
"12622",1957,5,21,-99.9
"13253",1957,5,22,-99.9
"13884",1957,5,23,-99.9
"14515",1957,5,24,-99.9
"15146",1957,5,25,-99.9
"15777",1957,5,26,-99.9
"16408",1957,5,27,-99.9
"17039",1957,5,28,-99.9
"17670",1957,5,29,-99.9
"18262",1957,5,30,-99.9
"18840",1957,5,31,-99.9
"3",1957,6,1,-99.9
"634",1957,6,2,-99.9
"1265",1957,6,3,-99.9
"1896",1957,6,4,-99.9
"2527",1957,6,5,-99.9
"3158",1957,6,6,-99.9
"3789",1957,6,7,-99.9
"4420",1957,6,8,-99.9
"5051",1957,6,9,-99.9
"5682",1957,6,10,-99.9
"6313",1957,6,11,-99.9
"6944",1957,6,12,-99.9
"7575",1957,6,13,-99.9
"8206",1957,6,14,-99.9
"8837",1957,6,15,-99.9
"9468",1957,6,16,-99.9
"10099",1957,6,17,-99.9
"10730",1957,6,18,-99.9
"11361",1957,6,19,-99.9
"11992",1957,6,20,-99.9
