"","Year","Month","Day","value"
"1",1928,9,1,180
"21",1928,9,2,155
"41",1928,9,3,191
"61",1928,9,4,193
"81",1928,9,5,202
"101",1928,9,6,151
"121",1928,9,7,139
"141",1928,9,8,123
"161",1928,9,9,134
"181",1928,9,10,123
"201",1928,9,11,197
"221",1928,9,12,158
"241",1928,9,13,156
"261",1928,9,14,121
"281",1928,9,15,148
"301",1928,9,16,132
"321",1928,9,17,148
"341",1928,9,18,168
"361",1928,9,19,189
"381",1928,9,20,181
"401",1928,9,21,174
"421",1928,9,22,151
"441",1928,9,23,131
"461",1928,9,24,122
"481",1928,9,25,127
"501",1928,9,26,145
"521",1928,9,27,205
"541",1928,9,28,141
"561",1928,9,29,150
"579",1928,9,30,151
"2",1928,10,1,179
"22",1928,10,2,220
"42",1928,10,3,198
"62",1928,10,4,175
"82",1928,10,5,155
"102",1928,10,6,129
"122",1928,10,7,96
"142",1928,10,8,110
"162",1928,10,9,120
"182",1928,10,10,111
"202",1928,10,11,150
"222",1928,10,12,89
"242",1928,10,13,138
"262",1928,10,14,105
"282",1928,10,15,112
"302",1928,10,16,92
"322",1928,10,17,121
"342",1928,10,18,141
"362",1928,10,19,83
"382",1928,10,20,-99.9
"402",1928,10,21,-99.9
"422",1928,10,22,-99.9
"442",1928,10,23,-99.9
"462",1928,10,24,-99.9
"482",1928,10,25,-99.9
"502",1928,10,26,-99.9
"522",1928,10,27,-99.9
"542",1928,10,28,94
"562",1928,10,29,85
"580",1928,10,30,106
"597",1928,10,31,127
"3",1928,11,1,120
"23",1928,11,2,120
"43",1928,11,3,70
"63",1928,11,4,70
"83",1928,11,5,70
"103",1928,11,6,90
"123",1928,11,7,90
"143",1928,11,8,90
"163",1928,11,9,80
"183",1928,11,10,100
"203",1928,11,11,90
"223",1928,11,12,90
"243",1928,11,13,90
"263",1928,11,14,90
"283",1928,11,15,70
"303",1928,11,16,120
"323",1928,11,17,70
"343",1928,11,18,80
"363",1928,11,19,100
"383",1928,11,20,60
"403",1928,11,21,110
"423",1928,11,22,90
"443",1928,11,23,90
"463",1928,11,24,80
"483",1928,11,25,20
"503",1928,11,26,40
"523",1928,11,27,50
"543",1928,11,28,60
"563",1928,11,29,60
"581",1928,11,30,60
"4",1928,12,1,62
"24",1928,12,2,65
"44",1928,12,3,109
"64",1928,12,4,70
"84",1928,12,5,47
"104",1928,12,6,79
"124",1928,12,7,49
"144",1928,12,8,32
"164",1928,12,9,-3
"184",1928,12,10,5
"204",1928,12,11,30
"224",1928,12,12,32
"244",1928,12,13,25
"264",1928,12,14,45
"284",1928,12,15,75
"304",1928,12,16,54
"324",1928,12,17,40
"344",1928,12,18,55
"364",1928,12,19,53
"384",1928,12,20,39
"404",1928,12,21,50
"424",1928,12,22,26
"444",1928,12,23,20
"464",1928,12,24,19
"484",1928,12,25,38
"504",1928,12,26,59
"524",1928,12,27,63
"544",1928,12,28,75
"564",1928,12,29,38
"582",1928,12,30,52
"598",1928,12,31,85
"5",1929,1,1,36
"25",1929,1,2,56
"45",1929,1,3,38
"65",1929,1,4,18
"85",1929,1,5,28
"105",1929,1,6,37
"125",1929,1,7,21
"145",1929,1,8,45
"165",1929,1,9,21
"185",1929,1,10,4
"205",1929,1,11,12
"225",1929,1,12,-21
"245",1929,1,13,15
"265",1929,1,14,5
"285",1929,1,15,12
"305",1929,1,16,14
"325",1929,1,17,41
"345",1929,1,18,22
"365",1929,1,19,30
"385",1929,1,20,50
"405",1929,1,21,-8
