"","Year","Month","Day","value"
"1",1949,1,1,0
"119",1949,1,2,11
"237",1949,1,3,-78
"355",1949,1,4,-106
"473",1949,1,5,-122
"591",1949,1,6,-128
"709",1949,1,7,-128
"827",1949,1,8,-111
"945",1949,1,9,-122
"1063",1949,1,10,-56
"1181",1949,1,11,-44
"1299",1949,1,12,-56
"1417",1949,1,13,-39
"1535",1949,1,14,-56
"1653",1949,1,15,-106
"1771",1949,1,16,-128
"1889",1949,1,17,-111
"2007",1949,1,18,-83
"2125",1949,1,19,-122
"2243",1949,1,20,-89
"2361",1949,1,21,-28
"2479",1949,1,22,-17
"2597",1949,1,23,-17
"2715",1949,1,24,-61
"2833",1949,1,25,-33
"2951",1949,1,26,-67
"3069",1949,1,27,-78
"3187",1949,1,28,-50
"3305",1949,1,29,-17
"3416",1949,1,30,0
"3524",1949,1,31,-11
"2",1949,2,1,-11
"120",1949,2,2,-11
"238",1949,2,3,-11
"356",1949,2,4,-39
"474",1949,2,5,-67
"592",1949,2,6,-72
"710",1949,2,7,-94
"828",1949,2,8,-72
"946",1949,2,9,-39
"1064",1949,2,10,-39
"1182",1949,2,11,-22
"1300",1949,2,12,-6
"1418",1949,2,13,-11
"1536",1949,2,14,-67
"1654",1949,2,15,-100
"1772",1949,2,16,-89
"1890",1949,2,17,-39
"2008",1949,2,18,-39
"2126",1949,2,19,-33
"2244",1949,2,20,0
"2362",1949,2,21,-17
"2480",1949,2,22,-6
"2598",1949,2,23,-11
"2716",1949,2,24,17
"2834",1949,2,25,39
"2952",1949,2,26,22
"3070",1949,2,27,-6
"3188",1949,2,28,-33
"3",1949,3,1,-50
"121",1949,3,2,-22
"239",1949,3,3,-61
"357",1949,3,4,-22
"475",1949,3,5,-17
"593",1949,3,6,-44
"711",1949,3,7,-11
"829",1949,3,8,-33
"947",1949,3,9,6
"1065",1949,3,10,-6
"1183",1949,3,11,-39
"1301",1949,3,12,-6
"1419",1949,3,13,17
"1537",1949,3,14,-11
"1655",1949,3,15,6
"1773",1949,3,16,-6
"1891",1949,3,17,33
"2009",1949,3,18,-11
"2127",1949,3,19,-33
"2245",1949,3,20,-11
"2363",1949,3,21,-17
"2481",1949,3,22,-28
"2599",1949,3,23,-28
"2717",1949,3,24,-33
"2835",1949,3,25,-17
"2953",1949,3,26,-22
"3071",1949,3,27,-11
"3189",1949,3,28,-6
"3306",1949,3,29,44
"3417",1949,3,30,11
"3525",1949,3,31,50
"4",1949,4,1,39
"122",1949,4,2,44
"240",1949,4,3,44
"358",1949,4,4,17
"476",1949,4,5,33
"594",1949,4,6,17
"712",1949,4,7,11
"830",1949,4,8,11
"948",1949,4,9,61
"1066",1949,4,10,22
"1184",1949,4,11,11
"1302",1949,4,12,28
"1420",1949,4,13,28
"1538",1949,4,14,22
"1656",1949,4,15,33
"1774",1949,4,16,17
"1892",1949,4,17,44
"2010",1949,4,18,56
"2128",1949,4,19,50
"2246",1949,4,20,78
"2364",1949,4,21,78
"2482",1949,4,22,56
"2600",1949,4,23,100
"2718",1949,4,24,78
"2836",1949,4,25,67
"2954",1949,4,26,100
"3072",1949,4,27,111
"3190",1949,4,28,89
"3307",1949,4,29,61
"3418",1949,4,30,100
"5",1949,5,1,89
"123",1949,5,2,89
"241",1949,5,3,78
"359",1949,5,4,72
"477",1949,5,5,111
"595",1949,5,6,111
"713",1949,5,7,67
"831",1949,5,8,89
"949",1949,5,9,111
"1067",1949,5,10,122
"1185",1949,5,11,161
"1303",1949,5,12,128
"1421",1949,5,13,89
"1539",1949,5,14,78
"1657",1949,5,15,72
"1775",1949,5,16,111
"1893",1949,5,17,122
"2011",1949,5,18,144
"2129",1949,5,19,156
"2247",1949,5,20,150
"2365",1949,5,21,144
"2483",1949,5,22,144
"2601",1949,5,23,133
"2719",1949,5,24,117
"2837",1949,5,25,117
"2955",1949,5,26,117
"3073",1949,5,27,111
"3191",1949,5,28,139
"3308",1949,5,29,161
"3419",1949,5,30,139
"3526",1949,5,31,167
"6",1949,6,1,144
"124",1949,6,2,183
"242",1949,6,3,178
"360",1949,6,4,172
"478",1949,6,5,172
"596",1949,6,6,167
"714",1949,6,7,128
"832",1949,6,8,128
"950",1949,6,9,133
"1068",1949,6,10,128
"1186",1949,6,11,117
"1304",1949,6,12,161
"1422",1949,6,13,172
"1540",1949,6,14,161
"1658",1949,6,15,167
"1776",1949,6,16,139
"1894",1949,6,17,161
"2012",1949,6,18,178
"2130",1949,6,19,178
"2248",1949,6,20,161
"2366",1949,6,21,161
"2484",1949,6,22,167
"2602",1949,6,23,139
"2720",1949,6,24,156
"2838",1949,6,25,167
"2956",1949,6,26,183
"3074",1949,6,27,156
"3192",1949,6,28,167
"3309",1949,6,29,183
"3420",1949,6,30,172
"7",1949,7,1,172
"125",1949,7,2,189
"243",1949,7,3,200
"361",1949,7,4,211
"479",1949,7,5,222
"597",1949,7,6,178
"715",1949,7,7,189
"833",1949,7,8,183
"951",1949,7,9,183
"1069",1949,7,10,178
"1187",1949,7,11,194
"1305",1949,7,12,200
"1423",1949,7,13,206
"1541",1949,7,14,200
"1659",1949,7,15,206
"1777",1949,7,16,222
"1895",1949,7,17,222
"2013",1949,7,18,239
"2131",1949,7,19,222
"2249",1949,7,20,222
"2367",1949,7,21,222
"2485",1949,7,22,239
"2603",1949,7,23,239
"2721",1949,7,24,222
"2839",1949,7,25,239
"2957",1949,7,26,244
"3075",1949,7,27,228
"3193",1949,7,28,222
"3310",1949,7,29,222
"3421",1949,7,30,244
"3527",1949,7,31,222
"8",1950,9,1,-99.9
"126",1950,9,2,-99.9
"244",1950,9,3,-99.9
"362",1950,9,4,-99.9
"480",1950,9,5,-99.9
"598",1950,9,6,-99.9
"716",1950,9,7,-99.9
"834",1950,9,8,-99.9
"952",1950,9,9,-99.9
"1070",1950,9,10,-99.9
"1188",1950,9,11,-99.9
"1306",1950,9,12,-99.9
"1424",1950,9,13,-99.9
"1542",1950,9,14,-99.9
"1660",1950,9,15,-99.9
"1778",1950,9,16,-99.9
"1896",1950,9,17,-99.9
"2014",1950,9,18,-99.9
"2132",1950,9,19,-99.9
"2250",1950,9,20,-99.9
"2368",1950,9,21,-99.9
"2486",1950,9,22,100
"2604",1950,9,23,106
"2722",1950,9,24,111
