"","Year","Month","Day","value"
"1",1910,1,1,40
"963",1910,1,2,30
"1925",1910,1,3,10
"2887",1910,1,4,40
"3849",1910,1,5,-99.9
"4811",1910,1,6,40
"5773",1910,1,7,30
"6735",1910,1,8,40
"7697",1910,1,9,50
"8659",1910,1,10,10
"9621",1910,1,11,-10
"10583",1910,1,12,0
"11545",1910,1,13,40
"12507",1910,1,14,40
"13469",1910,1,15,10
"14431",1910,1,16,20
"15393",1910,1,17,40
"16355",1910,1,18,20
"17317",1910,1,19,20
"18279",1910,1,20,0
"19241",1910,1,21,40
"20203",1910,1,22,80
"21165",1910,1,23,50
"22127",1910,1,24,40
"23089",1910,1,25,50
"24051",1910,1,26,50
"25013",1910,1,27,20
"25975",1910,1,28,30
"26937",1910,1,29,50
"27836",1910,1,30,50
"28715",1910,1,31,10
"2",1910,2,1,-10
"964",1910,2,2,20
"1926",1910,2,3,40
"2888",1910,2,4,60
"3850",1910,2,5,80
"4812",1910,2,6,40
"5774",1910,2,7,40
"6736",1910,2,8,50
"7698",1910,2,9,60
"8660",1910,2,10,10
"9622",1910,2,11,10
"10584",1910,2,12,30
"11546",1910,2,13,0
"12508",1910,2,14,30
"13470",1910,2,15,40
"14432",1910,2,16,50
"15394",1910,2,17,30
"16356",1910,2,18,100
"17318",1910,2,19,70
"18280",1910,2,20,60
"19242",1910,2,21,20
"20204",1910,2,22,40
"21166",1910,2,23,40
"22128",1910,2,24,20
"23090",1910,2,25,0
"24052",1910,2,26,50
"25014",1910,2,27,70
"25976",1910,2,28,10
"3",1910,3,1,40
"965",1910,3,2,30
"1927",1910,3,3,40
"2889",1910,3,4,50
"3851",1910,3,5,60
"4813",1910,3,6,30
"5775",1910,3,7,20
"6737",1910,3,8,40
"7699",1910,3,9,50
"8661",1910,3,10,90
"9623",1910,3,11,110
"10585",1910,3,12,60
"11547",1910,3,13,40
"12509",1910,3,14,10
"13471",1910,3,15,10
"14433",1910,3,16,30
"15395",1910,3,17,50
"16357",1910,3,18,60
"17319",1910,3,19,40
"18281",1910,3,20,40
"19243",1910,3,21,0
"20205",1910,3,22,10
"21167",1910,3,23,10
"22129",1910,3,24,30
"23091",1910,3,25,50
"24053",1910,3,26,80
"25015",1910,3,27,50
"25977",1910,3,28,70
"26938",1910,3,29,20
"27837",1910,3,30,50
"28716",1910,3,31,70
"4",1910,4,1,80
"966",1910,4,2,-10
"1928",1910,4,3,0
"2890",1910,4,4,30
"3852",1910,4,5,50
"4814",1910,4,6,20
"5776",1910,4,7,50
"6738",1910,4,8,30
"7700",1910,4,9,50
"8662",1910,4,10,70
"9624",1910,4,11,90
"10586",1910,4,12,100
"11548",1910,4,13,180
"12510",1910,4,14,110
"13472",1910,4,15,90
"14434",1910,4,16,80
"15396",1910,4,17,60
"16358",1910,4,18,80
"17320",1910,4,19,80
"18282",1910,4,20,80
"19244",1910,4,21,90
"20206",1910,4,22,90
"21168",1910,4,23,100
"22130",1910,4,24,120
"23092",1910,4,25,100
"24054",1910,4,26,100
"25016",1910,4,27,100
"25978",1910,4,28,90
"26939",1910,4,29,80
"27838",1910,4,30,80
"5",1910,5,1,80
"967",1910,5,2,60
"1929",1910,5,3,60
"2891",1910,5,4,90
"3853",1910,5,5,100
"4815",1910,5,6,90
"5777",1910,5,7,100
"6739",1910,5,8,110
"7701",1910,5,9,120
"8663",1910,5,10,110
"9625",1910,5,11,40
"10587",1910,5,12,100
"11549",1910,5,13,90
