"","Year","Month","Day","value"
"1",1951,1,1,-30
"758",1951,1,2,8
"1515",1951,1,3,-9
"2272",1951,1,4,-20
"3029",1951,1,5,-20
"3786",1951,1,6,-31
"4543",1951,1,7,18
"5300",1951,1,8,-7
"6057",1951,1,9,-22
"6814",1951,1,10,49
"7571",1951,1,11,20
"8328",1951,1,12,-14
"9085",1951,1,13,-35
"9842",1951,1,14,-43
"10599",1951,1,15,-54
"11356",1951,1,16,-67
"12113",1951,1,17,-41
"12870",1951,1,18,-36
"13627",1951,1,19,8
"14384",1951,1,20,8
"15141",1951,1,21,-43
"15898",1951,1,22,-44
"16655",1951,1,23,-77
"17412",1951,1,24,-5
"18169",1951,1,25,-2
"18926",1951,1,26,8
"19683",1951,1,27,-1
"20440",1951,1,28,-33
"21197",1951,1,29,-52
"21908",1951,1,30,-40
"22603",1951,1,31,-40
"2",1951,2,1,-22
"759",1951,2,2,-48
"1516",1951,2,3,-16
"2273",1951,2,4,-39
"3030",1951,2,5,-23
"3787",1951,2,6,-44
"4544",1951,2,7,-17
"5301",1951,2,8,-43
"6058",1951,2,9,3
"6815",1951,2,10,11
"7572",1951,2,11,-17
"8329",1951,2,12,-32
"9086",1951,2,13,-15
"9843",1951,2,14,-25
"10600",1951,2,15,10
"11357",1951,2,16,-17
"12114",1951,2,17,-15
"12871",1951,2,18,-57
"13628",1951,2,19,-11
"14385",1951,2,20,-19
"15142",1951,2,21,-51
"15899",1951,2,22,64
"16656",1951,2,23,38
"17413",1951,2,24,58
"18170",1951,2,25,45
"18927",1951,2,26,35
"19684",1951,2,27,32
"20441",1951,2,28,72
"3",1951,3,1,39
"760",1951,3,2,-24
"1517",1951,3,3,-30
"2274",1951,3,4,-60
"3031",1951,3,5,-44
"3788",1951,3,6,4
"4545",1951,3,7,25
"5302",1951,3,8,-9
"6059",1951,3,9,-34
"6816",1951,3,10,65
"7573",1951,3,11,10
"8330",1951,3,12,-1
"9087",1951,3,13,-5
"9844",1951,3,14,-32
"10601",1951,3,15,4
"11358",1951,3,16,-1
"12115",1951,3,17,35
"12872",1951,3,18,32
"13629",1951,3,19,30
"14386",1951,3,20,-7
"15143",1951,3,21,-17
"15900",1951,3,22,1
"16657",1951,3,23,-15
"17414",1951,3,24,-47
"18171",1951,3,25,-10
"18928",1951,3,26,77
"19685",1951,3,27,45
"20442",1951,3,28,68
"21198",1951,3,29,28
"21909",1951,3,30,6
"22604",1951,3,31,-20
"4",1951,4,1,66
"761",1951,4,2,105
"1518",1951,4,3,93
"2275",1951,4,4,70
"3032",1951,4,5,32
"3789",1951,4,6,73
"4546",1951,4,7,99
"5303",1951,4,8,76
"6060",1951,4,9,56
"6817",1951,4,10,13
"7574",1951,4,11,60
"8331",1951,4,12,44
"9088",1951,4,13,7
"9845",1951,4,14,29
"10602",1951,4,15,80
"11359",1951,4,16,63
"12116",1951,4,17,57
"12873",1951,4,18,15
"13630",1951,4,19,82
"14387",1951,4,20,128
"15144",1951,4,21,87
"15901",1951,4,22,33
"16658",1951,4,23,44
"17415",1951,4,24,10
"18172",1951,4,25,17
"18929",1951,4,26,-2
"19686",1951,4,27,30
"20443",1951,4,28,144
"21199",1951,4,29,125
"21910",1951,4,30,83
"5",1951,5,1,57
"762",1951,5,2,37
"1519",1951,5,3,46
"2276",1951,5,4,68
"3033",1951,5,5,96
"3790",1951,5,6,53
"4547",1951,5,7,58
"5304",1951,5,8,150
"6061",1951,5,9,114
"6818",1951,5,10,85
"7575",1951,5,11,79
"8332",1951,5,12,101
"9089",1951,5,13,112
"9846",1951,5,14,134
"10603",1951,5,15,144
"11360",1951,5,16,157
"12117",1951,5,17,134
"12874",1951,5,18,95
"13631",1951,5,19,67
"14388",1951,5,20,82
"15145",1951,5,21,47
"15902",1951,5,22,121
"16659",1951,5,23,92
"17416",1951,5,24,115
"18173",1951,5,25,118
"18930",1951,5,26,166
"19687",1951,5,27,169
"20444",1951,5,28,135
"21200",1951,5,29,104
"21911",1951,5,30,128
"22605",1951,5,31,177
"6",1951,6,1,143
"763",1951,6,2,137
"1520",1951,6,3,150
"2277",1951,6,4,124
"3034",1951,6,5,98
"3791",1951,6,6,130
"4548",1951,6,7,148
"5305",1951,6,8,142
"6062",1951,6,9,140
"6819",1951,6,10,97
"7576",1951,6,11,122
"8333",1951,6,12,128
