"","Year","Month","Day","value"
"1",1946,1,1,244
"27",1946,1,2,250
"53",1946,1,3,256
"79",1946,1,4,250
"105",1946,1,5,250
"131",1946,1,6,261
"157",1946,1,7,261
"183",1946,1,8,267
"209",1946,1,9,267
"235",1946,1,10,250
"261",1946,1,11,267
"287",1946,1,12,244
"313",1946,1,13,250
"339",1946,1,14,267
"365",1946,1,15,261
"391",1946,1,16,256
"417",1946,1,17,267
"443",1946,1,18,267
"469",1946,1,19,256
"495",1946,1,20,250
"521",1946,1,21,272
"547",1946,1,22,267
"573",1946,1,23,256
"599",1946,1,24,256
"625",1946,1,25,256
"651",1946,1,26,244
"677",1946,1,27,267
"703",1946,1,28,256
"729",1946,1,29,261
"752",1946,1,30,272
"775",1946,1,31,250
"2",1946,2,1,267
"28",1946,2,2,267
"54",1946,2,3,267
"80",1946,2,4,267
"106",1946,2,5,-99.9
"132",1946,2,6,267
"158",1946,2,7,256
"184",1946,2,8,256
"210",1946,2,9,267
"236",1946,2,10,233
"262",1946,2,11,267
"288",1946,2,12,244
"314",1946,2,13,267
"340",1946,2,14,267
"366",1946,2,15,267
"392",1946,2,16,261
"418",1946,2,17,272
"444",1946,2,18,256
"470",1946,2,19,267
"496",1946,2,20,256
"522",1946,2,21,256
"548",1946,2,22,256
"574",1946,2,23,239
"600",1946,2,24,261
"626",1946,2,25,267
"652",1946,2,26,239
"678",1946,2,27,256
"704",1946,2,28,239
"3",1946,3,1,256
"29",1946,3,2,256
"55",1946,3,3,250
"81",1946,3,4,261
"107",1946,3,5,256
"133",1946,3,6,256
"159",1946,3,7,239
"185",1946,3,8,256
"211",1946,3,9,261
"237",1946,3,10,233
"263",1946,3,11,244
"289",1946,3,12,239
"315",1946,3,13,261
"341",1946,3,14,261
"367",1946,3,15,256
"393",1946,3,16,256
"419",1946,3,17,256
"445",1946,3,18,244
"471",1946,3,19,261
"497",1946,3,20,267
"523",1946,3,21,267
"549",1946,3,22,244
"575",1946,3,23,256
"601",1946,3,24,256
"627",1946,3,25,256
"653",1946,3,26,256
"679",1946,3,27,261
"705",1946,3,28,267
"730",1946,3,29,239
"753",1946,3,30,256
"776",1946,3,31,250
"4",1946,4,1,244
"30",1946,4,2,244
"56",1946,4,3,256
"82",1946,4,4,256
"108",1946,4,5,256
"134",1946,4,6,244
"160",1946,4,7,267
"186",1946,4,8,261
"212",1946,4,9,267
"238",1946,4,10,261
"264",1946,4,11,267
"290",1946,4,12,256
"316",1946,4,13,239
"342",1946,4,14,239
"368",1946,4,15,244
"394",1946,4,16,239
"420",1946,4,17,233
"446",1946,4,18,256
"472",1946,4,19,272
"498",1946,4,20,228
"524",1946,4,21,233
"550",1946,4,22,233
"576",1946,4,23,233
"602",1946,4,24,250
"628",1946,4,25,244
"654",1946,4,26,239
"680",1946,4,27,250
"706",1946,4,28,250
"731",1946,4,29,244
"754",1946,4,30,256
"5",1946,5,1,244
"31",1946,5,2,256
"57",1946,5,3,233
"83",1946,5,4,250
"109",1946,5,5,239
"135",1946,5,6,244
"161",1946,5,7,233
"187",1946,5,8,244
"213",1946,5,9,244
"239",1946,5,10,250
"265",1946,5,11,233
"291",1946,5,12,250
"317",1946,5,13,233
"343",1946,5,14,256
"369",1946,5,15,256
"395",1946,5,16,233
"421",1946,5,17,228
"447",1946,5,18,267
"473",1946,5,19,239
"499",1946,5,20,256
"525",1946,5,21,250
"551",1946,5,22,244
"577",1946,5,23,239
"603",1946,5,24,244
"629",1946,5,25,261
"655",1946,5,26,267
"681",1946,5,27,239
"707",1946,5,28,250
"732",1946,5,29,233
"755",1946,5,30,233
"777",1946,5,31,233
"6",1949,8,1,233
"32",1949,8,2,239
"58",1949,8,3,239
"84",1949,8,4,261
"110",1949,8,5,250
"136",1949,8,6,239
"162",1949,8,7,239
"188",1949,8,8,233
"214",1949,8,9,233
"240",1949,8,10,233
"266",1949,8,11,256
"292",1949,8,12,256
"318",1949,8,13,256
"344",1949,8,14,250
"370",1949,8,15,250
"396",1949,8,16,233
"422",1949,8,17,233
"448",1949,8,18,233
"474",1949,8,19,244
"500",1949,8,20,233
"526",1949,8,21,-99.9
"552",1949,8,22,244
"578",1949,8,23,233
"604",1949,8,24,239
"630",1949,8,25,-99.9
"656",1949,8,26,-99.9
"682",1949,8,27,-99.9
"708",1949,8,28,233
"733",1949,8,29,-99.9
"756",1949,8,30,256
"778",1949,8,31,-99.9
"7",1949,9,1,239
"33",1949,9,2,-99.9
"59",1949,9,3,250
"85",1949,9,4,239
"111",1949,9,5,233
"137",1949,9,6,233
"163",1949,9,7,233
"189",1949,9,8,250
"215",1949,9,9,-99.9
"241",1949,9,10,-99.9
"267",1949,9,11,244
"293",1949,9,12,211
"319",1949,9,13,-99.9
"345",1949,9,14,244
"371",1949,9,15,-99.9
"397",1949,9,16,244
"423",1949,9,17,250
"449",1949,9,18,239
"475",1949,9,19,222
"501",1949,9,20,228
"527",1949,9,21,233
"553",1949,9,22,-99.9
"579",1949,9,23,233
"605",1949,9,24,239
"631",1949,9,25,233
"657",1949,9,26,244
"683",1949,9,27,244
"709",1949,9,28,217
"734",1949,9,29,222
"757",1949,9,30,-99.9
"8",1949,10,1,239
"34",1949,10,2,256
"60",1949,10,3,233
"86",1949,10,4,244
"112",1949,10,5,244
"138",1949,10,6,233
"164",1949,10,7,228
"190",1949,10,8,228
"216",1949,10,9,244
"242",1949,10,10,228
"268",1949,10,11,228
"294",1949,10,12,239
"320",1949,10,13,267
"346",1949,10,14,256
"372",1949,10,15,228
"398",1949,10,16,233
"424",1949,10,17,239
"450",1949,10,18,233
"476",1949,10,19,233
"502",1949,10,20,233
"528",1949,10,21,228
"554",1949,10,22,239
"580",1949,10,23,233
"606",1949,10,24,239
"632",1949,10,25,233
"658",1949,10,26,239
"684",1949,10,27,261
"710",1949,10,28,244
"735",1949,10,29,244
"758",1949,10,30,256
"779",1949,10,31,233
"9",1949,11,1,239
"35",1949,11,2,250
"61",1949,11,3,233
"87",1949,11,4,239
"113",1949,11,5,239
"139",1949,11,6,233
"165",1949,11,7,228
"191",1949,11,8,250
"217",1949,11,9,250
"243",1949,11,10,239
"269",1949,11,11,250
"295",1949,11,12,256
"321",1949,11,13,244
"347",1949,11,14,244
"373",1949,11,15,228
"399",1949,11,16,256
