"","Year","Month","Day","value"
"1",1944,1,1,134
"883",1944,1,2,57
"1765",1944,1,3,91
"2647",1944,1,4,123
"3529",1944,1,5,122
"4411",1944,1,6,121
"5293",1944,1,7,163
"6175",1944,1,8,154
"7057",1944,1,9,168
"7939",1944,1,10,87
"8821",1944,1,11,97
"9703",1944,1,12,145
"10585",1944,1,13,122
"11467",1944,1,14,91
"12349",1944,1,15,106
"13231",1944,1,16,95
"14113",1944,1,17,149
"14995",1944,1,18,166
"15877",1944,1,19,132
"16759",1944,1,20,133
"17641",1944,1,21,142
"18523",1944,1,22,132
"19405",1944,1,23,114
"20287",1944,1,24,127
"21169",1944,1,25,142
"22051",1944,1,26,127
"22933",1944,1,27,98
"23815",1944,1,28,94
"24697",1944,1,29,92
"25524",1944,1,30,157
"26332",1944,1,31,81
"2",1944,2,1,138
"884",1944,2,2,169
"1766",1944,2,3,138
"2648",1944,2,4,129
"3530",1944,2,5,83
"4412",1944,2,6,106
"5294",1944,2,7,60
"6176",1944,2,8,152
"7058",1944,2,9,164
"7940",1944,2,10,139
"8822",1944,2,11,139
"9704",1944,2,12,127
"10586",1944,2,13,128
"11468",1944,2,14,108
"12350",1944,2,15,92
"13232",1944,2,16,108
"14114",1944,2,17,104
"14996",1944,2,18,142
"15878",1944,2,19,150
"16760",1944,2,20,157
"17642",1944,2,21,170
"18524",1944,2,22,129
"19406",1944,2,23,127
"20288",1944,2,24,145
"21170",1944,2,25,114
"22052",1944,2,26,124
"22934",1944,2,27,147
"23816",1944,2,28,118
"24698",1944,2,29,118
"3",1944,3,1,158
"885",1944,3,2,119
"1767",1944,3,3,131
"2649",1944,3,4,132
"3531",1944,3,5,163
"4413",1944,3,6,153
"5295",1944,3,7,162
"6177",1944,3,8,141
"7059",1944,3,9,137
"7941",1944,3,10,121
"8823",1944,3,11,167
"9705",1944,3,12,158
"10587",1944,3,13,166
"11469",1944,3,14,148
"12351",1944,3,15,113
"13233",1944,3,16,137
"14115",1944,3,17,139
"14997",1944,3,18,95
"15879",1944,3,19,72
"16761",1944,3,20,73
"17643",1944,3,21,103
"18525",1944,3,22,127
"19407",1944,3,23,139
"20289",1944,3,24,140
"21171",1944,3,25,72
"22053",1944,3,26,132
"22935",1944,3,27,128
"23817",1944,3,28,76
"24699",1944,3,29,73
"25525",1944,3,30,102
"26333",1944,3,31,72
"4",1944,4,1,68
"886",1944,4,2,95
"1768",1944,4,3,141
"2650",1944,4,4,126
"3532",1944,4,5,154
"4414",1944,4,6,119
"5296",1944,4,7,114
"6178",1944,4,8,129
"7060",1944,4,9,90
"7942",1944,4,10,84
"8824",1944,4,11,141
"9706",1944,4,12,117
"10588",1944,4,13,97
"11470",1944,4,14,114
"12352",1944,4,15,112
"13234",1944,4,16,127
"14116",1944,4,17,134
"14998",1944,4,18,109
"15880",1944,4,19,139
"16762",1944,4,20,117
"17644",1944,4,21,125
"18526",1944,4,22,107
"19408",1944,4,23,92
"20290",1944,4,24,143
"21172",1944,4,25,101
"22054",1944,4,26,112
"22936",1944,4,27,119
"23818",1944,4,28,128
"24700",1944,4,29,105
"25526",1944,4,30,73
"5",1944,5,1,41
"887",1944,5,2,48
"1769",1944,5,3,40
"2651",1944,5,4,28
"3533",1944,5,5,75
"4415",1944,5,6,124
"5297",1944,5,7,132
"6179",1944,5,8,82
"7061",1944,5,9,72
"7943",1944,5,10,86
"8825",1944,5,11,72
"9707",1944,5,12,87
"10589",1944,5,13,46
"11471",1944,5,14,73
"12353",1944,5,15,84
"13235",1944,5,16,43
"14117",1944,5,17,69
"14999",1944,5,18,70
"15881",1944,5,19,72
"16763",1944,5,20,36
"17645",1944,5,21,72
"18527",1944,5,22,21
"19409",1944,5,23,34
"20291",1944,5,24,47
"21173",1944,5,25,84
"22055",1944,5,26,101
"22937",1944,5,27,101
"23819",1944,5,28,98
"24701",1944,5,29,57
"25527",1944,5,30,33
"26334",1944,5,31,57
"6",1944,6,1,53
"888",1944,6,2,115
"1770",1944,6,3,117
"2652",1944,6,4,78
"3534",1944,6,5,47
"4416",1944,6,6,36
"5298",1944,6,7,24
"6180",1944,6,8,75
"7062",1944,6,9,39
"7944",1944,6,10,7
"8826",1944,6,11,50
"9708",1944,6,12,79
"10590",1944,6,13,34
"11472",1944,6,14,40
"12354",1944,6,15,77
"13236",1944,6,16,45
"14118",1944,6,17,92
"15000",1944,6,18,87
"15882",1944,6,19,101
"16764",1944,6,20,113
"17646",1944,6,21,71
"18528",1944,6,22,58
"19410",1944,6,23,25
"20292",1944,6,24,7
"21174",1944,6,25,27
"22056",1944,6,26,96
"22938",1944,6,27,33
"23820",1944,6,28,52
"24702",1944,6,29,1
"25528",1944,6,30,51
"7",1944,7,1,-17
"889",1944,7,2,12
"1771",1944,7,3,21
"2653",1944,7,4,56
"3535",1944,7,5,22
"4417",1944,7,6,13
"5299",1944,7,7,61
"6181",1944,7,8,37
"7063",1944,7,9,45
"7945",1944,7,10,80
"8827",1944,7,11,23
"9709",1944,7,12,31
"10591",1944,7,13,83
"11473",1944,7,14,114
"12355",1944,7,15,93
"13237",1944,7,16,91
"14119",1944,7,17,85
"15001",1944,7,18,84
"15883",1944,7,19,61
"16765",1944,7,20,78
"17647",1944,7,21,59
"18529",1944,7,22,66
"19411",1944,7,23,50
"20293",1944,7,24,-5
"21175",1944,7,25,0
"22057",1944,7,26,41
"22939",1944,7,27,62
"23821",1944,7,28,71
"24703",1944,7,29,103
"25529",1944,7,30,119
"26335",1944,7,31,104
"8",1944,8,1,88
"890",1944,8,2,100
"1772",1944,8,3,79
"2654",1944,8,4,29
"3536",1944,8,5,51
"4418",1944,8,6,26
"5300",1944,8,7,35
"6182",1944,8,8,48
"7064",1944,8,9,59
"7946",1944,8,10,99
"8828",1944,8,11,45
"9710",1944,8,12,33
"10592",1944,8,13,47
"11474",1944,8,14,19
"12356",1944,8,15,31
"13238",1944,8,16,66
"14120",1944,8,17,78
"15002",1944,8,18,109
"15884",1944,8,19,83
"16766",1944,8,20,63
"17648",1944,8,21,67
"18530",1944,8,22,4
"19412",1944,8,23,69
"20294",1944,8,24,78
"21176",1944,8,25,35
"22058",1944,8,26,58
"22940",1944,8,27,107
"23822",1944,8,28,116
"24704",1944,8,29,104
"25530",1944,8,30,102
"26336",1944,8,31,94
"9",1944,9,1,91
"891",1944,9,2,70
"1773",1944,9,3,84
"2655",1944,9,4,72
"3537",1944,9,5,23
"4419",1944,9,6,46
"5301",1944,9,7,68
"6183",1944,9,8,120
"7065",1944,9,9,121
"7947",1944,9,10,99
"8829",1944,9,11,76
"9711",1944,9,12,54
