"","Year","Month","Day","value"
"1",2011,7,1,-99.9
"72",2011,7,2,-99.9
"143",2011,7,3,-99.9
"214",2011,7,4,219
"285",2011,7,5,-99.9
"356",2011,7,6,-99.9
"427",2011,7,7,-99.9
"498",2011,7,8,-99.9
"569",2011,7,9,-99.9
"640",2011,7,10,-99.9
"711",2011,7,11,-99.9
"782",2011,7,12,-99.9
"853",2011,7,13,-99.9
"924",2011,7,14,-99.9
"995",2011,7,15,-99.9
"1066",2011,7,16,220
"1137",2011,7,17,-99.9
"1208",2011,7,18,-99.9
"1279",2011,7,19,-99.9
"1350",2011,7,20,230
"1421",2011,7,21,223
"1492",2011,7,22,-99.9
"1563",2011,7,23,218
"1634",2011,7,24,219
"1705",2011,7,25,219
"1776",2011,7,26,219
"1847",2011,7,27,218
"1918",2011,7,28,211
"1989",2011,7,29,220
"2056",2011,7,30,223
"2121",2011,7,31,204
"2",2011,8,1,217
"73",2011,8,2,200
"144",2011,8,3,205
"215",2011,8,4,214
"286",2011,8,5,205
"357",2011,8,6,-99.9
"428",2011,8,7,200
"499",2011,8,8,196
"570",2011,8,9,209
"641",2011,8,10,-99.9
"712",2011,8,11,205
"783",2011,8,12,191
"854",2011,8,13,199
"925",2011,8,14,194
"996",2011,8,15,203
"1067",2011,8,16,185
"1138",2011,8,17,180
"1209",2011,8,18,208
"1280",2011,8,19,205
"1351",2011,8,20,208
"1422",2011,8,21,205
"1493",2011,8,22,206
"1564",2011,8,23,212
"1635",2011,8,24,204
"1706",2011,8,25,-99.9
"1777",2011,8,26,-99.9
"1848",2011,8,27,-99.9
"1919",2011,8,28,-99.9
"1990",2011,8,29,-99.9
"2057",2011,8,30,-99.9
"2122",2011,8,31,-99.9
"3",2011,9,1,-99.9
"74",2011,9,2,-99.9
"145",2011,9,3,-99.9
"216",2011,9,4,-99.9
"287",2011,9,5,-99.9
"358",2011,9,6,-99.9
"429",2011,9,7,-99.9
"500",2011,9,8,-99.9
"571",2011,9,9,-99.9
"642",2011,9,10,194
"713",2011,9,11,180
"784",2011,9,12,210
"855",2011,9,13,209
"926",2011,9,14,200
"997",2011,9,15,207
"1068",2011,9,16,204
"1139",2011,9,17,205
"1210",2011,9,18,205
"1281",2011,9,19,216
"1352",2011,9,20,213
"1423",2011,9,21,-99.9
"1494",2011,9,22,210
"1565",2011,9,23,214
"1636",2011,9,24,219
"1707",2011,9,25,204
"1778",2011,9,26,208
"1849",2011,9,27,212
"1920",2011,9,28,222
"1991",2011,9,29,209
"2058",2011,9,30,206
"4",2011,10,1,205
"75",2011,10,2,203
"146",2011,10,3,210
"217",2011,10,4,213
"288",2011,10,5,224
"359",2011,10,6,202
"430",2011,10,7,200
"501",2011,10,8,195
"572",2011,10,9,201
"643",2011,10,10,208
"714",2011,10,11,213
"785",2011,10,12,202
"856",2011,10,13,200
"927",2011,10,14,-99.9
"998",2011,10,15,-99.9
"1069",2011,10,16,-99.9
"1140",2011,10,17,201
"1211",2011,10,18,193
"1282",2011,10,19,180
"1353",2011,10,20,-99.9
"1424",2011,10,21,213
"1495",2011,10,22,203
"1566",2011,10,23,208
"1637",2011,10,24,214
"1708",2011,10,25,210
"1779",2011,10,26,209
"1850",2011,10,27,205
"1921",2011,10,28,-99.9
"1992",2011,10,29,210
"2059",2011,10,30,214
"2123",2011,10,31,216
"5",2011,11,1,213
"76",2011,11,2,214
"147",2011,11,3,216
"218",2011,11,4,215
"289",2011,11,5,-99.9
"360",2011,11,6,-99.9
"431",2011,11,7,-99.9
"502",2011,11,8,-99.9
"573",2011,11,9,213
"644",2011,11,10,211
"715",2011,11,11,210
"786",2011,11,12,220
"857",2011,11,13,-99.9
"928",2011,11,14,199
"999",2011,11,15,-99.9
"1070",2011,11,16,209
"1141",2011,11,17,-99.9
"1212",2011,11,18,-99.9
"1283",2011,11,19,204
"1354",2011,11,20,216
"1425",2011,11,21,-99.9
"1496",2011,11,22,184
"1567",2011,11,23,-99.9
"1638",2011,11,24,-99.9
"1709",2011,11,25,-99.9
"1780",2011,11,26,-99.9
"1851",2011,11,27,205
"1922",2011,11,28,214
"1993",2011,11,29,224
"2060",2011,11,30,204
"6",2011,12,1,-99.9
"77",2011,12,2,214
"148",2011,12,3,208
"219",2011,12,4,218
"290",2011,12,5,220
