"","Year","Month","Day","value"
"1",1968,1,1,240
"402",1968,1,2,239
"803",1968,1,3,231
"1204",1968,1,4,249
"1605",1968,1,5,243
"2006",1968,1,6,243
"2407",1968,1,7,241
"2808",1968,1,8,237
"3209",1968,1,9,256
"3610",1968,1,10,243
"4011",1968,1,11,247
"4412",1968,1,12,252
"4813",1968,1,13,237
"5214",1968,1,14,246
"5615",1968,1,15,245
"6016",1968,1,16,242
"6417",1968,1,17,257
"6818",1968,1,18,244
"7219",1968,1,19,243
"7620",1968,1,20,233
"8021",1968,1,21,253
"8422",1968,1,22,251
"8823",1968,1,23,248
"9224",1968,1,24,241
"9625",1968,1,25,246
"10026",1968,1,26,241
"10427",1968,1,27,224
"10828",1968,1,28,237
"11229",1968,1,29,240
"11604",1968,1,30,237
"11970",1968,1,31,240
"2",1968,2,1,232
"403",1968,2,2,228
"804",1968,2,3,244
"1205",1968,2,4,236
"1606",1968,2,5,239
"2007",1968,2,6,233
"2408",1968,2,7,236
"2809",1968,2,8,233
"3210",1968,2,9,233
"3611",1968,2,10,243
"4012",1968,2,11,236
"4413",1968,2,12,235
"4814",1968,2,13,243
"5215",1968,2,14,223
"5616",1968,2,15,246
"6017",1968,2,16,242
"6418",1968,2,17,243
"6819",1968,2,18,238
"7220",1968,2,19,245
"7621",1968,2,20,258
"8022",1968,2,21,264
"8423",1968,2,22,217
"8824",1968,2,23,244
"9225",1968,2,24,237
"9626",1968,2,25,239
"10027",1968,2,26,225
"10428",1968,2,27,263
"10829",1968,2,28,233
"11230",1968,2,29,228
"3",1968,3,1,250
"404",1968,3,2,236
"805",1968,3,3,227
"1206",1968,3,4,239
"1607",1968,3,5,237
"2008",1968,3,6,232
"2409",1968,3,7,237
"2810",1968,3,8,242
"3211",1968,3,9,238
"3612",1968,3,10,247
"4013",1968,3,11,228
"4414",1968,3,12,240
"4815",1968,3,13,239
"5216",1968,3,14,245
"5617",1968,3,15,245
"6018",1968,3,16,236
"6419",1968,3,17,253
"6820",1968,3,18,277
"7221",1968,3,19,268
"7622",1968,3,20,273
"8023",1968,3,21,252
"8424",1968,3,22,250
"8825",1968,3,23,255
"9226",1968,3,24,253
"9627",1968,3,25,247
"10028",1968,3,26,250
"10429",1968,3,27,249
"10830",1968,3,28,237
"11231",1968,3,29,241
"11605",1968,3,30,239
"11971",1968,3,31,233
