"","Year","Month","Day","value"
"1",1953,1,1,228
"451",1953,1,2,211
"901",1953,1,3,194
"1351",1953,1,4,183
"1801",1953,1,5,183
"2251",1953,1,6,172
"2701",1953,1,7,178
"3151",1953,1,8,206
"3601",1953,1,9,183
"4051",1953,1,10,211
"4501",1953,1,11,228
"4951",1953,1,12,222
"5401",1953,1,13,211
"5851",1953,1,14,217
"6301",1953,1,15,200
"6751",1953,1,16,194
"7201",1953,1,17,183
"7651",1953,1,18,200
"8101",1953,1,19,211
"8551",1953,1,20,206
"9001",1953,1,21,211
"9451",1953,1,22,200
"9901",1953,1,23,183
"10351",1953,1,24,200
"10801",1953,1,25,194
"11251",1953,1,26,211
"11701",1953,1,27,189
"12151",1953,1,28,194
"12601",1953,1,29,217
"13022",1953,1,30,217
"13435",1953,1,31,217
"2",1953,2,1,217
"452",1953,2,2,211
"902",1953,2,3,206
"1352",1953,2,4,200
"1802",1953,2,5,217
"2252",1953,2,6,222
"2702",1953,2,7,211
"3152",1953,2,8,222
"3602",1953,2,9,217
"4052",1953,2,10,200
"4502",1953,2,11,211
"4952",1953,2,12,217
"5402",1953,2,13,206
"5852",1953,2,14,222
"6302",1953,2,15,217
"6752",1953,2,16,206
"7202",1953,2,17,178
"7652",1953,2,18,217
"8102",1953,2,19,228
"8552",1953,2,20,217
"9002",1953,2,21,200
"9452",1953,2,22,217
"9902",1953,2,23,222
"10352",1953,2,24,206
"10802",1953,2,25,206
"11252",1953,2,26,217
"11702",1953,2,27,233
"12152",1953,2,28,228
"3",1953,3,1,228
"453",1953,3,2,206
"903",1953,3,3,206
"1353",1953,3,4,217
"1803",1953,3,5,206
"2253",1953,3,6,211
"2703",1953,3,7,200
"3153",1953,3,8,206
"3603",1953,3,9,222
"4053",1953,3,10,211
"4503",1953,3,11,222
"4953",1953,3,12,239
"5403",1953,3,13,211
"5853",1953,3,14,194
"6303",1953,3,15,211
"6753",1953,3,16,233
"7203",1953,3,17,239
"7653",1953,3,18,222
"8103",1953,3,19,228
"8553",1953,3,20,222
"9003",1953,3,21,206
"9453",1953,3,22,228
"9903",1953,3,23,222
"10353",1953,3,24,244
"10803",1953,3,25,239
"11253",1953,3,26,233
"11703",1953,3,27,217
"12153",1953,3,28,228
"12602",1953,3,29,244
"13023",1953,3,30,228
"13436",1953,3,31,228
"4",1953,4,1,228
"454",1953,4,2,233
"904",1953,4,3,217
"1354",1953,4,4,233
"1804",1953,4,5,228
"2254",1953,4,6,233
"2704",1953,4,7,228
"3154",1953,4,8,250
"3604",1953,4,9,222
"4054",1953,4,10,222
"4504",1953,4,11,233
"4954",1953,4,12,244
"5404",1953,4,13,244
"5854",1953,4,14,250
"6304",1953,4,15,244
"6754",1953,4,16,239
"7204",1953,4,17,244
"7654",1953,4,18,250
"8104",1953,4,19,256
"8554",1953,4,20,239
"9004",1953,4,21,244
"9454",1953,4,22,250
"9904",1953,4,23,256
"10354",1953,4,24,217
"10804",1953,4,25,239
"11254",1953,4,26,250
"11704",1953,4,27,250
"12154",1953,4,28,250
"12603",1953,4,29,250
"13024",1953,4,30,256
"5",1953,5,1,250
"455",1953,5,2,261
"905",1953,5,3,256
"1355",1953,5,4,244
"1805",1953,5,5,244
"2255",1953,5,6,239
"2705",1953,5,7,244
"3155",1953,5,8,244
"3605",1953,5,9,239
"4055",1953,5,10,233
"4505",1953,5,11,244
"4955",1953,5,12,233
"5405",1953,5,13,250
"5855",1953,5,14,244
"6305",1953,5,15,244
"6755",1953,5,16,250
"7205",1953,5,17,250
"7655",1953,5,18,250
"8105",1953,5,19,228
"8555",1953,5,20,233
"9005",1953,5,21,239
"9455",1953,5,22,233
"9905",1953,5,23,233
"10355",1953,5,24,239
"10805",1953,5,25,239
"11255",1953,5,26,233
"11705",1953,5,27,244
"12155",1953,5,28,233
"12604",1953,5,29,244
"13025",1953,5,30,239
"13437",1953,5,31,239
"6",1953,6,1,244
"456",1953,6,2,256
"906",1953,6,3,233
"1356",1953,6,4,228
"1806",1953,6,5,233
"2256",1953,6,6,228
"2706",1953,6,7,233
"3156",1953,6,8,239
"3606",1953,6,9,244
"4056",1953,6,10,250
"4506",1953,6,11,256
"4956",1953,6,12,239
"5406",1953,6,13,244
"5856",1953,6,14,239
"6306",1953,6,15,239
"6756",1953,6,16,228
"7206",1953,6,17,239
"7656",1953,6,18,233
"8106",1953,6,19,244
"8556",1953,6,20,239
"9006",1953,6,21,233
"9456",1953,6,22,244
"9906",1953,6,23,233
"10356",1953,6,24,233
"10806",1953,6,25,228
"11256",1953,6,26,228
"11706",1953,6,27,239
"12156",1953,6,28,228
"12605",1953,6,29,233
"13026",1953,6,30,228
"7",1953,7,1,233
"457",1953,7,2,233
"907",1953,7,3,217
"1357",1953,7,4,217
"1807",1953,7,5,228
"2257",1953,7,6,222
"2707",1953,7,7,222
"3157",1953,7,8,239
"3607",1953,7,9,239
"4057",1953,7,10,244
"4507",1953,7,11,239
"4957",1953,7,12,228
"5407",1953,7,13,222
"5857",1953,7,14,239
"6307",1953,7,15,222
"6757",1953,7,16,228
"7207",1953,7,17,233
"7657",1953,7,18,233
"8107",1953,7,19,239
"8557",1953,7,20,228
"9007",1953,7,21,233
"9457",1953,7,22,222
"9907",1953,7,23,228
"10357",1953,7,24,233
"10807",1953,7,25,228
"11257",1953,7,26,233
"11707",1953,7,27,233
"12157",1953,7,28,233
"12606",1953,7,29,233
"13027",1953,7,30,222
"13438",1953,7,31,228
"8",1953,8,1,233
"458",1953,8,2,222
"908",1953,8,3,239
"1358",1953,8,4,233
"1808",1953,8,5,222
"2258",1953,8,6,228
"2708",1953,8,7,239
"3158",1953,8,8,239
"3608",1953,8,9,233
"4058",1953,8,10,233
"4508",1953,8,11,233
"4958",1953,8,12,233
"5408",1953,8,13,233
"5858",1953,8,14,233
"6308",1953,8,15,239
"6758",1953,8,16,239
"7208",1953,8,17,239
"7658",1953,8,18,228
"8108",1953,8,19,222
"8558",1953,8,20,228
"9008",1953,8,21,211
"9458",1953,8,22,211
"9908",1953,8,23,211
"10358",1953,8,24,233
"10808",1953,8,25,239
"11258",1953,8,26,233
"11708",1953,8,27,233
"12158",1953,8,28,239
"12607",1953,8,29,233
"13028",1953,8,30,239
"13439",1953,8,31,244
"9",1953,9,1,233
"459",1953,9,2,239
"909",1953,9,3,233
"1359",1953,9,4,233
"1809",1953,9,5,222
"2259",1953,9,6,228
"2709",1953,9,7,239
"3159",1953,9,8,239
"3609",1953,9,9,239
"4059",1953,9,10,239
"4509",1953,9,11,228
"4959",1953,9,12,233
"5409",1953,9,13,233
"5859",1953,9,14,239
"6309",1953,9,15,233
"6759",1953,9,16,233
"7209",1953,9,17,239
"7659",1953,9,18,239
"8109",1953,9,19,233
"8559",1953,9,20,233
"9009",1953,9,21,239
"9459",1953,9,22,239
"9909",1953,9,23,239
"10359",1953,9,24,233
"10809",1953,9,25,228
"11259",1953,9,26,239
"11709",1953,9,27,233
"12159",1953,9,28,233
"12608",1953,9,29,228
"13029",1953,9,30,228
"10",1953,10,1,222
"460",1953,10,2,228
"910",1953,10,3,222
"1360",1953,10,4,239
"1810",1953,10,5,222
"2260",1953,10,6,233
"2710",1953,10,7,222
"3160",1953,10,8,239
"3610",1953,10,9,233
"4060",1953,10,10,239
"4510",1953,10,11,233
"4960",1953,10,12,239
"5410",1953,10,13,228
"5860",1953,10,14,233
"6310",1953,10,15,239
"6760",1953,10,16,239
"7210",1953,10,17,239
"7660",1953,10,18,233
"8110",1953,10,19,244
"8560",1953,10,20,239
"9010",1953,10,21,239
"9460",1953,10,22,239
"9910",1953,10,23,244
"10360",1953,10,24,244
"10810",1953,10,25,239
"11260",1953,10,26,233
"11710",1953,10,27,228
"12160",1953,10,28,233
"12609",1953,10,29,233
"13030",1953,10,30,239
"13440",1953,10,31,239
"11",1953,11,1,233
"461",1953,11,2,239
"911",1953,11,3,239
"1361",1953,11,4,239
"1811",1953,11,5,244
"2261",1953,11,6,250
"2711",1953,11,7,239
"3161",1953,11,8,228
"3611",1953,11,9,233
"4061",1953,11,10,250
"4511",1953,11,11,250
"4961",1953,11,12,233
"5411",1953,11,13,239
"5861",1953,11,14,239
"6311",1953,11,15,228
"6761",1953,11,16,222
"7211",1953,11,17,233
"7661",1953,11,18,222
"8111",1953,11,19,228
"8561",1953,11,20,233
"9011",1953,11,21,228
"9461",1953,11,22,239
"9911",1953,11,23,244
"10361",1953,11,24,239
"10811",1953,11,25,222
"11261",1953,11,26,239
"11711",1953,11,27,239
"12161",1953,11,28,222
"12610",1953,11,29,211
"13031",1953,11,30,222
"12",1953,12,1,211
"462",1953,12,2,233
"912",1953,12,3,228
"1362",1953,12,4,239
"1812",1953,12,5,233
"2262",1953,12,6,217
"2712",1953,12,7,222
"3162",1953,12,8,228
"3612",1953,12,9,233
"4062",1953,12,10,228
"4512",1953,12,11,233
"4962",1953,12,12,228
"5412",1953,12,13,228
"5862",1953,12,14,228
"6312",1953,12,15,228
"6762",1953,12,16,211
"7212",1953,12,17,217
"7662",1953,12,18,211
"8112",1953,12,19,211
"8562",1953,12,20,217
"9012",1953,12,21,217
"9462",1953,12,22,222
"9912",1953,12,23,217
"10362",1953,12,24,233
"10812",1953,12,25,233
"11262",1953,12,26,222
"11712",1953,12,27,222
"12162",1953,12,28,228
"12611",1953,12,29,233
"13032",1953,12,30,233
"13441",1953,12,31,228
"13",1954,1,1,222
"463",1954,1,2,217
"913",1954,1,3,206
"1363",1954,1,4,217
"1813",1954,1,5,222
"2263",1954,1,6,211
"2713",1954,1,7,228
"3163",1954,1,8,211
"3613",1954,1,9,217
"4063",1954,1,10,217
"4513",1954,1,11,217
"4963",1954,1,12,228
"5413",1954,1,13,228
"5863",1954,1,14,239
"6313",1954,1,15,222
"6763",1954,1,16,228
"7213",1954,1,17,222
"7663",1954,1,18,217
"8113",1954,1,19,211
"8563",1954,1,20,222
"9013",1954,1,21,206
"9463",1954,1,22,200
"9913",1954,1,23,206
"10363",1954,1,24,206
"10813",1954,1,25,189
"11263",1954,1,26,206
"11713",1954,1,27,206
"12163",1954,1,28,228
"12612",1954,1,29,217
"13033",1954,1,30,206
"13442",1954,1,31,211
"14",1954,2,1,211
"464",1954,2,2,217
"914",1954,2,3,228
"1364",1954,2,4,222
"1814",1954,2,5,211
"2264",1954,2,6,217
"2714",1954,2,7,222
"3164",1954,2,8,222
"3614",1954,2,9,211
"4064",1954,2,10,228
"4514",1954,2,11,228
"4964",1954,2,12,233
"5414",1954,2,13,233
"5864",1954,2,14,222
"6314",1954,2,15,228
"6764",1954,2,16,217
"7214",1954,2,17,211
