"","Year","Month","Day","value"
"1",1973,1,1,-99.9
"515",1973,1,2,-99.9
"1029",1973,1,3,-99.9
"1543",1973,1,4,-99.9
"2057",1973,1,5,-99.9
"2571",1973,1,6,-99.9
"3085",1973,1,7,-99.9
"3599",1973,1,8,-99.9
"4113",1973,1,9,-99.9
"4627",1973,1,10,-100
"5141",1973,1,11,-99.9
"5655",1973,1,12,-99.9
"6169",1973,1,13,-99.9
"6683",1973,1,14,-99.9
"7197",1973,1,15,-99.9
"7711",1973,1,16,-99.9
"8225",1973,1,17,-99.9
"8739",1973,1,18,-99.9
"9253",1973,1,19,-99.9
"9767",1973,1,20,-99.9
"10281",1973,1,21,-99.9
"10795",1973,1,22,-99.9
"11309",1973,1,23,-99.9
"11823",1973,1,24,-99.9
"12337",1973,1,25,-99.9
"12851",1973,1,26,-99.9
"13365",1973,1,27,-99.9
"13879",1973,1,28,-99.9
"14393",1973,1,29,-99.9
"14876",1973,1,30,-99.9
"15348",1973,1,31,-99.9
"2",1973,6,1,-99.9
"516",1973,6,2,-99.9
"1030",1973,6,3,-99.9
"1544",1973,6,4,-99.9
"2058",1973,6,5,-99.9
"2572",1973,6,6,-99.9
"3086",1973,6,7,-99.9
"3600",1973,6,8,100
"4114",1973,6,9,-99.9
"4628",1973,6,10,-99.9
"5142",1973,6,11,-99.9
"5656",1973,6,12,-99.9
"6170",1973,6,13,-99.9
"6684",1973,6,14,-99.9
"7198",1973,6,15,-99.9
"7712",1973,6,16,-99.9
"8226",1973,6,17,-99.9
"8740",1973,6,18,-99.9
"9254",1973,6,19,-99.9
"9768",1973,6,20,-99.9
"10282",1973,6,21,-99.9
"10796",1973,6,22,-99.9
"11310",1973,6,23,-99.9
"11824",1973,6,24,-99.9
"12338",1973,6,25,-99.9
"12852",1973,6,26,-99.9
"13366",1973,6,27,-99.9
"13880",1973,6,28,-99.9
"14394",1973,6,29,-99.9
"14877",1973,6,30,-99.9
"3",1973,7,1,-99.9
"517",1973,7,2,-99.9
"1031",1973,7,3,-99.9
"1545",1973,7,4,-99.9
"2059",1973,7,5,-99.9
"2573",1973,7,6,-99.9
"3087",1973,7,7,-99.9
"3601",1973,7,8,-99.9
"4115",1973,7,9,-99.9
"4629",1973,7,10,-99.9
"5143",1973,7,11,-99.9
"5657",1973,7,12,-99.9
"6171",1973,7,13,-99.9
"6685",1973,7,14,-99.9
"7199",1973,7,15,-99.9
"7713",1973,7,16,-99.9
"8227",1973,7,17,-99.9
"8741",1973,7,18,-99.9
"9255",1973,7,19,-99.9
"9769",1973,7,20,-99.9
"10283",1973,7,21,-99.9
"10797",1973,7,22,-99.9
"11311",1973,7,23,-99.9
"11825",1973,7,24,150
"12339",1973,7,25,-99.9
"12853",1973,7,26,-99.9
"13367",1973,7,27,-99.9
"13881",1973,7,28,-99.9
"14395",1973,7,29,-99.9
"14878",1973,7,30,-99.9
"15349",1973,7,31,-99.9
"4",1973,8,1,-99.9
"518",1973,8,2,-99.9
"1032",1973,8,3,-99.9
"1546",1973,8,4,-99.9
"2060",1973,8,5,-99.9
"2574",1973,8,6,-99.9
"3088",1973,8,7,170
"3602",1973,8,8,-99.9
"4116",1973,8,9,-99.9
"4630",1973,8,10,-99.9
"5144",1973,8,11,-99.9
"5658",1973,8,12,-99.9
"6172",1973,8,13,-99.9
"6686",1973,8,14,-99.9
"7200",1973,8,15,130
