"","Year","Month","Day","value"
"1",1951,1,1,160
"739",1951,1,2,164
"1477",1951,1,3,161
"2215",1951,1,4,162
"2953",1951,1,5,196
"3691",1951,1,6,199
"4429",1951,1,7,207
"5167",1951,1,8,229
"5905",1951,1,9,226
"6643",1951,1,10,234
"7381",1951,1,11,229
"8119",1951,1,12,232
"8857",1951,1,13,230
"9595",1951,1,14,186
"10333",1951,1,15,169
"11071",1951,1,16,175
"11809",1951,1,17,162
"12547",1951,1,18,167
"13285",1951,1,19,185
"14023",1951,1,20,203
"14761",1951,1,21,200
"15499",1951,1,22,210
"16237",1951,1,23,216
"16975",1951,1,24,208
"17713",1951,1,25,246
"18451",1951,1,26,215
"19189",1951,1,27,204
"19927",1951,1,28,228
"20665",1951,1,29,227
"21357",1951,1,30,223
"22033",1951,1,31,211
"2",1951,2,1,211
"740",1951,2,2,210
"1478",1951,2,3,206
"2216",1951,2,4,210
"2954",1951,2,5,217
"3692",1951,2,6,190
"4430",1951,2,7,200
"5168",1951,2,8,200
"5906",1951,2,9,216
"6644",1951,2,10,221
"7382",1951,2,11,215
"8120",1951,2,12,228
"8858",1951,2,13,232
"9596",1951,2,14,244
"10334",1951,2,15,234
"11072",1951,2,16,230
"11810",1951,2,17,213
"12548",1951,2,18,210
"13286",1951,2,19,201
"14024",1951,2,20,220
"14762",1951,2,21,230
"15500",1951,2,22,229
"16238",1951,2,23,222
"16976",1951,2,24,224
"17714",1951,2,25,224
"18452",1951,2,26,228
"19190",1951,2,27,229
"19928",1951,2,28,234
"3",1951,3,1,235
"741",1951,3,2,238
"1479",1951,3,3,214
"2217",1951,3,4,219
"2955",1951,3,5,221
"3693",1951,3,6,246
"4431",1951,3,7,257
"5169",1951,3,8,256
"5907",1951,3,9,248
"6645",1951,3,10,252
"7383",1951,3,11,252
"8121",1951,3,12,235
"8859",1951,3,13,242
"9597",1951,3,14,241
"10335",1951,3,15,261
"11073",1951,3,16,233
"11811",1951,3,17,252
"12549",1951,3,18,253
"13287",1951,3,19,265
"14025",1951,3,20,260
"14763",1951,3,21,261
"15501",1951,3,22,240
"16239",1951,3,23,238
"16977",1951,3,24,241
"17715",1951,3,25,237
"18453",1951,3,26,261
"19191",1951,3,27,247
"19929",1951,3,28,256
"20666",1951,3,29,251
"21358",1951,3,30,246
"22034",1951,3,31,239
"4",1951,4,1,240
"742",1951,4,2,249
"1480",1951,4,3,272
"2218",1951,4,4,266
"2956",1951,4,5,261
"3694",1951,4,6,268
"4432",1951,4,7,273
"5170",1951,4,8,277
"5908",1951,4,9,274
"6646",1951,4,10,284
"7384",1951,4,11,275
"8122",1951,4,12,262
"8860",1951,4,13,246
"9598",1951,4,14,237
"10336",1951,4,15,242
"11074",1951,4,16,248
"11812",1951,4,17,275
"12550",1951,4,18,270
"13288",1951,4,19,271
"14026",1951,4,20,272
"14764",1951,4,21,282
"15502",1951,4,22,243
"16240",1951,4,23,227
"16978",1951,4,24,238
"17716",1951,4,25,246
"18454",1951,4,26,263
"19192",1951,4,27,263
"19930",1951,4,28,256
"20667",1951,4,29,262
"21359",1951,4,30,249
"5",1951,5,1,245
"743",1951,5,2,256
"1481",1951,5,3,245
"2219",1951,5,4,235
"2957",1951,5,5,248
"3695",1951,5,6,245
"4433",1951,5,7,254
"5171",1951,5,8,253
"5909",1951,5,9,244
"6647",1951,5,10,231
"7385",1951,5,11,246
"8123",1951,5,12,215
"8861",1951,5,13,254
