"","Year","Month","Day","value"
"1",1955,6,1,-99.9
"462",1955,6,2,-99.9
"923",1955,6,3,-99.9
"1384",1955,6,4,-99.9
"1845",1955,6,5,-99.9
"2306",1955,6,6,-99.9
"2767",1955,6,7,-99.9
"3228",1955,6,8,-99.9
"3689",1955,6,9,-99.9
"4150",1955,6,10,-99.9
"4611",1955,6,11,-99.9
"5072",1955,6,12,28
"5533",1955,6,13,44
"5994",1955,6,14,33
"6455",1955,6,15,67
"6916",1955,6,16,61
"7377",1955,6,17,72
"7838",1955,6,18,67
"8299",1955,6,19,72
"8760",1955,6,20,72
"9221",1955,6,21,83
"9682",1955,6,22,72
"10143",1955,6,23,67
"10604",1955,6,24,72
"11065",1955,6,25,78
"11526",1955,6,26,67
"11987",1955,6,27,72
"12448",1955,6,28,67
"12909",1955,6,29,72
"13339",1955,6,30,83
"2",1955,7,1,89
"463",1955,7,2,67
"924",1955,7,3,106
"1385",1955,7,4,94
"1846",1955,7,5,89
"2307",1955,7,6,94
"2768",1955,7,7,89
"3229",1955,7,8,89
"3690",1955,7,9,94
"4151",1955,7,10,100
"4612",1955,7,11,89
"5073",1955,7,12,61
"5534",1955,7,13,67
"5995",1955,7,14,94
"6456",1955,7,15,78
"6917",1955,7,16,83
"7378",1955,7,17,67
"7839",1955,7,18,94
"8300",1955,7,19,100
"8761",1955,7,20,78
"9222",1955,7,21,144
"9683",1955,7,22,100
"10144",1955,7,23,106
"10605",1955,7,24,106
"11066",1955,7,25,106
"11527",1955,7,26,106
"11988",1955,7,27,100
"12449",1955,7,28,100
"12910",1955,7,29,100
"13340",1955,7,30,111
"13762",1955,7,31,106
"3",1955,8,1,100
"464",1955,8,2,100
"925",1955,8,3,106
"1386",1955,8,4,111
"1847",1955,8,5,94
"2308",1955,8,6,89
"2769",1955,8,7,106
"3230",1955,8,8,100
"3691",1955,8,9,94
"4152",1955,8,10,94
"4613",1955,8,11,94
"5074",1955,8,12,89
"5535",1955,8,13,94
"5996",1955,8,14,61
"6457",1955,8,15,89
"6918",1955,8,16,50
"7379",1955,8,17,67
"7840",1955,8,18,78
"8301",1955,8,19,94
"8762",1955,8,20,100
"9223",1955,8,21,100
"9684",1955,8,22,94
"10145",1955,8,23,100
"10606",1955,8,24,100
"11067",1955,8,25,100
"11528",1955,8,26,39
"11989",1955,8,27,72
"12450",1955,8,28,72
"12911",1955,8,29,67
"13341",1955,8,30,89
"13763",1955,8,31,100
"4",1955,9,1,89
"465",1955,9,2,72
"926",1955,9,3,72
"1387",1955,9,4,67
"1848",1955,9,5,72
"2309",1955,9,6,44
"2770",1955,9,7,72
"3231",1955,9,8,72
"3692",1955,9,9,72
"4153",1955,9,10,83
"4614",1955,9,11,83
"5075",1955,9,12,78
"5536",1955,9,13,72
"5997",1955,9,14,50
"6458",1955,9,15,94
"6919",1955,9,16,50
"7380",1955,9,17,50
"7841",1955,9,18,39
"8302",1955,9,19,11
"8763",1955,9,20,17
"9224",1955,9,21,39
"9685",1955,9,22,28
"10146",1955,9,23,67
"10607",1955,9,24,61
"11068",1955,9,25,39
"11529",1955,9,26,44
"11990",1955,9,27,28
"12451",1955,9,28,50
"12912",1955,9,29,56
"13342",1955,9,30,44
"5",1955,10,1,28
"466",1955,10,2,0
"927",1955,10,3,33
"1388",1955,10,4,50
"1849",1955,10,5,39
"2310",1955,10,6,17
"2771",1955,10,7,-6
"3232",1955,10,8,0
