"","Year","Month","Day","value"
"1",1964,1,1,-99.9
"513",1964,1,2,172
"1025",1964,1,3,161
"1537",1964,1,4,-99.9
"2049",1964,1,5,-99.9
"2561",1964,1,6,-99.9
"3073",1964,1,7,-99.9
"3585",1964,1,8,-99.9
"4097",1964,1,9,-99.9
"4609",1964,1,10,-99.9
"5121",1964,1,11,-99.9
"5633",1964,1,12,178
"6145",1964,1,13,-99.9
"6657",1964,1,14,200
"7169",1964,1,15,211
"7681",1964,1,16,-99.9
"8193",1964,1,17,-99.9
"8705",1964,1,18,-99.9
"9217",1964,1,19,139
"9729",1964,1,20,222
"10241",1964,1,21,-99.9
"10753",1964,1,22,-99.9
"11265",1964,1,23,-99.9
"11777",1964,1,24,200
"12289",1964,1,25,-99.9
"12801",1964,1,26,-99.9
"13313",1964,1,27,-99.9
"13825",1964,1,28,189
"14337",1964,1,29,-99.9
"14814",1964,1,30,139
"15281",1964,1,31,-99.9
"2",1964,2,1,178
"514",1964,2,2,-99.9
"1026",1964,2,3,-99.9
"1538",1964,2,4,211
"2050",1964,2,5,228
"2562",1964,2,6,189
"3074",1964,2,7,200
"3586",1964,2,8,211
"4098",1964,2,9,239
"4610",1964,2,10,228
"5122",1964,2,11,239
"5634",1964,2,12,-99.9
"6146",1964,2,13,222
"6658",1964,2,14,211
"7170",1964,2,15,222
"7682",1964,2,16,-99.9
"8194",1964,2,17,239
"8706",1964,2,18,228
"9218",1964,2,19,-99.9
"9730",1964,2,20,-99.9
"10242",1964,2,21,-99.9
"10754",1964,2,22,222
"11266",1964,2,23,261
"11778",1964,2,24,250
"12290",1964,2,25,222
"12802",1964,2,26,222
"13314",1964,2,27,-99.9
"13826",1964,2,28,222
"14338",1964,2,29,211
"3",1964,3,1,211
"515",1964,3,2,-99.9
"1027",1964,3,3,228
"1539",1964,3,4,250
"2051",1964,3,5,250
"2563",1964,3,6,250
"3075",1964,3,7,250
"3587",1964,3,8,222
"4099",1964,3,9,228
"4611",1964,3,10,-99.9
